Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
354,-0.053,-0.114,0.098,0.128,-0.054,-0.072,-0.035,0.08,-0.12,0.032,-0.059,-0.136,0.074,0.125,0.083,-0.081,-0.006
355,-0.066,0.034,-0.1,0.042,0.045,-0.024,0.114,0.118,0.041,-0.106,-0.111,0.102,-0.12,0.097,-0.034,0.049,0.005
356,-0.092,0.073,-0.094,0.067,0.075,-0.063,0.099,-0.126,0.117,-0.119,0.1,0.138,0.091,-0.06,0.012,0.099,0.02
357,-0.104,0.091,-0.009,-0.094,-0.066,-0.088,0.059,-0.089,-0.006,0.115,-0.091,0.02,0.013,0.056,0.026,-0.114,-0.018
358,-0.036,-0.115,0.041,0.087,0.023,0.09,0.083,-0.033,0.126,0.012,0.05,0.04,-0.134,0.002,0.045,0.098,0.024
359,-0.077,0.079,-0.008,-0.092,-0.113,-0.134,-0.131,0.058,-0.034,0.067,-0.123,-0.078,-0.057,-0.11,-0.134,0.002,-0.055
360,-0.08,-0.051,0.123,-0.07,0.057,-0.073,-0.037,0.061,-0.035,0.033,0.067,-0.113,-0.01,0.012,-0.104,0.031,-0.012
361,-0.023,-0.104,0.099,-0.03,-0.096,0.109,-0.015,-0.023,0.15,-0.106,-0.067,0.025,-0.099,-0.077,0.12,-0.049,-0.012
362,0.09,0.009,-0.06,0.148,-0.086,0.155,-0.07,-0.08,-0.09,-0.036,-0.014,-0.063,0.117,-0.018,0.147,-0.088,0.004
363,0.009,-0.068,-0.035,-0.094,0.094,-0.1,0.141,0.007,0.058,-0.012,-0.107,0.133,-0.049,0.092,0.154,0.108,0.021
364,-0.063,0.103,0.029,0.102,-0.024,0.04,-0.012,0.013,0.024,0,0.066,0,0.131,0.085,-0.074,-0.102,0.02
365,0.1,-0.018,0.031,0.138,-0.084,0.072,0.157,0.048,0.124,0.091,0.032,0.113,0.023,0.026,0.021,0.06,0.058
366,0.095,0.014,0.066,-0.084,0.125,0.133,-0.018,-0.079,0.033,0.003,0.05,0.097,-0.052,-0.093,0.03,0.129,0.028
367,-0.004,-0.016,0.009,0.129,0.078,-0.066,-0.056,0.015,0.076,0.134,0.137,0.103,0.155,0.081,-0.085,-0.049,0.04
368,0.014,0.048,-0.102,0.073,-0.051,-0.028,0.046,0.102,0.057,0.093,-0.108,0.065,-0.031,0.135,-0.035,-0.07,0.013
369,0.104,-0.038,0.123,-0.104,0.037,0.131,0.152,0.002,0.04,-0.048,0.099,-0.018,-0.082,0.137,-0.085,-0.092,0.022
370,0.148,-0.091,-0.016,-0.074,0,-0.055,0.101,0.111,0.103,0.022,0.095,-0.03,0.003,0.12,0.048,0.079,0.035
371,-0.108,0.061,-0.032,0.112,0.034,-0.017,0.079,-0.071,-0.103,0.121,-0.073,0.111,-0.069,0.044,-0.109,0.005,-0.001
372,0.075,0.015,0.044,-0.066,0.151,0.008,0.008,0.018,0.073,-0.078,-0.003,0.129,-0.002,0.124,0.14,-0.105,0.033
373,0.113,-0.089,-0.076,-0.032,0.001,-0.093,0.124,-0.009,0.105,0.034,-0.063,-0.093,0.046,-0.061,0.07,-0.053,-0.005
374,-0.083,-0.016,0.028,0.031,0.052,0.032,-0.049,-0.109,-0.053,0.02,-0.023,0.13,0.076,0.059,0.046,0.128,0.017
375,-0.033,-0.046,-0.002,0.001,0.129,0.11,-0.002,0.028,0.073,-0.035,-0.096,-0.08,-0.025,-0.053,0.158,0.052,0.011
376,0.159,0.101,-0.007,0.13,-0.058,0.056,-0.07,-0.072,-0.041,-0.017,0.093,0.036,-0.045,0.003,0.054,-0.042,0.018
377,-0.051,-0.099,-0.082,0.103,-0.041,0.139,-0.096,-0.033,-0.004,0.116,-0.089,-0.036,0.072,0.037,-0.002,-0.015,-0.005
378,0.119,0.014,-0.068,0.05,0.138,0.108,0.009,0.128,0.111,0.078,0.035,-0.083,-0.095,0.103,0.059,0.06,0.048
379,-0.085,-0.061,0.092,0.143,-0.087,0.103,0.034,-0.106,0.011,0.065,-0.077,0.139,-0.101,0.15,0.046,-0.08,0.012
380,0.048,0.029,0.111,0.052,0.043,-0.073,0.1,-0.016,-0.028,-0.042,0.12,0.146,-0.054,0.055,0.088,0.001,0.036
381,-0.096,0.149,-0.065,0.146,0.022,0.127,0.134,0.134,-0.061,-0.037,-0.105,0.133,-0.099,0.063,-0.055,0.046,0.027
382,0.143,-0.015,0.046,0.017,0.06,-0.104,-0.106,0.126,0.094,-0.011,-0.047,-0.032,-0.06,-0.079,-0.013,0.037,0.003
383,0.119,-0.079,0.111,0.062,-0.084,0.129,-0.023,0.034,-0.069,0.157,-0.093,-0.087,0.083,-0.054,0.149,-0.002,0.022
384,-0.079,-0.049,-0.06,0.064,0.047,0.027,-0.069,0.136,0.115,-0.069,-0.069,0.042,-0.038,0.091,0.056,-0.014,0.008
385,0.136,0.111,0.042,-0.023,0.032,-0.025,-0.034,-0.081,-0.048,-0.071,0.099,-0.097,0.086,0.004,0.011,0.109,0.016
386,0.08,0.055,-0.015,0.154,0.117,0.097,-0.035,0.073,0.102,0.011,-0.035,-0.005,0.036,0.125,0.12,0.122,0.063
387,-0.07,0.061,0.088,-0.099,0.143,0.097,0.111,0.012,0.114,-0.021,-0.1,0.143,-0.038,0.092,-0.096,-0.101,0.021
388,-0.09,-0.001,0.099,0.079,-0.091,0.142,-0.026,-0.101,0.125,-0.064,-0.051,-0.063,0.149,0.089,0.001,-0.009,0.012
389,-0.058,0.078,0.102,0.099,0.083,0.081,-0.038,0.132,0.005,0.11,-0.056,-0.058,0.131,-0.099,0.109,0.104,0.045
390,0.157,-0.102,0.047,-0.013,-0.078,-0.057,-0.046,-0.019,0.135,-0.095,0.082,0.009,0.01,-0.083,-0.107,0.153,0
391,0.131,-0.022,-0.03,0.014,0.006,0.112,0.064,0.077,0.099,-0.11,0.131,0.061,0.101,0.04,-0.097,-0.005,0.036
392,0.014,-0.036,-0.003,0.14,0.051,0.044,-0.053,-0.024,-0.077,0.091,0.06,0.063,0.126,-0.089,-0.073,0.012,0.015
393,0.132,-0.037,0.127,0.103,0.127,0.153,0.073,-0.017,-0.038,0.042,0.086,0.024,0.022,-0.103,0.062,-0.084,0.042
394,0.041,0.142,0.155,0.159,-0.082,0.122,0.019,0.12,0.057,0.099,-0.09,0.116,0.062,0,0.059,0.006,0.062
395,0.106,0.159,0.14,0.115,-0.026,-0.037,0.043,0.057,-0.079,-0.077,-0.026,0.038,0.02,0.136,-0.1,-0.102,0.023
396,0.095,0.103,0.035,0.134,0.036,-0.034,-0.036,-0.085,-0.034,0.003,0.027,0.034,-0.092,0.093,-0.015,0.024,0.018
397,0.122,0.104,0.021,0.024,-0.069,0.122,-0.058,0.099,0.149,-0.105,-0.094,0.009,-0.056,-0.017,0.148,-0.018,0.024
398,0.101,0.053,0.104,-0.078,-0.103,0.005,0.051,-0.046,0.097,0.046,0.148,0.1,-0.085,-0.069,0.014,-0.062,0.017
399,0.133,-0.06,0.145,-0.08,-0.057,0.003,0.062,0.043,0.12,0.102,0.142,0.012,0.049,-0.09,-0.033,0.129,0.039
400,-0.077,0.009,0.102,0.151,-0.028,0.099,-0.063,0.135,0.003,0.033,0.032,-0.053,0.124,-0.097,-0.074,0.069,0.023
AVE.,0.012,0.002,0.014,0.015,0.004,0.014,0.006,0.005,0.017,0.012,0.007,0.01,0.003,0.004,0.006,0.004,0.008
