Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
177,0.112,-0.114,-0.007,0.138,-0.114,0.065,0.128,-0.071,0.16,0.007,0.174,0.101,-0.142,0.014,-0.123,-0.061,0.017
178,-0.139,0.058,0.179,-0.002,-0.097,-0.12,-0.142,-0.141,0.122,-0.052,0.133,0.126,0.142,0.045,0.154,0.018,0.018
179,-0.051,0.178,0.117,-0.121,-0.067,-0.139,0.09,0.162,0.07,-0.107,-0.085,0.095,0.048,-0.118,0.001,-0.124,-0.003
180,0.048,0.102,0.078,-0.118,-0.079,0.072,0.145,0.156,0.074,0.079,-0.038,0.177,-0.074,-0.087,0.046,-0.099,0.03
181,0.074,0.18,-0.014,0.173,0.059,0.175,-0.101,-0.142,0.047,0.084,-0.092,0.189,-0.03,-0.122,0.009,-0.087,0.025
182,0.003,0.159,-0.119,-0.017,-0.13,0.138,0.097,-0.016,0.027,0.084,0.137,-0.143,0.002,0.107,0.138,-0.068,0.025
183,0.032,0.037,-0.145,-0.107,-0.022,-0.014,0.093,0.157,-0.023,0.037,0.04,0.016,-0.078,0.173,-0.004,-0.135,0.004
184,0.081,0.119,0.127,0.046,-0.075,0.18,-0.145,0.094,0.142,-0.076,-0.056,-0.118,-0.079,0.176,-0.002,0.164,0.036
185,0.154,0.059,-0.011,-0.011,0.115,-0.097,-0.037,-0.051,-0.121,-0.097,-0.147,0.06,0.117,0.043,-0.082,-0.07,-0.011
186,-0.093,0.176,0.171,0.101,0.111,-0.145,0.083,0.05,0.159,0.104,0.029,0.162,0.107,-0.002,0.046,-0.149,0.057
187,0.049,0.108,0.05,-0.079,-0.132,-0.053,-0.073,0.118,-0.052,0.002,-0.041,-0.085,0.016,0.173,0.031,0.022,0.003
188,-0.125,0.019,-0.075,-0.136,-0.138,-0.103,-0.02,0.166,0.151,0.041,0.156,0.065,0.071,-0.145,-0.002,-0.103,-0.011
189,0.094,0.015,-0.061,-0.02,0.073,0.061,-0.03,-0.142,-0.088,0.079,0.002,0.157,-0.014,-0.085,0.065,-0.004,0.006
190,-0.018,0.115,0.043,-0.029,0.148,0.036,0.1,0.101,0.009,0.127,-0.083,-0.065,0.087,-0.062,-0.054,0.02,0.03
191,-0.026,0.101,-0.147,0.181,-0.009,-0.039,-0.017,0.068,-0.034,-0.001,-0.123,-0.109,0.142,0.082,0.117,0.065,0.016
192,-0.12,-0.076,0.16,0.159,-0.118,-0.093,-0.051,0.05,0.128,-0.142,0.185,0.062,0.027,0.046,-0.072,-0.133,0.001
193,0.029,0.053,-0.042,0.104,0.129,-0.067,0.183,-0.022,0.142,0.08,-0.023,-0.097,-0.108,-0.036,0.169,0.045,0.034
194,0.157,-0.057,-0.114,0.02,0.115,-0.127,0.108,-0.058,0.181,0.133,-0.08,-0.087,0.139,-0.028,-0.08,-0.013,0.013
195,0.054,0.089,-0.048,0.136,0.034,0.02,-0.083,-0.01,-0.104,0.008,-0.004,-0.139,0.188,0.097,-0.019,-0.004,0.013
196,-0.043,-0.007,0.04,0.168,0.023,0.096,0.143,-0.073,0.117,0.042,0.094,0.133,0.023,-0.115,0.066,-0.015,0.043
197,0.094,0.092,-0.11,0.04,0.155,-0.103,0.079,0.15,-0.05,0.006,-0.053,0.119,0.021,0.104,-0.143,-0.003,0.025
198,0.016,0.173,0.056,-0.125,-0.024,-0.062,0.162,-0.045,-0.135,0.044,-0.015,0.105,-0.043,0.024,-0.063,-0.056,0.001
199,0.091,0.17,0.159,0,-0.108,0.11,-0.144,0.089,0.176,0.176,-0.1,0.05,0.129,0.115,-0.041,0.161,0.065
200,0.036,-0.111,0.052,-0.07,-0.002,-0.061,-0.132,-0.015,-0.143,-0.096,-0.047,0.119,0.141,-0.012,-0.052,0.112,-0.018
201,-0.033,0.176,0.167,0.074,-0.142,0.086,-0.132,0.037,0.033,0.157,-0.011,0.057,0.097,-0.04,-0.065,0.034,0.031
202,0.064,-0.11,0.119,0.056,-0.105,0.156,0.169,-0.148,0.162,0.149,0.043,0.062,-0.113,0.081,-0.132,-0.134,0.02
203,0.12,-0.142,0.138,-0.115,0.156,-0.136,-0.112,-0.027,0.116,-0.052,0.067,0.036,0.144,-0.123,0.164,0.078,0.02
204,-0.135,0.173,0.154,0.161,0.161,0.013,0.176,-0.008,0.127,0.047,-0.056,0.006,0.032,0.125,0.011,0.167,0.072
205,-0.03,0.003,0.021,0.172,0.06,-0.071,0.123,0.168,0.17,-0.013,-0.019,-0.025,0.046,0.02,0.145,-0.128,0.04
206,0.159,0.028,-0.108,0.113,-0.089,-0.095,0.143,0.108,0.017,0.054,0.066,0.173,-0.068,-0.012,0.109,-0.078,0.032
207,0.039,-0.06,0.087,0.13,0.124,0.105,0.088,0.175,-0.133,-0.126,-0.149,0.07,0.067,-0.111,-0.101,-0.012,0.012
208,0.126,0.114,-0.027,0.071,-0.036,0.027,-0.138,0.126,-0.015,0.039,-0.084,0.014,-0.065,0.071,-0.093,-0.02,0.007
209,0.007,0.119,0.137,-0.026,0.156,0.072,-0.116,-0.135,0.167,0.038,-0.076,0.035,-0.013,-0.045,0.13,0.033,0.03
210,0.165,0.094,0.075,0.126,0.08,-0.098,0.121,-0.009,-0.136,0.071,0.165,-0.033,0.062,0.114,-0.052,-0.062,0.043
211,0.044,-0.014,0.136,-0.029,-0.03,-0.027,-0.059,-0.041,-0.051,0.009,0.099,-0.073,-0.135,0.1,-0.119,-0.05,-0.015
212,-0.026,0.136,-0.041,0.147,-0.147,0.055,-0.124,-0.097,0.036,0.11,0.007,0.133,-0.031,-0.025,0.163,-0.115,0.011
213,-0.054,0.09,-0.04,-0.038,-0.124,0.111,-0.086,-0.124,0.097,-0.036,0.05,0.09,0.091,-0.113,0.12,-0.139,-0.007
214,0.172,0.013,0.022,0.107,-0.074,-0.009,0.141,0.043,0.093,0.113,0.043,0.07,0.085,0.024,0.119,0.011,0.061
215,0.161,-0.128,0.085,0.137,-0.052,0.17,-0.056,0.066,0.121,-0.077,-0.069,-0.05,-0.091,-0.118,0.168,-0.08,0.012
216,-0.015,-0.082,-0.108,0.082,0.151,0.013,-0.08,0.022,-0.092,0.031,-0.088,-0.055,-0.049,0.034,-0.104,0.152,-0.012
217,-0.079,-0.112,0.075,0.124,0.095,-0.058,-0.099,-0.027,0.09,0.171,0.157,0.043,-0.002,-0.115,0.115,0.178,0.035
218,-0.043,0.16,0.112,0.021,-0.07,-0.011,0.14,-0.098,0.131,0.078,0.005,-0.123,-0.037,0.042,-0.008,0.064,0.023
219,-0.011,-0.017,-0.094,0.12,-0.022,0.17,-0.1,-0.116,0.001,-0.071,-0.043,-0.086,0.029,0.084,0.043,0.072,-0.003
220,0.04,0.115,-0.103,0.069,0.029,0.164,0.08,-0.048,0.013,0.123,-0.059,-0.066,0.024,-0.089,-0.028,0.075,0.021
221,-0.025,0.106,0.089,0.065,0.124,0.108,0.148,-0.037,0.119,-0.022,0.014,-0.115,0.16,0.167,-0.105,-0.147,0.041
222,0.001,-0.073,-0.028,0.14,-0.022,0.076,0.031,-0.133,-0.021,0.103,-0.078,-0.08,0.073,0.02,-0.135,-0.068,-0.012
223,-0.033,0.049,-0.01,0.062,0.109,-0.037,-0.079,-0.082,-0.018,-0.057,-0.145,0.148,0.148,0.09,0.16,0.005,0.019
224,0.074,-0.058,-0.024,0.117,0.15,-0.019,-0.146,0.104,0.079,0.026,-0.086,-0.04,0.048,-0.105,0.111,-0.022,0.013
225,0.032,-0.084,-0.023,0.019,-0.034,0.132,0.09,0.115,-0.064,0.103,0.021,0.124,0.13,0.12,0.064,0.177,0.058
226,0.132,-0.024,-0.037,0.102,0.027,-0.137,-0.055,0.014,-0.096,0.13,-0.084,0.057,0.153,0.054,-0.087,0.01,0.01
227,0.084,0.111,0.132,0.065,-0.069,0.1,0.108,-0.074,-0.024,-0.089,-0.111,-0.082,-0.005,0.16,-0.028,-0.029,0.016
228,0.021,-0.144,0.096,-0.075,0.044,-0.031,-0.006,0.005,-0.096,-0.13,0.04,-0.095,0.132,-0.011,0.087,-0.092,-0.016
229,-0.076,0.083,-0.054,-0.047,-0.083,0.179,0.086,0.175,0.04,0.055,0.049,-0.097,0.115,0.048,0.087,0.069,0.039
230,-0.022,-0.085,0.167,-0.02,-0.048,0.02,-0.048,-0.109,0.073,-0.075,0.098,0.152,0.117,0.146,-0.098,0.021,0.018
231,-0.104,0.101,0.037,-0.083,0.108,-0.078,-0.106,-0.003,-0.041,0.037,-0.088,0.126,0.037,-0.02,0.146,-0.002,0.004
232,-0.12,0.143,-0.14,-0.089,-0.067,0.095,-0.118,0.096,-0.093,0.161,-0.066,-0.062,0.116,0.077,-0.065,-0.053,-0.012
233,-0.087,-0.09,0.091,0.092,0.178,-0.071,0.062,0.007,0.172,-0.064,0.169,0.018,0.034,0.026,-0.097,-0.049,0.024
234,0.054,0.083,-0.027,0.139,-0.058,-0.078,0.086,0.1,-0.051,0.149,0.157,-0.001,-0.106,0.153,-0.032,-0.091,0.03
235,0.146,0.04,-0.052,0.12,0.117,-0.128,-0.062,-0.061,0.037,-0.077,-0.126,-0.042,0.038,0.07,0.115,-0.083,0.003
236,-0.09,0.029,0.03,-0.067,0.066,-0.082,-0.117,-0.018,-0.108,-0.115,0.03,0.119,0.013,-0.102,-0.138,0.097,-0.028
237,0.102,0.115,0.088,0.035,0.135,-0.054,-0.01,0.053,0.081,0.039,0.015,0.072,0.165,-0.144,0.059,0.124,0.055
238,0.158,-0.057,0.073,0.141,0.048,0.066,0.032,-0.141,-0.047,0.042,-0.002,-0.052,0.055,0.035,0.115,-0.15,0.02
239,0.034,-0.034,-0.088,0.04,0.135,0.131,0.077,0.014,-0.057,0.161,0.049,0.104,0.15,0.098,0.106,-0.076,0.053
240,0.035,0.099,-0.027,-0.089,-0.145,-0.148,0.084,-0.084,0.153,0.166,-0.11,-0.017,-0.092,0.009,-0.068,0.166,-0.004
241,-0.008,-0.12,-0.094,-0.108,-0.135,-0.032,0.104,-0.004,0.06,0.136,-0.13,0.124,0.114,0.074,0.095,0.032,0.007
242,-0.056,-0.088,0.081,-0.003,-0.046,-0.029,0.104,0.057,0.055,0.124,-0.024,0.016,0.057,0.08,-0.064,-0.006,0.016
243,0.141,-0.124,0.02,-0.08,0.092,-0.048,-0.074,0.025,-0.103,0.008,0.1,0.101,0.128,0.16,-0.083,0.158,0.026
244,-0.132,-0.048,0.091,0.037,-0.009,0.095,-0.032,0.032,0.129,-0.039,0.101,-0.008,0.111,0.078,-0.081,-0.124,0.013
245,0.119,0.1,-0.002,0.119,-0.045,0.025,-0.072,0.153,0.015,-0.002,0.046,0.037,0.071,0.011,-0.089,0.131,0.039
246,-0.053,-0.075,-0.102,-0.106,0.133,0.07,0.098,0.121,0.132,0.001,0.032,-0.119,0.1,-0.067,-0.042,0.068,0.012
247,-0.092,0.035,-0.007,0.06,-0.039,0.007,-0.077,0.048,0.057,-0.126,-0.026,0.14,0.051,-0.077,-0.061,0.092,-0.001
248,0.073,-0.113,0.03,-0.035,0.111,-0.079,-0.082,0.154,-0.126,-0.062,0.139,0,-0.118,-0.134,-0.009,-0.025,-0.017
249,0.127,-0.136,-0.118,-0.121,-0.129,0.043,0.006,-0.117,-0.117,0.07,0.038,0.062,0.079,0.027,0.06,0.108,-0.007
250,0.063,-0.12,-0.017,-0.06,0.012,-0.029,-0.123,0.033,-0.117,-0.053,0.091,-0.122,0.145,0.156,-0.11,-0.102,-0.022
251,0.073,0.129,0.002,-0.09,-0.116,0.034,0.16,0.119,-0.087,0.117,0.105,0.151,-0.04,-0.12,0.025,-0.086,0.024
252,-0.026,-0.015,-0.089,0.121,-0.027,-0.003,0.149,-0.124,0.158,-0.035,-0.083,-0.123,-0.066,0.134,0.037,-0.052,-0.003
253,0,0.147,-0.135,0.135,-0.05,0.026,0.013,-0.111,-0.127,-0.133,0.028,0.157,-0.121,0.135,0.111,0.128,0.013
254,-0.051,-0.075,0.011,0.106,0.001,-0.112,0.081,-0.02,-0.107,-0.04,0.001,-0.019,0.135,0.013,0.158,-0.131,-0.003
255,0.054,0.014,0.077,0.008,0.016,0.11,0.097,-0.071,0.042,-0.102,-0.099,0.009,0.116,0.146,-0.049,0.148,0.032
256,0.058,0.141,-0.066,-0.09,0.153,0.048,0.09,-0.056,-0.12,0.047,-0.059,-0.008,0.053,0.1,-0.113,-0.076,0.006
257,-0.004,-0.091,0.089,-0.065,-0.032,0.159,0.121,0.029,0.072,0.153,-0.057,-0.124,0.09,0.009,0.064,0.035,0.028
258,-0.128,0.123,0.077,-0.023,0.027,0.123,0.099,0.106,-0.137,0.084,-0.087,0.136,0.011,0.064,0.054,-0.021,0.032
259,0.047,-0.002,0.118,0.067,-0.067,-0.047,0.048,-0.019,0.066,-0.008,0.095,-0.031,-0.014,0.015,0.149,0.114,0.033
260,0.051,-0.128,0.05,-0.085,0.033,0.019,0.06,0.027,-0.002,-0.096,-0.039,-0.005,-0.014,-0.077,-0.13,-0.07,-0.025
261,0.038,-0.047,0.118,-0.117,0.141,-0.082,0.038,-0.065,-0.013,0.079,0.133,-0.134,0.065,0.102,-0.053,0.011,0.013
262,0.089,0.068,0.086,-0.083,-0.057,0.006,-0.092,-0.084,-0.1,-0.001,0.088,0.026,-0.115,0.022,-0.015,-0.101,-0.016
263,-0.062,-0.097,-0.012,0.048,0.135,0.096,-0.115,-0.031,0.024,0.031,0.017,0.035,0.069,0.067,-0.041,-0.085,0.005
264,-0.135,0.075,0.065,-0.071,0.005,-0.125,-0.027,-0.118,0.061,0.081,0.03,-0.09,-0.136,-0.011,0.007,0.043,-0.022
265,-0.119,-0.088,-0.102,0.003,0.07,0.136,0.104,0.084,-0.022,0.15,0.106,-0.095,0.137,0.047,0.07,-0.1,0.024
266,0.098,0.035,0.105,-0.099,0.034,-0.06,-0.134,-0.051,0.13,-0.071,0.049,0.078,-0.085,0.039,0.098,0.154,0.02
267,-0.125,-0.128,0.001,-0.118,0.131,0.04,0.004,0.022,-0.088,0.065,-0.051,-0.137,-0.028,-0.08,0.051,-0.105,-0.034
268,0.039,-0.128,0.066,0.022,-0.09,0.081,-0.009,-0.063,-0.021,-0.061,0.159,-0.044,0.041,-0.119,-0.063,0.136,-0.003
269,-0.005,-0.106,-0.015,-0.094,0.146,0.094,-0.031,0.093,-0.036,-0.103,0.038,0.034,-0.127,0.086,0.083,-0.134,-0.005
270,0.033,-0.089,-0.062,0.135,0.045,0.136,0.111,-0.138,0.087,0.031,-0.117,0.083,-0.117,-0.029,0.004,-0.087,0.002
271,-0.078,-0.075,-0.002,0.078,0.004,0.009,-0.129,-0.091,0.137,0.021,0.016,0.093,-0.035,0.063,0.04,0.094,0.009
272,0.037,0.101,-0.081,0.118,0.086,-0.078,0.111,-0.123,-0.039,-0.083,-0.006,-0.055,-0.069,0.049,0.119,0.131,0.014
273,0.138,0.154,-0.043,-0.127,-0.035,0.074,-0.04,-0.019,-0.057,0.023,-0.001,0.079,0.084,-0.02,0.001,-0.022,0.012
274,0.153,-0.001,-0.023,-0.027,0.118,0.076,0.094,-0.021,-0.139,0.143,0.039,0.024,-0.079,-0.123,0.059,-0.001,0.018
275,-0.065,-0.012,-0.018,0.018,0.011,0.066,-0.038,-0.013,-0.11,-0.022,-0.047,-0.103,0.065,0.063,-0.063,0.076,-0.012
276,-0.045,0.116,0.031,0.009,-0.056,-0.053,0.138,0.032,-0.002,0.134,0.078,-0.138,-0.049,0.08,0.047,-0.076,0.015
277,-0.096,0.156,-0.075,-0.019,0.114,-0.084,0.135,0.055,0.154,-0.117,0.076,-0.016,0.04,-0.015,0.003,-0.064,0.015
278,-0.05,0.143,0.154,0.042,-0.135,0.086,-0.108,0.125,0.059,-0.118,-0.107,-0.112,0.15,0.108,0.063,0.101,0.025
279,0.098,-0.063,0.104,0.142,0.027,0.084,-0.125,-0.04,-0.05,0.1,-0.043,0.154,0.015,0.067,0.138,0.052,0.041
280,-0.126,-0.096,0.059,0.058,0.086,-0.109,0.15,0.121,-0.129,-0.083,0.119,0.057,-0.081,0.122,0.152,0.146,0.028
281,0.098,0.074,0.054,-0.095,0.113,0.093,0.009,-0.129,0.068,-0.096,-0.096,0.016,-0.081,-0.102,0.097,0.031,0.003
282,-0.043,0.079,-0.002,-0.042,-0.1,-0.02,-0.053,-0.112,-0.007,-0.014,-0.073,0.143,-0.075,0.064,-0.003,0.003,-0.016
283,0.072,0.105,0.027,0.093,-0.122,0.011,-0.091,0.039,0.024,0,0.15,-0.057,0.009,0.057,0.065,-0.104,0.017
284,0.125,-0.109,0.095,-0.085,0.034,0.042,0.096,-0.07,-0.113,0.013,0.112,0.057,-0.036,0.118,-0.076,0.137,0.021
285,0.06,-0.094,-0.118,0.002,0.034,-0.115,0.077,-0.128,-0.048,0.076,0.112,-0.125,0.076,0.069,0.138,0.138,0.01
286,0.094,-0.109,-0.116,-0.055,-0.075,0.019,0.055,-0.007,0.121,-0.001,0.123,0.065,-0.103,-0.012,0.12,0.029,0.009
287,0.127,-0.026,-0.068,-0.021,0.008,0.027,-0.081,0.001,0.075,0.103,0.09,0.102,-0.071,-0.044,0.097,0.05,0.023
288,0.036,0.001,-0.11,0.094,-0.056,0.097,-0.112,-0.137,-0.1,0.094,0.096,-0.059,0.014,-0.094,-0.119,-0.075,-0.027
289,0.087,-0.104,0.129,0.082,-0.061,0.01,0.044,0.142,0.053,0.111,0.077,0.05,0.103,0.047,0.116,0.143,0.064
290,0.09,-0.029,-0.12,-0.031,0.061,0.033,0.045,0.044,-0.02,0.082,0.008,0.091,-0.014,-0.132,0.014,-0.083,0.002
291,0.097,-0.057,0.129,0.101,-0.122,0.106,-0.083,0.096,0.009,-0.086,-0.09,-0.01,0.13,-0.099,0.073,0.006,0.013
292,0.06,0.094,-0.013,-0.124,-0.083,-0.082,-0.078,-0.127,0.015,-0.024,0.079,0.038,0.047,0.099,-0.089,-0.04,-0.014
293,0.019,0.091,-0.128,0.062,-0.047,-0.106,-0.032,-0.011,-0.124,-0.137,-0.118,0.076,0.054,-0.102,0.089,0.068,-0.022
294,-0.02,-0.11,-0.019,0.017,0.012,-0.004,0.016,-0.131,-0.07,0.033,0.081,0.02,-0.078,0.124,0.123,-0.094,-0.006
295,-0.129,0.124,-0.123,0.089,0.144,0.099,0.083,-0.096,-0.04,0.006,-0.035,0.036,0.087,0.001,0.116,0.121,0.03
296,-0.043,0.039,-0.071,-0.091,0.049,-0.14,0.021,0.052,-0.103,-0.105,-0.024,0.043,0.086,-0.092,-0.056,0.08,-0.022
297,-0.006,0.122,0.032,0.068,-0.124,0.01,0.045,-0.137,0.123,0.013,0.089,-0.026,0.002,0.096,0.097,-0.099,0.019
298,-0.06,-0.137,-0.097,-0.063,0.077,0.026,0.058,0.008,-0.061,-0.073,0.095,0.098,0,-0.045,0.014,0.08,-0.005
299,-0.107,-0.118,-0.053,-0.103,-0.04,-0.126,-0.128,-0.055,-0.021,0.105,0.111,0.036,0.021,-0.078,0.149,0.126,-0.018
300,0.031,-0.126,0.034,0.018,-0.124,0.027,0.134,-0.024,0.058,0.042,0.1,0.045,-0.036,-0.071,0.021,-0.023,0.007
301,0.04,0.118,0.043,-0.111,-0.092,0.01,0.014,-0.056,0.103,-0.04,0.099,0.072,0.133,0.046,-0.017,0.098,0.029
302,-0.09,0.02,-0.002,0.131,0.04,-0.131,0.121,-0.036,-0.114,-0.032,0.091,-0.021,0.114,-0.03,-0.02,-0.138,-0.006
303,-0.061,-0.005,0.049,-0.129,0.053,0.044,-0.079,0.078,-0.126,0.016,0.017,0.062,0.01,0.094,0.077,-0.049,0.003
304,-0.009,-0.097,-0.079,0.062,0.033,0.012,-0.116,0.145,0.123,-0.04,-0.016,-0.088,0.075,-0.041,0.126,0.117,0.013
305,-0.034,-0.099,0.067,-0.026,0.057,-0.001,0.097,0.07,-0.03,0.003,0.138,-0.102,0.053,-0.103,-0.106,0.145,0.008
306,0.09,0.07,0.036,-0.051,-0.064,-0.114,0.096,0.106,0.083,-0.093,-0.12,-0.055,0.04,-0.06,0.062,0.053,0.005
307,0.029,-0.096,-0.112,-0.097,0.022,0.101,0.118,-0.039,0.046,-0.055,0.111,-0.057,-0.046,0.122,-0.053,0.138,0.008
308,0.106,0.088,0.038,0.068,-0.011,-0.101,0.016,0.005,-0.072,0.127,0.032,0.086,0.102,0.097,-0.113,-0.028,0.028
309,-0.106,-0.09,0.006,0.12,-0.095,0.006,0.096,0.133,0.059,0.127,0.008,0.143,0.107,-0.05,-0.017,0.098,0.034
310,0.143,-0.069,-0.039,0.068,-0.059,-0.083,0.09,-0.098,-0.066,-0.053,0.016,0.071,-0.104,-0.087,0.109,0.011,-0.009
311,0.068,-0.083,0.016,0.121,0.001,-0.126,0.069,-0.016,0.013,-0.033,-0.004,-0.004,0.085,-0.047,0.139,-0.01,0.012
312,0.094,-0.014,-0.081,-0.086,-0.061,0.075,-0.125,0.1,0.038,0.047,0.011,0.048,-0.133,0.069,0.142,-0.01,0.007
313,0.119,0.089,0.129,-0.063,0.045,0.086,0.059,-0.042,-0.032,-0.046,0.15,0.004,0.1,0.05,0.13,0.074,0.053
314,-0.118,-0.08,0.024,0.037,-0.048,-0.022,0.144,0.037,-0.091,-0.009,0.026,0.145,-0.119,0.026,0.137,-0.101,-0.001
315,-0.036,-0.085,-0.051,0.049,-0.016,0.085,0.04,-0.108,-0.084,-0.127,0.046,0.088,0.142,-0.02,0.131,0.003,0.004
316,-0.002,-0.015,-0.013,0.054,-0.137,-0.043,0.012,-0.107,0.108,0.103,0.014,-0.108,0.072,-0.043,0.121,-0.022,0
317,0.023,0.063,-0.012,-0.073,-0.069,-0.03,-0.073,0.001,-0.084,-0.027,-0.125,-0.051,-0.049,0.045,-0.033,-0.058,-0.034
318,-0.087,-0.048,0.115,0.037,0.001,-0.069,0.141,0.032,-0.134,0.006,-0.051,0.004,-0.078,0.136,-0.12,0.071,-0.003
319,0.024,0.061,0.148,-0.122,-0.048,0.019,0.053,-0.107,-0.033,0.024,0.029,0.095,0.028,0,-0.07,0.128,0.014
320,-0.128,-0.023,-0.025,0.141,-0.103,0.048,-0.002,0.053,-0.117,0.077,-0.025,-0.039,0.081,0.141,-0.113,0.063,0.002
321,-0.037,-0.09,0.125,-0.109,-0.049,-0.117,-0.114,-0.089,0.138,0.013,-0.08,-0.122,-0.091,-0.036,-0.107,0.057,-0.044
322,0.117,-0.035,-0.127,-0.12,-0.05,0.016,0.105,-0.043,0.033,0.1,-0.067,-0.063,0.1,0.104,-0.114,-0.047,-0.006
323,-0.117,0.013,-0.069,0.093,0.056,-0.069,0.096,0.04,-0.087,0.084,0.064,-0.097,-0.082,0.02,0.106,-0.119,-0.004
324,-0.059,0.023,0.047,-0.07,0.11,0.044,0.088,-0.113,-0.007,-0.082,0.026,-0.07,0.129,0.092,-0.003,0.027,0.011
325,0.071,-0.022,0.011,0.087,0.075,-0.019,-0.139,0.06,0.088,-0.052,0.028,-0.113,-0.136,0.085,-0.012,0.045,0.004
326,-0.082,-0.012,-0.055,0.106,0.097,0.118,-0.044,0.052,0.033,-0.012,0.092,-0.035,0.109,0.09,0.13,-0.105,0.03
327,0.043,-0.113,0.022,-0.133,0.039,0.05,-0.041,-0.087,-0.109,-0.101,0.084,-0.004,-0.078,-0.037,-0.003,-0.026,-0.031
328,-0.122,-0.041,-0.034,0.126,-0.036,-0.116,0.071,0.028,0.048,0.013,0.112,0.028,-0.08,0.086,0.095,-0.129,0.003
329,-0.125,-0.056,-0.095,-0.065,0.138,0.015,-0.074,-0.015,-0.092,-0.104,0.03,0.134,0.059,0.133,0.1,0.076,0.004
330,0.022,0.006,-0.014,0.083,-0.054,-0.006,0.128,0.028,0.098,0.013,-0.048,0.055,0.088,-0.005,0.09,-0.136,0.022
331,-0.027,-0.051,0.039,0.037,-0.096,0.078,-0.01,-0.12,-0.059,-0.053,-0.029,0.116,-0.061,0.12,0.069,-0.032,-0.005
332,0.075,0.078,0.056,0.042,-0.055,0.066,0.007,0.095,0.004,0.104,0.105,-0.042,0.112,-0.131,-0.075,0.077,0.032
333,-0.058,0.079,-0.004,0.066,-0.082,0.09,0.03,-0.075,-0.014,0.058,-0.132,0.085,-0.009,0.069,-0.128,0.025,0
334,0.03,-0.119,0.005,-0.108,0.083,0.005,0.035,-0.03,-0.123,0.066,0.011,0.074,0.024,0.008,0.105,0.011,0.005
335,-0.134,0.119,-0.095,-0.091,0.086,-0.026,0.085,0.031,0.127,0.044,0.057,0.109,0.075,0.01,-0.036,0.005,0.023
336,-0.029,0.072,0.121,0.057,0.097,0.092,0.052,0.096,-0.135,-0.108,-0.095,0.027,-0.036,-0.124,-0.108,-0.007,-0.002
337,-0.027,-0.043,-0.097,-0.053,-0.029,-0.129,-0.093,-0.117,0.111,0.019,0.137,-0.081,0.037,0.131,0.077,-0.097,-0.016
338,0.096,0.11,-0.089,0.041,0.018,-0.119,-0.01,-0.064,0.114,0.075,-0.043,-0.033,0.051,-0.027,0.066,-0.054,0.008
339,-0.027,0.004,0.087,-0.013,0.1,0.076,0.113,0.015,0.023,-0.118,0.019,0.062,-0.067,-0.044,0,0.061,0.018
340,0.126,0.102,0.047,-0.125,0,0.061,0.047,-0.116,0.109,-0.101,0.005,0.075,-0.038,-0.109,-0.065,0.056,0.005
341,0.076,-0.126,-0.103,-0.055,0.02,0.086,-0.091,0.021,0.052,-0.134,0.074,-0.007,-0.004,-0.001,-0.077,-0.05,-0.02
342,0.018,-0.039,0.022,-0.058,-0.11,-0.053,-0.011,0.102,-0.068,0.012,-0.04,-0.121,-0.072,0.009,-0.053,0.098,-0.023
343,-0.063,-0.045,0.046,-0.112,0.05,-0.083,0.1,0.127,-0.064,-0.123,0.067,-0.061,-0.112,-0.025,0.127,-0.12,-0.018
344,0.04,0.083,-0.069,-0.117,0.015,0.095,-0.055,0.12,0.016,0.128,0.022,-0.099,-0.062,0.047,-0.042,-0.029,0.006
345,0.019,0.071,0.109,0.061,-0.093,0.116,-0.129,0.004,0.017,-0.091,-0.021,-0.093,-0.055,0.053,-0.13,0.004,-0.01
346,0.091,-0.03,0.115,-0.081,-0.124,-0.044,0.064,-0.017,-0.125,0.012,-0.129,0.136,0.062,0.108,-0.062,-0.088,-0.007
347,0.117,0.06,0.062,0.057,-0.103,-0.052,0.057,0.08,0.137,0.006,-0.097,-0.121,-0.05,-0.125,0.031,-0.035,0.002
348,-0.087,-0.073,-0.085,0.013,-0.109,-0.041,-0.056,-0.135,0.112,0.008,-0.096,0.051,0.059,0.133,0.033,0.05,-0.014
349,0.121,-0.034,-0.024,0.043,-0.094,-0.115,0,0.018,0.016,-0.053,0.051,0.071,-0.071,0.02,-0.018,0.012,-0.004
350,-0.052,0.058,-0.072,0.052,-0.02,-0.127,-0.095,-0.073,0.135,-0.068,-0.008,0.108,0.106,-0.07,0.136,-0.125,-0.007
351,-0.037,-0.037,-0.008,-0.052,-0.119,-0.084,0.028,-0.128,-0.016,-0.105,0.081,-0.015,-0.11,0.112,0.138,-0.026,-0.024
352,0.108,-0.003,0.125,-0.092,-0.038,0.002,-0.132,0.127,-0.018,0.058,0.018,-0.125,0.128,-0.139,-0.063,-0.073,-0.007
353,0.032,0.038,-0.064,-0.074,0.086,0.022,0.053,0.081,0.057,0.093,-0.124,0.075,-0.05,0.079,-0.037,0.086,0.022
354,0.084,0.058,-0.102,0.024,-0.133,0.084,-0.082,0.121,0.039,-0.028,0.09,0.109,-0.037,0.129,0.124,0.131,0.038
