Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
355,0.021,0.082,0.031,-0.105,0.079,-0.124,0.052,0.076,0.027,-0.07,0.004,-0.082,0.069,0.01,0.017,-0.124,-0.002
356,-0.106,0.06,0.098,-0.027,-0.026,-0.062,0.009,-0.049,0.108,-0.007,-0.055,0.048,-0.129,0.118,0.139,0.048,0.01
357,-0.024,-0.094,0.043,0.043,0.099,0.077,0.064,-0.064,0.017,-0.11,0.085,0.074,0.019,-0.114,0.082,0.06,0.016
358,-0.129,0.097,-0.079,0.086,0.083,-0.1,-0.019,0,0.12,0.13,0.086,-0.026,0.14,-0.135,0.062,-0.095,0.014
359,-0.061,0.048,0.028,-0.069,-0.029,0.051,-0.023,-0.133,0.006,-0.101,-0.117,0.055,-0.103,0.112,0.033,-0.074,-0.024
360,0.052,-0.023,-0.136,-0.073,0.059,0.047,-0.12,0.139,0.064,-0.12,-0.098,0.017,-0.137,-0.088,-0.131,0.09,-0.029
361,0.156,0.087,0.113,-0.042,0.144,0.055,0.092,0.116,0.154,0.132,-0.024,0.103,0.1,0.055,0.14,0.146,0.095
362,0.071,0.01,-0.073,0.128,0.002,0.072,-0.004,-0.102,-0.055,0.008,-0.016,0.051,0.097,0.021,0.072,0.027,0.019
363,0.062,0.032,0.036,0.113,0.138,0.065,-0.068,-0.008,0.049,-0.08,0.046,-0.091,0.009,0.12,0.123,0.075,0.039
364,0.051,0.034,0.033,0.085,0.107,0.139,0.08,0.149,0.043,-0.056,0.136,0.109,-0.059,0.084,0.06,-0.076,0.057
365,0.042,-0.049,0.061,0.044,0.099,0.054,0.127,-0.055,0.101,-0.001,0.113,0,-0.101,0.049,-0.031,0.029,0.03
366,0.138,0.117,0.075,-0.068,0.128,0.09,-0.04,-0.05,-0.074,0.01,-0.09,0.051,-0.036,-0.036,0.149,0.028,0.024
367,-0.109,0.018,-0.041,-0.052,-0.086,-0.066,-0.004,-0.104,0.116,0.075,0.001,-0.029,0.113,-0.028,-0.078,-0.008,-0.018
368,0.118,-0.06,-0.039,0.111,-0.104,0.12,-0.074,0.085,0.075,-0.005,-0.029,0.144,0.026,-0.08,-0.042,-0.082,0.01
369,-0.01,0.087,-0.037,-0.055,0.037,0.074,0.152,0.004,0.149,-0.026,0.093,-0.009,0.131,0.106,0.118,-0.074,0.046
370,0.127,0.098,0.092,-0.008,0.045,-0.031,0.067,0.038,-0.008,-0.087,-0.109,0.041,0.141,-0.057,0.09,-0.009,0.027
371,0.129,-0.005,0.119,0.14,-0.013,0.143,-0.101,0.099,0.138,-0.079,-0.076,-0.033,-0.03,0.078,0.135,0.12,0.048
372,-0.084,0.029,0.012,-0.11,0.033,0.022,-0.085,0.008,-0.01,-0.028,0.09,0.084,0.112,-0.086,0.067,-0.05,0
373,0.035,0.088,-0.106,0.104,-0.002,-0.071,-0.039,0.139,0.005,-0.094,0.027,-0.072,0.141,-0.091,-0.068,0.003,0
374,0.114,-0.052,0.115,0.04,-0.105,0.104,-0.042,-0.048,0.131,0.118,-0.052,-0.082,0.115,-0.045,0.1,0.04,0.028
375,0.123,-0.072,-0.003,0.114,0.048,0.004,0.131,0.14,-0.047,-0.032,-0.052,0.135,0.039,0.005,0.104,0.092,0.046
376,0.047,-0.038,0.066,-0.065,-0.031,0.093,-0.024,0.099,-0.092,-0.017,-0.092,-0.035,0.108,0.012,0.004,-0.071,-0.002
377,0.159,0.052,0.065,0.113,-0.045,-0.109,0.062,0.016,-0.014,-0.091,0.046,0.124,0.066,-0.021,0.033,0.001,0.029
378,0.059,-0.041,0.11,0.027,0.041,-0.07,0.134,0.144,-0.03,0.048,0.1,0.09,0.132,-0.076,-0.013,0.112,0.048
379,0.105,-0.012,-0.084,-0.046,-0.071,0,0.009,0.037,-0.043,0.044,0.03,0.119,0.044,-0.018,0.102,0.038,0.016
380,0.132,-0.056,0.037,0.077,0.001,-0.105,-0.073,-0.047,0.092,-0.048,-0.062,0.079,0.02,0.121,0.055,0.11,0.021
381,0.017,0.15,-0.039,0.125,0.025,0.15,0.072,0.073,0.023,0.024,-0.078,-0.041,0.134,-0.08,-0.071,0.12,0.038
382,0.008,-0.011,0.039,0.041,-0.047,0.012,0.144,-0.006,0.156,-0.11,-0.077,-0.073,-0.057,-0.081,0.131,0.081,0.009
383,0.061,0.064,0.132,0.14,0.072,0.065,0.021,0.104,-0.021,0.017,-0.041,-0.056,0.005,0.032,0.146,0.132,0.055
384,0.151,-0.052,0.013,0.083,0.151,0.088,0.137,-0.095,0.012,0.017,-0.065,-0.093,0.029,0.011,0.077,0.079,0.034
385,0.082,0.11,0.145,0.079,0.094,0.159,0.046,-0.077,-0.012,0.057,0.148,-0.056,0.117,-0.093,-0.015,-0.003,0.049
386,-0.04,0.108,0.087,0.074,0.066,0.073,-0.082,-0.093,0.082,-0.044,-0.049,0.157,-0.074,-0.065,-0.096,0.019,0.008
387,0.032,-0.092,0.003,0.048,0.092,-0.082,0.054,0.085,-0.027,-0.063,-0.035,0.055,0.108,0.071,-0.097,0.016,0.01
388,0.085,-0.01,0.023,-0.069,-0.003,0.159,0.072,0.002,-0.092,0.146,-0.077,-0.027,0.108,-0.035,0.084,-0.018,0.022
389,0.048,0.076,0.014,-0.066,0.103,0.132,-0.012,-0.029,0.067,0.015,0.105,-0.047,-0.095,-0.087,0.092,0.13,0.028
390,-0.022,-0.015,0.102,-0.092,0.035,0.151,-0.067,-0.086,-0.041,0.07,0.088,-0.079,-0.088,-0.052,0.104,0.038,0.003
391,0.029,-0.081,-0.036,0.003,-0.029,0.112,0.12,0.139,0.059,-0.09,-0.043,0.11,0.078,0.13,0.042,-0.059,0.03
392,0.14,-0.07,0.138,-0.01,-0.019,-0.041,0.055,-0.055,-0.051,0.14,0.13,0.062,-0.012,-0.1,-0.064,0.075,0.02
393,0.057,0.047,0.05,-0.065,0.081,-0.106,0.074,-0.084,0.151,-0.108,-0.098,-0.032,0.019,-0.102,0.102,0.12,0.007
394,-0.048,-0.07,0.004,-0.012,0.122,-0.04,-0.002,0.04,-0.085,-0.057,-0.1,-0.1,-0.001,0.06,0.002,0.062,-0.014
395,0.081,0.065,0.058,0.095,0.073,0.148,-0.019,-0.061,0.109,-0.063,0.145,0.123,0.123,0.053,0.121,-0.019,0.064
396,0.005,0.096,0.097,-0.077,0.077,-0.046,-0.015,0.054,-0.004,-0.103,0.112,0.08,0.063,0.051,0.103,0.065,0.035
397,0.096,-0.076,0.089,-0.07,-0.072,-0.038,0.008,-0.02,-0.032,0.064,0.096,0.138,0.044,0.033,0.131,0.1,0.031
398,0.084,0.146,0.132,0.068,0.149,-0.009,-0.012,-0.078,0.051,-0.068,0.031,0.133,0.017,0.042,0.13,0.069,0.055
399,0.122,-0.04,0.075,-0.071,0.003,-0.083,0.068,0.112,-0.061,0.068,-0.05,-0.018,0.154,-0.044,0.026,0.057,0.02
400,-0.108,-0.073,-0.081,0.095,-0.003,0.16,-0.009,0.078,0.084,0.025,0.001,-0.042,0.066,0.084,0.013,0.094,0.024
AVE.,0.013,0.011,0.005,0.014,0.013,0.011,0.005,0.014,0.013,0.013,0.007,0.007,0.01,0.002,0.017,0.01,0.01
