Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
170,-0.061,-0.004,-0.144,-0.008,-0.149,0.048,-0.28,-0.099,-0.037,-0.049,-0.18,-0.064,0.03,-0.03,0.079,0.012,-0.058
171,-0.051,0.005,-0.13,0.006,-0.086,-0.061,-0.122,-0.228,-0.043,0.003,-0.131,-0.111,-0.167,0.036,-0.166,-0.015,-0.079
172,-0.13,0,-0.162,-0.043,-0.063,0.238,-0.074,0,-0.028,-0.096,-0.164,-0.143,-0.085,0.05,-0.148,-0.053,-0.056
173,-0.157,-0.085,-0.111,-0.169,-0.088,0.014,-0.188,0.23,-0.08,0.048,-0.198,0.075,-0.198,-0.082,0.004,0.041,-0.059
174,-0.026,0.022,-0.132,-0.154,0.041,0.197,-0.219,-0.108,-0.102,-0.108,-0.089,-0.099,-0.123,-0.13,-0.16,-0.091,-0.08
175,-0.106,0.045,-0.136,-0.017,-0.02,0.139,-0.192,-0.134,-0.1,-0.031,-0.227,-0.297,-0.066,-0.042,-0.149,-0.111,-0.09
176,-0.005,-0.017,-0.096,-0.053,0.02,0.023,-0.088,-0.048,-0.087,0.051,-0.171,0.008,0.006,0.155,0.077,0.111,-0.007
177,0.005,-0.047,-0.044,-0.081,-0.049,0.165,-0.14,-0.096,-0.014,-0.046,0.019,0.053,-0.081,0.006,0.009,-0.017,-0.022
178,-0.054,-0.061,-0.172,-0.08,-0.04,0.103,-0.131,-0.035,-0.066,-0.051,-0.117,0.035,-0.028,-0.066,-0.08,0.128,-0.045
179,0.001,0.028,-0.155,-0.248,-0.075,-0.054,0.008,-0.032,-0.06,-0.051,-0.144,-0.222,-0.06,-0.063,0.011,0.117,-0.062
180,-0.073,-0.004,0.05,-0.105,-0.109,-0.064,-0.123,0.11,-0.093,0.015,-0.035,0.009,0.069,0.079,-0.135,-0.041,-0.028
181,0.031,0.088,-0.03,-0.068,-0.049,-0.048,-0.116,0.005,-0.076,-0.191,-0.015,-0.074,-0.007,-0.09,-0.121,-0.144,-0.057
182,-0.041,0.011,-0.147,-0.024,-0.059,-0.022,-0.066,0.079,0.012,-0.051,-0.068,-0.068,-0.072,-0.102,-0.062,-0.153,-0.052
183,0.006,-0.098,-0.081,0.158,-0.046,0.081,-0.018,-0.007,-0.137,-0.103,-0.184,-0.129,-0.035,-0.076,-0.109,0.03,-0.047
184,-0.063,-0.164,0.068,-0.228,-0.042,0.075,-0.081,-0.219,-0.103,0.1,-0.16,-0.126,0.017,-0.091,-0.142,0.128,-0.065
185,-0.06,-0.004,-0.23,-0.21,-0.055,0.18,0,-0.026,-0.097,-0.107,-0.074,0.047,-0.058,0.033,-0.184,-0.154,-0.062
186,-0.016,-0.07,-0.137,-0.275,-0.013,-0.128,-0.068,-0.021,-0.186,0.132,-0.096,0.022,-0.147,-0.028,-0.003,0.116,-0.057
187,-0.045,-0.069,-0.054,0,0.019,0.043,-0.259,-0.257,-0.023,-0.016,-0.161,0.051,-0.033,-0.006,-0.066,0.075,-0.05
188,0.052,-0.138,-0.149,-0.186,0.016,0.079,-0.118,0.16,-0.101,0.015,-0.146,0.033,0.006,-0.001,-0.104,0.013,-0.036
189,-0.115,-0.064,-0.179,-0.181,-0.058,-0.002,-0.264,-0.096,-0.17,-0.1,-0.154,-0.074,-0.034,-0.049,-0.144,-0.263,-0.122
190,-0.06,0.003,-0.042,-0.149,-0.076,0.013,-0.041,-0.158,-0.061,-0.006,-0.202,0.041,-0.064,0.023,-0.021,0.07,-0.046
191,-0.023,0.009,-0.054,0.003,-0.046,0.057,-0.074,-0.12,-0.023,-0.056,-0.113,0.081,-0.13,0.087,-0.143,-0.039,-0.036
192,-0.044,0.04,-0.216,0.005,-0.017,-0.095,-0.22,-0.124,-0.103,0.097,-0.107,0.037,-0.019,0.072,-0.012,-0.018,-0.045
193,-0.035,-0.078,-0.13,-0.229,-0.063,0.054,-0.081,0.002,-0.182,-0.006,-0.015,-0.211,-0.036,-0.081,0.06,-0.248,-0.08
194,-0.115,0.033,-0.193,0.026,0.011,-0.041,-0.102,-0.226,-0.095,-0.005,-0.211,-0.187,-0.035,0.039,0.065,0.164,-0.055
195,-0.04,-0.085,-0.101,-0.083,-0.13,-0.003,-0.261,0.145,-0.011,-0.018,-0.289,-0.177,-0.023,0.016,-0.12,0.062,-0.07
196,-0.085,-0.162,0.102,-0.058,0.042,-0.101,-0.184,-0.099,-0.007,-0.067,-0.061,-0.038,0.09,-0.176,-0.25,-0.009,-0.066
197,-0.033,-0.007,-0.246,0.012,-0.093,0.051,-0.112,0.111,-0.026,-0.015,-0.162,-0.08,-0.033,-0.005,-0.074,0.012,-0.044
198,-0.081,0.034,-0.211,-0.059,0.037,-0.012,-0.153,0.097,-0.166,-0.071,-0.224,-0.055,0.014,-0.042,-0.217,-0.189,-0.081
199,-0.175,0.134,-0.039,0.019,-0.064,0.036,-0.052,0.133,-0.156,0.023,-0.171,-0.073,0.007,0.071,-0.027,-0.009,-0.022
200,-0.057,-0.013,-0.109,-0.179,-0.071,0.058,-0.162,-0.073,-0.002,-0.054,-0.122,-0.023,-0.074,0.022,-0.127,-0.11,-0.068
201,0.011,-0.163,-0.151,-0.124,-0.048,0.152,-0.138,0.02,-0.021,-0.252,-0.105,-0.008,0.014,-0.02,-0.025,-0.085,-0.059
202,-0.012,-0.066,-0.103,-0.011,-0.118,0.108,-0.062,-0.157,-0.03,-0.046,0.009,-0.201,0.044,0.039,-0.19,-0.039,-0.052
203,-0.076,-0.047,-0.19,-0.039,-0.15,-0.005,-0.129,-0.205,-0.013,-0.024,-0.224,-0.006,-0.016,-0.02,0.004,0.232,-0.057
204,-0.159,0.076,-0.144,0.111,-0.026,0.135,-0.225,-0.027,-0.096,-0.092,-0.165,-0.08,-0.046,0.1,-0.181,0.061,-0.047
205,-0.06,0.147,-0.191,-0.2,0.022,-0.009,-0.156,-0.453,-0.074,0.022,-0.143,-0.268,0.089,-0.004,-0.053,-0.303,-0.102
206,-0.08,-0.123,-0.205,-0.168,0.025,0.102,-0.125,-0.128,-0.024,-0.001,-0.004,0.045,-0.15,0.15,-0.141,-0.082,-0.057
207,-0.016,0.145,-0.097,-0.009,-0.076,0.126,-0.122,0.049,-0.13,0.165,-0.023,-0.055,0.019,0.01,0.125,-0.114,0
208,-0.152,0.024,-0.147,-0.294,-0.04,0.169,-0.206,0.143,-0.054,-0.122,0.045,-0.13,-0.04,0.103,-0.07,-0.022,-0.05
209,-0.039,-0.128,-0.119,0.02,-0.101,-0.033,-0.236,-0.243,-0.019,0.214,-0.103,-0.188,-0.067,0.054,-0.197,-0.3,-0.093
210,-0.048,-0.146,-0.146,-0.247,-0.087,-0.076,-0.107,-0.078,0.07,0.009,-0.113,-0.298,-0.102,0.217,-0.062,-0.064,-0.08
211,-0.154,0.032,-0.19,0.031,-0.1,-0.04,-0.174,-0.101,-0.025,0.132,-0.094,-0.114,-0.066,-0.164,-0.099,-0.151,-0.08
212,-0.143,-0.111,-0.17,-0.067,0.035,0.111,-0.15,0.093,-0.027,-0.021,-0.09,-0.249,0.071,0.084,-0.078,-0.166,-0.055
213,-0.077,-0.183,-0.124,-0.186,-0.165,-0.079,-0.185,0.147,-0.103,-0.164,-0.157,-0.095,-0.095,-0.125,-0.013,0.027,-0.099
214,-0.196,-0.099,-0.035,-0.244,-0.048,0.008,-0.152,0.098,-0.008,-0.02,-0.083,-0.136,-0.07,0,-0.189,-0.194,-0.086
215,-0.105,-0.076,-0.034,0.041,-0.042,-0.058,-0.093,0.027,-0.126,0.02,-0.065,-0.052,-0.023,-0.022,-0.134,-0.29,-0.064
216,-0.05,0.003,-0.101,-0.019,0.006,-0.054,-0.096,-0.068,-0.097,0.163,-0.204,-0.076,-0.065,0.052,-0.131,-0.052,-0.049
217,-0.079,-0.074,-0.133,0.002,-0.081,0.242,-0.177,-0.057,-0.094,-0.122,-0.11,-0.088,-0.166,-0.137,0.123,-0.31,-0.079
218,-0.194,0.04,-0.116,-0.093,-0.058,0.037,-0.048,0.072,-0.037,-0.107,-0.14,-0.211,-0.033,-0.093,-0.258,-0.073,-0.082
219,-0.085,-0.021,-0.036,0.031,-0.118,0.025,-0.183,-0.007,-0.17,-0.117,0.029,-0.017,-0.008,0.107,-0.095,-0.216,-0.055
220,-0.115,0.107,-0.068,-0.084,-0.018,0.104,-0.056,-0.145,-0.047,-0.114,-0.097,-0.196,-0.039,0.168,0.007,-0.195,-0.049
221,0.035,-0.06,-0.14,-0.081,-0.113,-0.007,-0.103,-0.304,0.019,0.001,-0.076,-0.237,-0.019,0.084,-0.114,-0.153,-0.079
222,-0.1,0.084,-0.128,-0.261,-0.131,-0.028,-0.022,-0.149,-0.097,-0.191,-0.034,-0.154,0.02,-0.168,-0.028,0.022,-0.085
223,-0.04,-0.049,-0.141,-0.174,-0.06,-0.079,-0.23,0.059,-0.11,-0.039,-0.185,-0.137,0.015,0.095,-0.155,-0.227,-0.091
224,-0.101,-0.184,-0.169,-0.128,-0.076,0.209,-0.123,-0.014,-0.17,-0.07,-0.192,-0.15,-0.083,-0.061,-0.292,0.007,-0.1
225,-0.107,-0.09,-0.194,-0.09,-0.027,-0.084,-0.123,-0.019,-0.092,0.085,0.036,-0.008,-0.055,0.056,-0.234,-0.212,-0.072
226,-0.059,0.052,-0.155,-0.088,-0.077,0.172,-0.074,-0.194,-0.097,-0.048,-0.082,-0.011,0.071,0.069,-0.025,-0.242,-0.049
227,-0.072,-0.122,-0.303,-0.084,-0.243,-0.013,-0.225,0.176,-0.202,-0.162,-0.033,-0.243,-0.037,0.068,-0.145,-0.109,-0.109
228,-0.129,-0.118,-0.109,-0.066,-0.131,0.151,-0.179,-0.125,0.031,-0.012,-0.158,-0.003,0.005,0.124,-0.225,-0.124,-0.067
229,-0.058,0.019,0.008,-0.011,-0.186,0.084,-0.111,-0.286,-0.036,0.017,-0.142,-0.034,-0.068,0.105,-0.09,-0.192,-0.061
230,-0.088,-0.053,-0.138,-0.002,-0.06,0.19,-0.177,-0.401,-0.15,0.047,-0.113,-0.156,-0.082,-0.124,-0.269,-0.014,-0.099
231,-0.013,-0.132,-0.092,-0.159,0.048,0.08,-0.059,-0.227,-0.05,-0.243,-0.003,-0.157,-0.019,0.029,-0.016,-0.088,-0.069
232,-0.003,-0.014,-0.281,-0.015,-0.092,0.158,-0.17,-0.341,-0.069,0.033,-0.239,-0.111,0.087,0.012,0,0.025,-0.064
233,-0.013,0.105,-0.05,-0.046,-0.182,0.257,-0.106,-0.048,-0.121,-0.056,0.011,-0.246,0.001,0.107,-0.124,-0.288,-0.05
234,-0.041,-0.21,-0.211,-0.031,-0.021,-0.247,-0.221,-0.251,-0.053,0.01,0.034,0.001,-0.038,-0.002,-0.018,-0.124,-0.089
235,-0.065,0.007,-0.221,-0.064,-0.041,0.032,-0.242,0.037,-0.065,-0.099,-0.046,-0.097,-0.064,0.031,-0.032,-0.1,-0.064
236,-0.094,-0.101,-0.105,-0.031,-0.019,0.004,-0.132,-0.154,-0.12,-0.016,-0.103,-0.257,-0.136,-0.162,-0.106,-0.137,-0.104
237,-0.043,-0.149,-0.148,0.071,-0.097,-0.12,-0.206,-0.151,-0.012,0.099,-0.039,-0.026,-0.146,0.012,-0.155,0.14,-0.061
238,-0.134,0.124,-0.04,-0.08,0.051,-0.053,-0.115,-0.144,-0.072,0.094,0.002,-0.098,-0.209,0,-0.213,0.185,-0.044
239,-0.181,-0.246,-0.056,-0.113,0.036,-0.202,-0.178,-0.009,-0.123,0.076,-0.121,0.013,0.084,0.011,-0.168,-0.009,-0.074
240,-0.206,-0.076,-0.154,-0.066,-0.116,-0.104,-0.055,0.121,-0.058,-0.001,-0.141,-0.177,0.01,0.037,-0.142,-0.122,-0.078
241,-0.034,0.051,-0.064,-0.007,-0.082,0.095,-0.04,0.221,-0.081,-0.194,-0.103,-0.129,-0.071,0.113,-0.234,-0.121,-0.043
242,-0.274,-0.135,-0.079,-0.057,-0.02,-0.049,-0.316,-0.157,-0.198,-0.055,-0.226,0.145,-0.164,-0.051,-0.05,-0.108,-0.112
243,-0.035,0.129,-0.048,-0.308,0.084,0.101,-0.159,0.005,-0.086,-0.041,-0.121,0.143,0.092,0.047,-0.09,0.089,-0.012
244,-0.064,-0.104,-0.195,0.026,-0.036,-0.074,-0.162,-0.167,-0.132,-0.033,-0.058,-0.129,-0.076,0.291,-0.14,-0.16,-0.076
245,-0.087,-0.055,-0.069,-0.047,-0.05,-0.157,-0.137,-0.171,-0.081,0.031,-0.176,-0.238,0.016,0.009,-0.178,-0.186,-0.098
246,-0.062,-0.05,-0.202,-0.135,-0.027,0.205,-0.09,-0.145,-0.126,-0.054,-0.009,-0.375,-0.092,0.18,-0.183,-0.095,-0.079
247,-0.052,0.081,-0.166,-0.274,-0.049,0.111,-0.04,-0.078,-0.076,-0.096,-0.234,-0.088,-0.147,0.16,-0.04,-0.141,-0.071
248,-0.062,-0.015,-0.017,0.015,-0.038,-0.021,-0.108,0.059,-0.131,-0.098,-0.263,-0.14,-0.074,0.206,-0.077,-0.179,-0.059
249,-0.02,-0.012,-0.149,-0.116,-0.083,0.107,-0.129,-0.157,-0.106,0.082,-0.188,-0.14,0.022,0.034,-0.114,-0.262,-0.077
250,-0.013,0.056,-0.305,0.059,-0.08,0.246,-0.139,-0.207,-0.132,0.072,-0.281,-0.199,0.031,0.165,-0.067,0.01,-0.049
251,-0.022,-0.017,-0.008,-0.18,-0.073,0.187,-0.113,-0.153,-0.025,-0.04,-0.183,-0.054,-0.06,-0.037,-0.106,0.141,-0.046
252,-0.124,0.072,-0.319,-0.328,-0.15,0.107,-0.077,0.07,-0.086,0.031,-0.017,-0.156,-0.085,-0.096,0.072,0.064,-0.064
253,-0.139,-0.087,-0.132,0.009,-0.107,0.278,-0.091,-0.152,-0.032,-0.057,-0.03,0.055,-0.17,-0.15,-0.162,-0.045,-0.063
254,-0.186,-0.072,-0.02,-0.335,-0.044,-0.084,0.028,-0.372,-0.092,0.047,0.039,-0.239,-0.169,-0.144,-0.04,0.175,-0.094
255,0.011,-0.015,-0.117,0.049,-0.156,0.188,0.052,-0.216,-0.111,0.047,-0.197,-0.137,-0.055,-0.129,-0.288,0.178,-0.056
256,0.014,-0.011,-0.277,0.054,-0.122,-0.07,-0.292,-0.083,-0.07,-0.124,-0.137,-0.098,0.064,0.081,-0.132,0.094,-0.069
257,-0.139,-0.214,-0.27,0.008,0.079,-0.085,-0.127,-0.136,0.007,-0.141,-0.091,-0.184,-0.085,-0.081,-0.24,-0.002,-0.106
258,-0.035,-0.096,-0.057,-0.045,-0.111,0.154,-0.086,-0.133,-0.157,0.134,-0.205,-0.023,0.026,0.055,-0.177,-0.359,-0.07
259,-0.019,-0.122,-0.119,-0.029,-0.092,0.023,-0.249,-0.073,-0.084,-0.038,-0.1,-0.079,-0.09,0.082,-0.053,-0.302,-0.084
260,0.051,-0.041,-0.186,-0.233,0.001,0.177,-0.233,-0.241,-0.096,0.018,-0.028,-0.053,0.093,-0.035,-0.143,0.004,-0.059
261,-0.014,0.088,-0.063,-0.136,0.027,0.226,-0.052,0.053,-0.046,-0.116,0.001,0.086,-0.058,0.115,-0.138,-0.449,-0.03
262,-0.08,0.108,-0.171,-0.151,-0.111,-0.003,-0.203,-0.076,-0.148,0.008,-0.245,-0.12,0.026,0.134,-0.254,0.016,-0.079
263,-0.094,-0.12,-0.124,-0.145,-0.183,-0.02,-0.26,-0.074,-0.023,0.186,-0.067,-0.12,0.03,0.014,-0.112,0.032,-0.067
264,-0.124,-0.13,-0.108,-0.142,-0.202,-0.02,-0.031,0.186,-0.152,-0.003,-0.142,-0.273,-0.046,0.059,-0.221,-0.034,-0.086
265,-0.174,0.022,-0.203,-0.067,-0.103,-0.15,-0.187,0.078,-0.088,-0.023,-0.112,-0.258,-0.178,-0.127,-0.117,-0.404,-0.131
266,-0.112,-0.019,-0.27,-0.236,0.018,0.054,-0.175,-0.426,-0.079,-0.192,-0.067,-0.289,-0.055,0.05,-0.126,-0.017,-0.121
267,-0.1,0.075,-0.307,-0.101,0.011,-0.161,-0.248,0.238,-0.102,0.013,-0.172,-0.214,-0.021,-0.086,-0.208,-0.137,-0.095
268,-0.139,-0.019,0.002,-0.13,-0.118,0.005,-0.236,-0.215,-0.06,0.06,-0.183,0.036,-0.12,0.067,-0.354,-0.296,-0.106
269,-0.097,-0.192,-0.005,-0.124,-0.112,-0.014,-0.29,-0.103,-0.099,-0.114,-0.295,0.05,-0.106,0.151,-0.066,-0.276,-0.106
270,-0.048,-0.269,-0.16,0.068,-0.182,-0.08,-0.17,-0.043,-0.084,-0.114,-0.157,-0.221,0.008,0.039,-0.039,-0.307,-0.11
271,-0.084,-0.063,-0.222,0.29,-0.157,0.224,-0.218,-0.142,-0.106,0.092,-0.181,-0.181,-0.113,-0.001,-0.036,0.012,-0.055
272,0.027,-0.188,-0.199,-0.1,-0.13,-0.057,-0.129,-0.065,-0.098,-0.039,0.03,-0.096,-0.088,0.261,-0.077,-0.069,-0.064
273,-0.136,0.072,-0.078,-0.185,-0.073,-0.015,-0.054,-0.215,-0.121,-0.031,-0.22,-0.256,-0.266,-0.201,-0.199,-0.133,-0.132
274,-0.018,-0.019,-0.285,-0.163,-0.1,0.042,-0.138,0.023,-0.055,0.027,-0.276,0.048,0.033,-0.022,-0.083,-0.083,-0.067
275,-0.065,-0.022,-0.097,-0.345,-0.142,0.027,-0.178,0.03,-0.074,-0.078,-0.164,0.023,-0.055,-0.017,-0.29,-0.068,-0.095
276,-0.107,-0.26,-0.103,-0.124,-0.045,-0.114,-0.13,-0.061,-0.077,-0.04,-0.048,0.142,-0.177,-0.078,-0.196,-0.218,-0.102
277,-0.115,0.044,-0.055,-0.226,-0.143,-0.006,-0.034,-0.179,-0.037,0.116,-0.163,-0.148,0.003,0.105,-0.264,-0.119,-0.076
278,-0.136,-0.077,-0.178,-0.107,-0.011,0.071,-0.185,-0.309,-0.159,-0.172,-0.201,-0.13,-0.012,-0.058,0.058,-0.28,-0.118
279,-0.096,-0.08,-0.111,0.044,-0.117,-0.077,-0.151,-0.138,-0.095,-0.08,-0.126,-0.016,-0.153,0.031,-0.234,-0.035,-0.09
280,0.073,0.198,-0.133,-0.036,-0.024,-0.143,-0.195,-0.118,-0.105,-0.03,-0.219,0.014,-0.034,-0.052,-0.185,-0.062,-0.066
281,-0.223,0.025,-0.197,0.023,-0.161,-0.079,-0.145,-0.187,-0.097,-0.054,-0.214,-0.32,-0.132,0.167,-0.194,-0.184,-0.123
282,-0.123,-0.174,-0.128,-0.096,-0.082,0.188,-0.156,-0.231,-0.095,-0.002,-0.076,-0.269,-0.178,-0.013,-0.214,-0.313,-0.123
283,-0.048,-0.003,-0.143,-0.093,0.016,0.063,-0.083,-0.146,-0.082,-0.027,-0.276,-0.127,-0.073,0.03,-0.19,-0.133,-0.082
284,-0.218,-0.178,-0.083,-0.388,-0.148,-0.174,0.026,-0.106,-0.098,0.083,-0.102,-0.349,-0.176,0.087,-0.329,-0.025,-0.136
285,-0.156,0.084,-0.22,-0.279,-0.162,-0.024,-0.097,0.163,-0.139,-0.008,-0.224,-0.188,-0.107,0.095,-0.246,0.022,-0.093
286,-0.016,-0.104,-0.019,-0.172,-0.134,0.059,-0.237,0.18,-0.147,-0.2,-0.082,-0.326,0.044,0.187,-0.339,-0.176,-0.093
287,-0.088,-0.165,-0.19,-0.045,0.019,0.049,-0.247,0.019,-0.104,0.1,-0.14,0.009,-0.122,-0.145,-0.242,-0.081,-0.086
288,-0.089,-0.118,-0.155,0.069,0.013,0.14,-0.17,-0.158,-0.119,-0.014,-0.226,-0.144,-0.242,-0.139,-0.065,-0.006,-0.089
289,-0.037,-0.005,-0.123,-0.158,0.122,-0.03,-0.313,0.132,-0.15,0.063,-0.152,-0.094,-0.254,-0.027,-0.045,-0.063,-0.071
290,-0.125,-0.05,-0.049,-0.114,-0.005,0.059,-0.115,-0.251,-0.062,0.04,-0.203,-0.185,-0.044,0.068,-0.318,-0.08,-0.09
291,-0.112,0.004,-0.078,-0.265,0.049,0.186,-0.181,-0.161,-0.036,0.103,-0.071,-0.066,0.055,0.056,-0.21,-0.143,-0.054
292,-0.049,-0.124,0.068,-0.243,-0.05,0.027,0.06,-0.375,-0.12,-0.05,-0.022,-0.04,-0.287,0.063,-0.303,-0.072,-0.095
293,-0.119,0.18,-0.299,-0.107,-0.149,-0.144,-0.089,0.159,-0.119,0.059,-0.239,-0.153,-0.172,0.258,0.04,0.102,-0.05
294,-0.09,-0.081,-0.211,-0.254,-0.021,0.012,-0.115,-0.162,-0.161,-0.15,-0.135,0.005,-0.056,-0.144,-0.066,0.151,-0.092
295,-0.104,-0.03,-0.104,-0.076,-0.138,-0.102,-0.259,-0.047,0.033,-0.152,-0.254,0.053,-0.151,-0.173,-0.218,-0.262,-0.124
296,-0.101,0.018,-0.241,-0.159,-0.129,0.04,-0.107,-0.164,-0.201,-0.019,-0.236,-0.091,-0.022,-0.071,-0.129,-0.194,-0.113
297,-0.058,-0.101,-0.225,-0.251,-0.09,-0.154,-0.222,-0.416,0.029,0.024,-0.2,-0.075,-0.112,-0.084,-0.198,-0.201,-0.146
298,0.008,-0.166,-0.227,0.016,-0.032,-0.02,-0.089,-0.048,-0.124,-0.23,-0.304,-0.52,-0.185,-0.101,-0.203,-0.216,-0.153
299,-0.208,0.005,-0.129,-0.365,-0.175,0.013,-0.182,0.047,-0.111,0.111,-0.215,-0.223,-0.198,0.012,-0.089,0.021,-0.105
300,-0.051,-0.185,-0.299,-0.114,-0.005,-0.06,-0.256,-0.218,-0.091,0.005,-0.389,-0.061,-0.125,-0.041,-0.09,0.164,-0.113
301,-0.079,0.022,-0.261,-0.183,-0.06,0.08,-0.184,-0.142,-0.135,-0.115,-0.07,-0.238,-0.078,-0.173,-0.128,-0.022,-0.11
302,-0.156,-0.124,-0.2,-0.066,-0.14,-0.036,-0.068,0.046,-0.086,-0.101,-0.256,-0.182,0.081,0.11,-0.088,-0.269,-0.096
303,0.026,-0.131,-0.131,-0.234,0.12,0.03,-0.17,0.207,-0.075,-0.018,-0.025,-0.344,-0.151,-0.007,-0.332,0.096,-0.071
304,-0.067,0.009,-0.053,-0.137,-0.048,-0.153,-0.25,-0.123,-0.127,0.019,-0.186,-0.159,0.025,0.015,-0.169,-0.197,-0.1
305,-0.118,0.027,-0.213,0.087,-0.072,-0.107,-0.135,0.12,-0.219,-0.03,-0.165,-0.04,-0.068,0.062,-0.427,0.055,-0.078
306,-0.175,-0.026,-0.216,-0.387,-0.063,-0.086,-0.161,-0.067,-0.057,-0.163,-0.195,-0.144,-0.046,-0.034,-0.113,-0.048,-0.124
307,-0.042,0.016,-0.117,0.03,-0.015,-0.202,-0.239,0.207,-0.161,-0.027,-0.201,-0.32,-0.054,0.026,-0.34,-0.061,-0.094
308,-0.022,-0.105,-0.213,0.041,-0.038,0.167,-0.183,-0.342,-0.084,-0.071,-0.281,-0.219,-0.279,0.217,-0.337,-0.131,-0.117
309,-0.07,0.102,-0.187,-0.394,-0.071,0.023,-0.18,-0.357,-0.091,-0.138,0.01,-0.255,-0.097,0.086,-0.218,-0.137,-0.123
310,-0.216,-0.06,-0.082,-0.277,-0.18,-0.004,-0.185,-0.106,-0.133,0.244,-0.253,0.071,0.021,0.191,-0.319,0.064,-0.076
311,-0.165,-0.007,-0.392,0.136,-0.183,0.003,-0.107,-0.154,-0.086,-0.302,-0.322,-0.13,-0.068,-0.008,-0.259,-0.183,-0.139
312,-0.054,0.053,-0.104,-0.305,-0.068,0.022,-0.268,-0.135,-0.07,-0.04,-0.267,-0.083,-0.183,-0.025,-0.155,-0.134,-0.114
313,-0.012,0.182,-0.159,-0.107,-0.226,0.106,-0.158,0.028,-0.056,0.264,-0.209,-0.084,-0.103,0.177,-0.279,0.124,-0.032
314,-0.122,0.198,-0.182,0.064,0,0.191,-0.111,-0.17,-0.1,-0.115,-0.08,0.102,-0.003,0.109,-0.274,0.114,-0.024
315,-0.011,-0.085,-0.157,-0.221,-0.09,0.011,-0.216,0.029,-0.063,-0.041,-0.111,-0.243,-0.099,0.142,-0.131,-0.2,-0.093
316,-0.158,-0.109,-0.085,-0.107,-0.054,0.162,-0.022,-0.14,-0.058,-0.227,-0.217,-0.254,-0.048,-0.138,-0.228,-0.225,-0.119
317,0.039,-0.228,-0.069,-0.046,-0.067,0.172,-0.394,-0.128,-0.085,0.059,-0.211,0.078,0.016,-0.024,-0.06,-0.242,-0.074
318,-0.031,-0.118,-0.162,-0.181,-0.117,-0.064,-0.168,0.003,-0.04,-0.113,-0.29,-0.239,-0.054,-0.285,-0.131,-0.284,-0.142
319,-0.165,-0.038,-0.092,-0.005,-0.295,-0.141,-0.213,-0.23,-0.174,-0.06,-0.278,-0.154,0.013,-0.109,-0.364,0.125,-0.136
320,-0.066,-0.069,-0.157,-0.176,0.113,0.103,-0.18,-0.177,-0.029,0.096,-0.146,0.111,0.007,0.082,-0.15,0.161,-0.03
321,-0.051,0.245,-0.208,-0.403,0.082,-0.1,-0.315,-0.148,-0.051,-0.044,-0.176,-0.263,-0.159,0.124,-0.17,-0.004,-0.102
322,-0.128,0.088,-0.328,-0.148,-0.146,-0.075,-0.161,-0.058,-0.066,-0.058,-0.182,-0.201,-0.062,0.023,-0.236,-0.17,-0.119
323,-0.073,-0.139,-0.28,-0.125,-0.221,0.301,-0.093,-0.083,-0.239,0.117,-0.183,-0.032,-0.221,-0.088,-0.263,-0.158,-0.111
324,-0.21,-0.011,-0.169,-0.276,0.039,-0.016,-0.278,-0.054,-0.055,0.026,-0.224,-0.115,-0.062,-0.047,-0.292,-0.007,-0.109
325,-0.061,0.033,-0.187,-0.082,-0.152,-0.098,-0.122,-0.472,-0.108,-0.038,-0.313,-0.265,-0.154,-0.133,-0.285,-0.174,-0.163
326,-0.072,-0.01,-0.344,0.01,-0.216,-0.082,-0.247,-0.008,-0.053,-0.043,-0.01,0.069,-0.099,-0.167,-0.21,-0.013,-0.093
327,-0.194,-0.244,-0.398,-0.217,-0.079,0.014,-0.242,-0.04,-0.077,-0.141,-0.162,-0.119,-0.132,-0.145,-0.139,-0.18,-0.156
328,-0.093,-0.068,-0.212,0.018,-0.111,-0.183,-0.052,-0.189,-0.238,-0.182,-0.041,-0.207,-0.102,-0.069,-0.188,-0.268,-0.136
329,-0.006,-0.088,-0.184,-0.139,-0.197,0.061,-0.038,-0.125,-0.156,0.021,-0.084,-0.22,-0.113,0.125,-0.064,-0.097,-0.081
330,-0.013,-0.103,-0.055,-0.251,-0.169,0.037,-0.03,0.058,-0.117,-0.075,-0.062,-0.048,-0.096,0.039,-0.403,-0.254,-0.096
331,0.028,0.034,-0.338,-0.201,-0.046,-0.043,-0.14,-0.056,-0.202,-0.025,-0.214,-0.392,-0.085,-0.094,-0.355,-0.053,-0.136
332,-0.044,-0.122,-0.125,-0.242,-0.008,0.026,-0.119,-0.043,-0.028,0.05,-0.176,-0.172,-0.046,0.073,-0.229,0.043,-0.073
333,-0.048,-0.02,-0.247,0.124,-0.127,-0.045,-0.228,-0.371,0.008,-0.056,-0.067,-0.085,-0.107,0.216,-0.34,-0.178,-0.098
334,-0.166,0.037,-0.059,-0.148,-0.043,-0.001,-0.095,-0.162,-0.198,-0.048,-0.253,-0.273,-0.075,0.015,-0.14,-0.126,-0.109
335,-0.162,0.086,-0.158,-0.223,0.068,0.309,-0.247,-0.115,-0.074,-0.108,-0.049,-0.166,-0.191,-0.042,-0.203,-0.238,-0.094
