Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
167,-0.149,-0.01,-0.129,-0.057,-0.158,-0.011,-0.031,-0.011,-0.062,-0.151,-0.141,-0.199,-0.066,0.089,-0.192,-0.031,-0.082
168,-0.03,-0.14,-0.181,-0.291,-0.011,0.041,-0.16,-0.022,-0.047,-0.099,-0.068,-0.186,-0.078,-0.029,-0.083,-0.235,-0.101
169,-0.064,-0.075,-0.064,-0.075,-0.11,-0.099,-0.171,-0.166,0.057,-0.031,-0.227,-0.21,-0.165,-0.088,-0.091,-0.026,-0.1
170,-0.044,0.051,-0.19,-0.192,0.034,-0.059,-0.213,-0.014,0.016,-0.063,0.03,-0.154,-0.039,0.056,-0.175,-0.13,-0.068
171,-0.186,-0.023,0,-0.135,-0.094,-0.046,-0.153,0.082,-0.037,-0.038,-0.147,-0.082,-0.067,-0.084,-0.137,-0.122,-0.079
172,-0.164,0.036,-0.115,-0.144,-0.048,-0.153,-0.148,-0.277,-0.082,0.07,-0.133,-0.087,-0.019,0.06,-0.182,-0.09,-0.092
173,-0.063,-0.091,-0.021,-0.075,-0.085,0.042,-0.125,-0.081,0.028,0.057,-0.15,0.01,-0.058,0.029,-0.243,-0.026,-0.053
174,-0.15,-0.141,-0.184,-0.047,-0.075,0.053,-0.057,-0.133,-0.058,0.087,-0.054,0.071,-0.025,0.046,-0.124,-0.05,-0.053
175,-0.132,-0.048,-0.18,-0.086,-0.067,0.02,-0.158,-0.043,-0.017,0.075,-0.102,-0.221,-0.079,-0.126,-0.149,-0.003,-0.082
176,-0.032,0.057,-0.157,-0.248,-0.019,-0.028,-0.05,0.021,-0.128,-0.101,-0.186,-0.091,-0.09,0.063,-0.236,-0.161,-0.087
177,-0.011,-0.073,-0.106,-0.136,-0.003,0.123,-0.233,-0.258,-0.038,-0.057,-0.169,-0.117,-0.235,0.093,-0.236,-0.118,-0.098
178,-0.129,-0.134,-0.046,-0.304,-0.005,0.022,-0.152,-0.203,-0.122,-0.055,-0.19,-0.149,-0.083,-0.025,-0.127,-0.028,-0.108
179,-0.072,0.054,-0.166,-0.018,0.008,0.172,-0.094,0.078,-0.042,0.046,-0.081,-0.084,-0.156,-0.036,-0.229,-0.148,-0.048
180,-0.077,-0.11,-0.1,-0.131,-0.062,0.021,-0.188,-0.129,-0.154,-0.06,-0.209,0.085,-0.055,0.145,-0.146,-0.05,-0.076
181,-0.229,-0.042,-0.142,-0.053,0.065,-0.064,-0.081,-0.276,-0.013,0.029,-0.113,-0.091,-0.055,-0.103,-0.126,-0.08,-0.086
182,-0.088,-0.013,-0.229,-0.138,-0.085,0.039,-0.138,-0.072,-0.184,-0.016,-0.194,-0.09,0,-0.172,-0.058,0.019,-0.089
183,-0.028,-0.072,-0.23,-0.122,-0.025,0.096,-0.182,-0.052,-0.111,-0.12,-0.138,-0.086,-0.098,-0.125,-0.128,-0.102,-0.095
184,-0.066,-0.14,-0.131,-0.109,-0.097,-0.011,0.038,-0.078,-0.249,-0.167,0.034,-0.154,-0.14,-0.11,-0.196,-0.161,-0.109
185,-0.14,0.028,-0.126,-0.024,-0.086,-0.037,-0.028,-0.333,-0.075,-0.109,-0.146,-0.146,0.035,-0.12,-0.165,-0.088,-0.097
186,-0.134,-0.064,-0.229,-0.176,-0.038,-0.047,-0.047,-0.109,-0.085,0.054,-0.094,-0.199,-0.078,0.103,-0.149,0.059,-0.077
187,-0.108,-0.071,-0.1,-0.081,-0.096,0.088,-0.125,0.067,-0.172,0.049,-0.19,-0.109,-0.055,-0.079,-0.155,-0.231,-0.086
188,-0.071,-0.214,-0.163,0.072,-0.024,0.042,-0.192,-0.024,-0.042,-0.064,-0.148,-0.041,0.041,-0.038,-0.092,-0.308,-0.079
189,-0.032,0.129,-0.144,-0.161,-0.047,-0.016,-0.218,-0.079,-0.097,-0.01,-0.154,-0.103,-0.186,0.041,-0.11,-0.036,-0.076
190,-0.093,-0.194,-0.253,-0.122,-0.048,0.072,-0.094,-0.321,-0.125,0.045,-0.136,-0.181,-0.018,-0.043,-0.095,-0.021,-0.102
191,0,-0.029,-0.191,-0.234,0.013,-0.12,-0.005,-0.002,-0.104,-0.206,-0.326,-0.024,-0.124,-0.197,-0.127,-0.055,-0.108
192,-0.098,-0.006,-0.299,-0.27,-0.164,-0.081,-0.116,-0.257,-0.059,-0.044,-0.194,-0.192,-0.119,0.048,-0.163,-0.213,-0.139
193,-0.124,-0.096,-0.044,-0.179,-0.077,0.157,-0.17,0.017,-0.141,-0.047,-0.029,0.025,-0.132,-0.104,-0.077,-0.21,-0.077
194,-0.171,0.021,-0.155,-0.045,-0.091,-0.078,-0.173,-0.288,-0.058,-0.153,-0.149,-0.079,-0.189,0.028,-0.121,-0.114,-0.113
195,-0.042,0.03,-0.245,-0.155,-0.051,0.266,-0.135,0.081,-0.031,-0.161,-0.321,-0.112,-0.016,0.066,-0.052,-0.225,-0.069
196,-0.066,0.081,-0.13,-0.066,-0.133,-0.11,-0.172,-0.089,-0.137,0.004,-0.229,-0.061,-0.195,0.004,-0.137,-0.076,-0.095
197,-0.179,0.028,-0.083,0.021,0.024,0.023,-0.101,-0.036,-0.019,-0.051,-0.148,-0.281,-0.136,0.005,-0.195,-0.163,-0.081
198,-0.14,-0.158,-0.155,-0.322,-0.065,0.1,-0.313,-0.246,-0.134,0.048,-0.108,-0.231,-0.133,0.123,-0.242,-0.007,-0.124
199,-0.062,-0.054,-0.127,-0.129,-0.022,0.13,-0.118,-0.123,-0.107,0.03,-0.259,-0.159,-0.234,0.038,-0.129,-0.104,-0.089
200,-0.071,-0.021,-0.148,-0.039,-0.115,-0.05,-0.161,0.01,-0.14,0.004,-0.093,-0.11,-0.05,0.111,0.082,-0.255,-0.066
201,-0.072,-0.198,-0.22,-0.152,0.018,-0.178,-0.169,-0.013,-0.105,-0.001,-0.224,-0.206,-0.071,0.132,-0.141,-0.006,-0.1
202,0.026,0.134,-0.107,0.033,-0.074,0.084,-0.144,-0.141,-0.085,-0.098,-0.057,-0.14,-0.22,-0.021,-0.2,-0.262,-0.079
203,-0.01,-0.004,-0.033,-0.261,-0.074,-0.026,-0.14,-0.448,-0.116,-0.135,-0.07,-0.074,-0.182,0.049,-0.238,-0.053,-0.113
204,-0.013,0.042,-0.117,-0.033,-0.092,-0.085,-0.21,0.014,-0.07,0.024,-0.185,-0.33,-0.069,0.194,-0.115,-0.033,-0.067
205,-0.146,0.023,-0.256,-0.084,-0.067,-0.069,-0.169,-0.143,-0.001,0.025,-0.258,-0.14,-0.097,0.237,-0.079,0.138,-0.068
206,-0.071,0.243,-0.096,-0.253,-0.033,-0.176,-0.125,0.098,-0.218,-0.098,-0.281,-0.106,-0.106,0.157,-0.132,-0.008,-0.075
207,-0.086,-0.171,-0.061,-0.077,-0.2,-0.046,-0.056,-0.115,-0.027,-0.027,-0.148,-0.225,-0.061,-0.074,-0.263,-0.105,-0.109
208,-0.145,-0.072,-0.176,-0.089,-0.083,-0.063,-0.142,-0.14,-0.106,-0.048,-0.16,-0.161,-0.056,0.08,-0.272,-0.062,-0.106
209,-0.132,-0.084,-0.123,-0.123,-0.083,-0.133,-0.255,0.089,-0.185,-0.09,-0.155,-0.154,-0.04,-0.036,-0.099,-0.053,-0.103
210,-0.139,-0.09,-0.247,-0.117,-0.002,0.131,-0.182,-0.125,-0.055,0.038,-0.137,-0.062,-0.051,-0.144,-0.221,-0.298,-0.106
211,-0.041,0.031,-0.09,-0.064,-0.056,-0.034,-0.066,-0.146,-0.132,0.052,-0.191,-0.16,-0.045,0.043,-0.185,-0.064,-0.072
212,-0.144,-0.101,-0.039,-0.199,-0.04,-0.14,-0.138,-0.046,-0.107,-0.124,-0.222,0.094,-0.057,0.07,-0.204,-0.098,-0.093
213,-0.093,0.047,-0.136,-0.141,-0.014,0.053,-0.12,-0.377,-0.036,0.034,-0.237,-0.184,-0.069,0.024,-0.19,-0.022,-0.091
214,-0.138,-0.002,-0.24,-0.157,-0.034,0.149,-0.078,0.018,-0.06,0.027,-0.021,-0.258,-0.05,-0.018,-0.168,-0.201,-0.077
215,-0.004,-0.061,-0.079,-0.163,-0.1,-0.175,-0.188,-0.038,-0.023,0.04,-0.14,-0.016,-0.18,-0.099,-0.195,-0.19,-0.101
216,-0.118,-0.102,-0.12,-0.136,-0.001,0.024,-0.237,0.033,-0.079,-0.158,-0.175,-0.127,-0.172,0.053,-0.411,-0.012,-0.109
217,-0.104,-0.02,-0.2,-0.222,-0.022,0.079,-0.228,-0.054,-0.103,-0.05,-0.196,-0.275,-0.045,0.077,-0.171,-0.049,-0.099
218,-0.167,-0.017,-0.074,-0.259,-0.187,-0.022,-0.115,-0.222,-0.076,-0.011,-0.182,0.077,-0.09,-0.054,-0.106,-0.179,-0.105
219,-0.07,0.108,-0.14,-0.189,-0.126,-0.107,-0.213,-0.057,-0.123,0.013,-0.143,-0.192,-0.098,0.043,-0.044,-0.424,-0.11
220,-0.101,-0.038,-0.197,-0.177,-0.158,0.154,-0.332,-0.324,-0.015,-0.022,-0.318,-0.202,-0.03,0.161,-0.201,0.033,-0.111
221,-0.109,-0.08,-0.181,-0.062,-0.284,-0.156,-0.283,0.072,-0.17,-0.196,-0.252,-0.253,0.009,0.034,-0.108,0.026,-0.125
222,-0.092,-0.018,-0.234,-0.178,-0.02,0.056,-0.211,0.097,-0.116,-0.047,-0.007,-0.207,-0.076,-0.149,-0.066,-0.193,-0.091
223,0.003,0.056,-0.252,-0.198,-0.085,-0.084,-0.139,0.026,-0.028,-0.054,-0.151,-0.196,-0.111,-0.039,-0.232,-0.018,-0.094
224,-0.013,-0.015,-0.191,-0.195,0.002,-0.078,-0.226,0.067,-0.106,-0.047,-0.214,-0.194,-0.173,0.05,-0.26,-0.155,-0.109
225,-0.062,0.101,-0.178,-0.108,-0.056,0.106,-0.232,-0.253,-0.165,-0.019,-0.279,-0.089,-0.156,0.003,-0.222,-0.201,-0.113
226,-0.202,0.041,-0.078,-0.203,-0.067,0.04,-0.113,-0.18,-0.199,0.04,-0.378,-0.164,-0.176,-0.11,-0.104,-0.215,-0.129
227,-0.124,-0.017,-0.167,-0.315,-0.068,-0.135,-0.035,0.12,0.055,0.264,-0.067,-0.017,-0.064,0.034,-0.136,-0.025,-0.044
228,-0.17,-0.008,-0.151,-0.205,-0.021,0.05,-0.178,-0.069,-0.094,-0.114,-0.037,-0.237,-0.021,0.232,-0.26,-0.241,-0.095
229,-0.058,-0.202,-0.284,-0.112,-0.203,-0.051,-0.21,-0.067,-0.031,-0.105,-0.262,-0.107,-0.104,0.074,-0.165,-0.14,-0.127
230,-0.085,0.107,-0.079,-0.172,-0.238,-0.013,-0.159,-0.025,0.017,-0.019,-0.217,-0.029,-0.079,0.135,-0.198,-0.057,-0.069
231,-0.061,-0.135,-0.19,-0.407,-0.116,0.103,-0.271,-0.179,-0.144,-0.114,-0.161,-0.219,-0.132,-0.119,-0.236,0.094,-0.143
232,-0.176,0.01,-0.081,-0.178,-0.227,-0.146,-0.148,-0.233,-0.144,-0.031,-0.23,-0.198,-0.09,-0.044,-0.234,-0.144,-0.143
233,-0.158,0.081,-0.307,-0.078,-0.143,-0.023,0.004,-0.144,0.089,-0.228,-0.276,-0.23,-0.057,0.083,-0.282,-0.196,-0.117
234,-0.143,-0.172,-0.103,-0.096,-0.174,0.077,-0.189,-0.111,-0.058,-0.115,-0.076,-0.079,-0.034,0.2,-0.162,0.042,-0.075
235,-0.13,-0.207,-0.177,-0.24,-0.162,-0.138,-0.158,0.098,-0.055,-0.018,-0.313,-0.175,0.014,-0.005,-0.232,-0.37,-0.142
236,-0.078,-0.01,-0.197,-0.236,0.024,-0.022,-0.167,-0.001,-0.182,-0.136,-0.228,-0.238,-0.118,0.063,-0.32,-0.028,-0.117
237,-0.057,-0.297,-0.25,-0.025,-0.166,-0.065,-0.19,-0.335,-0.053,-0.08,-0.166,-0.127,-0.163,-0.172,-0.205,-0.21,-0.16
238,-0.183,-0.118,-0.2,-0.068,-0.035,-0.124,-0.205,-0.166,-0.05,-0.061,-0.2,-0.213,-0.182,0.079,-0.266,-0.086,-0.13
239,-0.115,-0.049,-0.209,-0.038,-0.183,0.024,-0.231,-0.298,-0.126,-0.104,-0.13,-0.136,-0.186,-0.052,-0.156,-0.071,-0.129
240,-0.13,-0.097,-0.336,-0.133,-0.169,0.09,-0.143,-0.103,-0.218,-0.098,-0.19,-0.312,-0.184,-0.015,-0.314,-0.061,-0.151
241,0.018,0.038,-0.087,-0.071,0.089,-0.095,-0.147,-0.239,-0.183,-0.032,-0.2,0.155,-0.108,-0.215,-0.012,-0.201,-0.081
242,-0.042,0.046,-0.272,-0.176,-0.001,0.002,-0.226,-0.15,-0.07,-0.009,-0.159,0.06,-0.103,0.089,-0.256,-0.048,-0.082
243,-0.064,-0.104,-0.118,-0.251,-0.123,0.102,-0.264,-0.343,-0.187,0.018,-0.256,-0.305,0.084,-0.022,-0.206,-0.197,-0.14
244,-0.149,-0.025,-0.258,-0.186,-0.141,-0.064,-0.25,-0.026,-0.062,-0.015,-0.136,0.09,-0.118,-0.103,0.05,-0.101,-0.093
245,-0.246,0.079,-0.195,-0.118,-0.191,-0.01,-0.258,-0.035,-0.042,0.088,-0.232,-0.252,-0.057,-0.156,-0.19,-0.16,-0.123
246,-0.072,-0.223,-0.266,0.017,-0.228,-0.061,-0.167,-0.169,-0.084,0.019,-0.211,0.195,-0.145,0.112,-0.204,-0.406,-0.118
247,-0.088,-0.017,-0.265,-0.232,-0.066,-0.052,-0.373,-0.265,-0.03,-0.161,-0.096,-0.031,-0.137,0.293,-0.005,-0.125,-0.103
248,-0.065,-0.183,-0.234,0.029,-0.002,0.084,-0.283,-0.226,-0.098,0.007,-0.24,-0.211,-0.167,0.082,-0.152,-0.075,-0.108
249,0.012,-0.151,-0.236,-0.03,-0.012,-0.053,-0.322,-0.389,-0.204,-0.233,-0.137,-0.275,-0.068,0.011,-0.065,-0.2,-0.147
250,-0.057,-0.017,-0.332,-0.219,-0.118,0.027,-0.142,-0.438,-0.037,0.008,-0.219,-0.27,-0.209,-0.066,-0.036,-0.134,-0.141
251,-0.16,-0.065,-0.181,-0.089,-0.111,0.118,-0.101,-0.161,-0.084,-0.16,-0.298,-0.322,-0.055,-0.067,-0.226,-0.211,-0.136
252,-0.098,-0.15,-0.351,-0.189,-0.117,0.103,-0.415,-0.466,-0.168,-0.136,-0.133,-0.124,-0.119,-0.097,-0.211,-0.21,-0.18
253,-0.143,-0.208,-0.106,-0.079,-0.102,-0.006,-0.274,-0.267,-0.178,-0.032,-0.077,-0.251,0.041,-0.117,-0.293,0.016,-0.13
254,-0.136,-0.052,-0.289,-0.168,-0.146,0.088,-0.009,-0.105,-0.069,-0.042,-0.149,-0.252,0.072,-0.048,-0.153,-0.13,-0.099
255,-0.117,-0.041,-0.29,-0.123,-0.09,-0.107,-0.149,-0.131,-0.132,-0.196,-0.136,-0.197,-0.268,-0.125,-0.188,-0.116,-0.15
256,-0.101,-0.021,-0.084,-0.09,-0.153,-0.048,-0.081,-0.216,-0.229,-0.295,-0.255,-0.211,-0.019,0.019,-0.297,-0.101,-0.136
257,-0.12,0.028,-0.16,-0.111,-0.148,-0.11,-0.092,-0.104,-0.224,-0.014,-0.09,-0.017,-0.123,0.05,-0.177,-0.371,-0.111
258,-0.125,-0.085,-0.068,-0.042,-0.037,0.151,-0.125,-0.063,-0.13,-0.134,-0.208,0.101,-0.183,-0.035,-0.194,0.034,-0.071
259,-0.066,-0.244,-0.241,-0.292,-0.044,-0.12,-0.321,-0.146,-0.052,-0.108,-0.07,-0.233,-0.163,-0.029,-0.252,0.206,-0.136
260,-0.119,0.12,-0.056,0.143,-0.153,-0.046,-0.107,0.043,-0.013,0.071,-0.245,-0.147,-0.161,0.094,-0.024,-0.033,-0.039
261,-0.115,-0.181,-0.321,-0.298,0.098,-0.145,-0.34,-0.07,-0.11,-0.051,-0.32,0.109,-0.111,-0.016,-0.159,-0.426,-0.154
262,-0.167,0.031,-0.105,-0.238,-0.135,0.038,-0.184,-0.334,-0.036,0.243,-0.189,0.04,-0.047,0.104,-0.299,-0.12,-0.087
263,-0.169,0.069,-0.375,-0.108,-0.014,-0.112,-0.338,0.114,-0.153,-0.137,-0.251,-0.069,-0.139,-0.117,-0.187,-0.174,-0.135
264,-0.167,-0.138,-0.117,-0.244,-0.086,0.054,-0.204,0.017,-0.13,-0.099,-0.151,-0.185,-0.16,0.104,-0.189,-0.29,-0.124
265,-0.08,-0.145,-0.235,-0.041,-0.119,0.019,-0.21,-0.165,-0.177,-0.105,-0.292,0.049,-0.168,-0.027,-0.175,0.001,-0.117
266,-0.002,-0.063,-0.088,-0.063,-0.087,0.141,-0.188,-0.038,-0.108,-0.109,-0.246,-0.023,0.021,0.112,-0.231,-0.178,-0.072
267,0.062,-0.001,-0.288,-0.22,-0.052,0.138,-0.136,-0.122,-0.126,-0.075,-0.339,-0.245,0.047,-0.087,-0.161,-0.325,-0.121
268,-0.16,-0.206,-0.25,-0.148,-0.081,-0.006,-0.092,-0.25,-0.169,-0.156,-0.222,-0.136,-0.078,-0.005,-0.243,-0.021,-0.139
269,-0.03,0.062,-0.213,-0.17,-0.063,0.055,-0.247,-0.163,-0.021,-0.027,-0.313,-0.3,-0.223,0.126,-0.305,0.066,-0.11
270,-0.123,-0.078,-0.085,-0.166,0.024,-0.01,-0.358,-0.17,-0.184,-0.021,-0.165,-0.04,-0.065,0.053,-0.333,-0.067,-0.112
271,-0.088,-0.004,-0.174,-0.183,-0.157,0.22,-0.171,-0.073,-0.104,-0.029,-0.309,-0.216,-0.313,-0.041,-0.252,-0.162,-0.129
272,-0.125,-0.262,-0.105,-0.346,-0.212,-0.031,-0.272,-0.079,-0.134,0.008,-0.307,-0.114,-0.013,0.071,-0.12,-0.215,-0.141
273,-0.12,-0.044,-0.141,-0.105,-0.282,0.18,-0.31,-0.029,-0.224,-0.1,-0.47,-0.211,-0.115,0.039,-0.361,-0.318,-0.163
274,-0.127,0.016,-0.233,0.131,0.01,-0.058,-0.395,-0.072,-0.13,-0.048,-0.195,-0.051,-0.161,-0.123,-0.227,-0.324,-0.124
275,-0.098,0.047,-0.342,0.075,-0.103,-0.084,-0.298,0.076,-0.145,-0.087,-0.259,-0.382,-0.117,-0.073,-0.323,-0.453,-0.16
276,-0.155,0.073,-0.312,-0.162,-0.146,-0.004,-0.336,-0.142,-0.179,0.199,-0.241,0.009,-0.146,-0.01,-0.23,-0.111,-0.118
277,-0.194,-0.183,-0.213,-0.224,0.032,-0.03,-0.337,-0.116,-0.176,-0.037,-0.458,-0.266,-0.153,0.181,-0.24,-0.238,-0.166
278,-0.157,-0.084,-0.152,-0.203,-0.089,0.073,-0.251,-0.212,-0.156,-0.144,-0.099,-0.323,-0.142,0.015,-0.194,-0.165,-0.143
279,-0.086,-0.052,-0.326,-0.327,0.045,0.028,-0.202,-0.472,-0.059,-0.06,-0.272,-0.196,-0.059,-0.104,-0.207,-0.301,-0.166
280,-0.119,-0.103,-0.372,-0.351,-0.23,-0.055,-0.207,-0.035,-0.106,-0.138,-0.243,-0.265,-0.238,-0.08,-0.139,0.006,-0.167
281,-0.258,0.119,-0.354,-0.169,-0.08,-0.173,-0.227,-0.062,-0.07,-0.033,-0.063,0.034,-0.005,0.047,-0.218,-0.171,-0.105
282,-0.102,-0.079,-0.241,-0.161,-0.005,-0.069,-0.333,-0.35,-0.02,-0.208,-0.27,-0.209,0.065,-0.055,-0.283,-0.081,-0.15
283,-0.294,-0.172,-0.302,-0.32,-0.152,0.003,-0.174,-0.28,-0.096,-0.168,-0.285,-0.129,-0.159,0.055,-0.378,-0.066,-0.182
284,-0.04,-0.048,-0.305,-0.135,-0.083,0.171,-0.146,-0.151,0.016,0.075,-0.302,-0.172,-0.112,0.038,-0.168,0.122,-0.078
285,-0.011,-0.051,-0.255,-0.153,-0.112,-0.036,-0.269,-0.241,-0.131,-0.1,-0.212,-0.163,-0.082,0.01,-0.353,-0.004,-0.135
286,-0.114,-0.032,-0.233,-0.027,-0.243,-0.098,-0.132,-0.27,-0.198,-0.114,-0.312,-0.148,-0.029,0.013,-0.072,-0.315,-0.145
287,-0.101,-0.101,-0.189,-0.181,-0.085,-0.094,-0.382,-0.158,-0.26,-0.27,-0.219,0.002,-0.091,0.046,-0.303,-0.266,-0.166
288,-0.267,0.103,-0.224,-0.237,-0.082,0.003,-0.218,-0.025,-0.161,-0.157,-0.367,0,-0.066,0.082,-0.137,-0.117,-0.117
289,-0.156,-0.129,-0.368,-0.319,-0.017,0.094,-0.288,-0.205,-0.05,-0.134,-0.174,-0.372,-0.1,-0.184,-0.21,-0.149,-0.173
290,-0.073,-0.025,-0.431,-0.193,-0.015,-0.205,-0.427,-0.126,-0.206,-0.078,-0.121,-0.209,-0.044,0.078,-0.373,-0.036,-0.155
291,-0.094,-0.12,-0.246,-0.226,-0.153,-0.055,-0.179,-0.071,-0.103,-0.13,-0.367,-0.137,-0.019,-0.009,-0.312,0.019,-0.138
292,-0.106,-0.191,-0.32,-0.068,-0.043,-0.006,-0.053,-0.294,-0.282,-0.159,-0.241,-0.233,-0.212,0.215,-0.153,-0.181,-0.145
293,-0.254,-0.145,-0.333,-0.028,-0.259,0.033,-0.255,0.009,-0.099,-0.036,-0.335,0.034,-0.208,-0.057,-0.33,-0.254,-0.157
294,-0.058,0.1,-0.112,-0.174,-0.151,-0.055,-0.133,0.2,-0.166,-0.014,-0.167,-0.314,-0.032,-0.15,-0.245,0.045,-0.089
295,-0.136,-0.125,-0.227,-0.117,-0.269,0.098,-0.245,-0.088,-0.046,0.171,-0.288,-0.329,-0.194,-0.02,-0.197,-0.157,-0.136
296,-0.143,-0.083,-0.1,-0.363,-0.133,-0.199,-0.098,-0.199,-0.077,-0.102,-0.387,-0.224,-0.075,0.132,0.005,-0.203,-0.141
297,-0.149,0.105,-0.235,-0.07,-0.13,0.046,-0.215,-0.136,-0.052,-0.204,-0.262,-0.079,-0.14,0.012,-0.192,-0.05,-0.109
298,-0.175,-0.023,-0.325,-0.333,-0.114,0.283,-0.127,-0.097,-0.085,-0.053,-0.024,-0.138,-0.091,-0.004,-0.276,-0.268,-0.116
299,-0.152,0.039,-0.184,-0.102,-0.072,-0.034,-0.194,-0.143,-0.018,-0.169,-0.147,-0.408,-0.154,0.015,-0.296,-0.25,-0.142
300,-0.082,-0.138,-0.127,-0.182,-0.112,-0.109,-0.396,0.08,-0.086,-0.27,-0.192,-0.262,-0.146,0.26,-0.243,-0.306,-0.145
301,-0.148,0.009,-0.246,-0.029,-0.206,-0.071,-0.164,-0.121,-0.08,-0.068,-0.257,-0.373,-0.125,-0.073,-0.081,-0.157,-0.137
302,-0.08,-0.009,-0.396,-0.132,-0.096,-0.164,-0.159,0.017,-0.179,0.083,-0.294,-0.339,-0.068,-0.096,-0.318,0.029,-0.138
303,-0.194,-0.038,-0.284,-0.389,-0.156,0.029,-0.242,-0.069,0.013,-0.225,-0.213,-0.219,-0.192,0.074,-0.243,-0.084,-0.152
304,-0.159,-0.053,-0.228,-0.158,-0.015,-0.022,-0.193,-0.075,-0.198,-0.074,-0.25,-0.077,-0.037,0.268,-0.205,-0.13,-0.1
305,-0.019,-0.072,-0.234,-0.157,-0.012,0.059,-0.456,-0.381,-0.084,-0.157,-0.21,-0.145,-0.003,-0.082,-0.392,-0.013,-0.147
306,-0.105,-0.045,-0.409,-0.115,-0.129,0.024,-0.249,-0.368,-0.135,-0.217,-0.246,-0.243,-0.081,-0.21,-0.415,-0.032,-0.186
307,-0.173,-0.241,-0.315,-0.308,-0.103,-0.069,-0.287,-0.224,-0.098,-0.011,-0.394,-0.077,-0.195,-0.014,-0.296,-0.166,-0.186
308,-0.128,0.087,-0.067,-0.143,-0.146,0.124,-0.14,-0.019,-0.169,-0.165,-0.33,-0.038,-0.146,0.281,-0.337,-0.097,-0.09
309,-0.162,-0.107,-0.172,-0.027,-0.086,0.048,-0.154,-0.17,-0.15,-0.01,-0.21,-0.251,-0.093,-0.06,-0.144,-0.145,-0.118
310,-0.151,-0.118,-0.183,-0.382,-0.057,-0.093,-0.195,-0.105,-0.166,-0.164,-0.111,-0.279,-0.147,-0.153,-0.24,-0.224,-0.173
311,-0.039,-0.111,-0.235,-0.36,-0.264,-0.002,-0.168,-0.167,-0.192,0.013,-0.329,-0.37,-0.053,0.076,-0.13,-0.286,-0.164
312,-0.189,0.075,-0.301,-0.021,-0.149,-0.093,-0.258,-0.289,-0.158,0.006,-0.147,-0.113,-0.112,0.154,-0.312,-0.183,-0.131
313,-0.153,0.071,-0.306,-0.21,-0.193,-0.029,-0.187,-0.162,-0.159,0.012,-0.263,0.003,-0.096,0.12,-0.35,-0.14,-0.128
314,-0.098,-0.112,-0.169,-0.152,0.025,-0.075,-0.319,0,-0.111,-0.112,-0.236,-0.165,-0.168,-0.032,0.041,-0.108,-0.112
315,-0.16,-0.103,-0.259,-0.197,0.025,0.175,-0.258,-0.054,-0.154,-0.178,-0.143,-0.293,-0.144,0.202,-0.349,-0.192,-0.13
316,-0.103,-0.101,-0.383,-0.153,-0.085,-0.082,-0.212,-0.146,-0.027,-0.239,-0.248,-0.379,-0.127,-0.01,-0.293,-0.414,-0.188
317,-0.195,-0.174,-0.209,-0.293,-0.176,-0.104,-0.134,-0.083,-0.12,-0.019,-0.234,-0.1,-0.078,-0.136,-0.068,-0.251,-0.148
318,-0.147,-0.123,-0.227,-0.061,0.026,-0.188,-0.129,-0.198,-0.112,-0.058,-0.286,-0.183,-0.096,0.174,-0.211,-0.272,-0.131
319,-0.228,0.054,-0.261,-0.201,-0.093,-0.256,-0.137,-0.255,-0.059,-0.24,-0.21,-0.128,-0.195,-0.053,-0.105,-0.198,-0.16
320,-0.143,-0.033,-0.353,0.054,-0.137,-0.157,-0.212,-0.179,-0.098,-0.142,-0.265,-0.115,-0.165,-0.11,-0.207,-0.367,-0.164
321,-0.22,-0.194,-0.294,-0.34,-0.145,-0.038,-0.145,-0.298,-0.21,-0.087,-0.225,-0.207,-0.047,0.058,-0.304,0.007,-0.168
322,-0.158,-0.146,-0.197,-0.153,-0.103,0.207,-0.221,-0.023,-0.123,-0.209,-0.284,-0.169,-0.053,0.04,-0.245,-0.027,-0.117
323,-0.197,-0.14,-0.173,-0.247,-0.204,-0.086,-0.334,-0.141,-0.161,0,0.028,-0.407,-0.021,-0.139,-0.294,-0.489,-0.188
324,-0.266,-0.023,-0.234,-0.25,-0.247,-0.037,-0.43,-0.551,-0.077,-0.098,-0.43,-0.012,-0.055,-0.036,-0.218,-0.227,-0.199
325,-0.214,0.05,-0.204,-0.249,-0.131,0.023,-0.436,-0.286,-0.068,-0.123,-0.367,0.006,-0.088,0.107,-0.271,-0.241,-0.156
326,-0.161,-0.282,-0.383,-0.182,-0.162,-0.108,0.068,-0.238,-0.164,-0.148,-0.201,-0.276,-0.348,-0.206,-0.259,-0.075,-0.195
327,0.035,-0.161,-0.386,-0.455,0.045,0.173,-0.215,-0.327,-0.288,-0.132,-0.352,-0.238,-0.212,-0.021,-0.417,-0.144,-0.193
328,-0.201,-0.033,-0.27,-0.268,-0.051,0.04,-0.321,-0.112,-0.211,-0.235,-0.263,-0.083,-0.235,-0.234,-0.201,0.088,-0.162
329,-0.156,0.083,-0.269,-0.186,-0.19,-0.091,-0.408,0.054,-0.226,-0.227,-0.26,-0.075,-0.161,0.056,-0.436,-0.208,-0.169
