Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
177,0.012,0.084,0.114,-0.016,0.17,-0.098,-0.126,0.127,0.1,0.096,0.189,0.066,-0.148,0.02,0.048,0.081,0.045
178,0.04,-0.061,-0.024,0.053,-0.112,0.037,-0.063,-0.069,0.048,0.118,-0.121,0.078,0.113,-0.032,0.08,0.164,0.016
179,0.009,0.026,0.189,-0.066,-0.012,0.105,0.021,-0.111,-0.14,0.133,-0.142,-0.1,-0.028,0.107,0.143,-0.058,0.005
180,0.059,-0.061,0.021,0.075,0.064,-0.1,-0.082,0.086,0.15,-0.126,0.024,-0.106,-0.14,-0.078,0.116,-0.097,-0.012
181,-0.021,0.119,0.04,0.041,0.081,0.004,-0.116,0.126,-0.083,0.109,0.042,0.013,0.109,0.138,-0.12,0.031,0.032
182,0.077,0.115,0.159,0.011,0.046,-0.145,-0.046,-0.068,-0.092,0.175,0.041,-0.135,0.156,0.153,0.153,-0.145,0.028
183,-0.087,0.108,-0.084,-0.08,-0.071,-0.141,-0.041,-0.13,-0.119,-0.133,-0.016,-0.128,-0.033,-0.07,-0.003,-0.026,-0.066
184,-0.077,0.097,-0.037,-0.049,0,-0.097,0.09,-0.088,0.137,0.105,-0.092,-0.126,-0.029,0.068,0.058,-0.091,-0.008
185,0.11,0.001,0.119,-0.026,0.076,-0.033,0.172,0.155,-0.079,0.071,0.126,0.06,-0.051,0.146,-0.043,-0.003,0.05
186,0,0.032,-0.111,0.028,0.101,-0.113,0.077,0.187,0.077,0.055,0.139,-0.114,0.096,-0.086,0.019,-0.052,0.021
187,0.17,-0.004,-0.116,-0.129,-0.026,0.177,0.099,-0.01,0.028,0.099,0.127,0.032,-0.037,0.034,-0.023,-0.056,0.023
188,0.151,0.052,-0.032,-0.09,0.073,0.142,0.128,0.009,0.144,0.187,0.159,0.149,-0.116,-0.129,-0.061,0.153,0.057
189,0.175,0.177,0.033,-0.037,-0.032,0.17,-0.082,0.117,-0.073,-0.06,0.032,-0.021,0.137,0.128,-0.102,-0.107,0.028
190,-0.099,0.181,0.141,-0.118,-0.111,-0.012,-0.134,-0.035,0.162,0.055,0.042,0.064,0.038,0.179,0.163,0.092,0.038
191,-0.107,0.048,-0.021,-0.07,0.184,0.155,-0.114,0.127,-0.128,0.177,-0.026,0.077,-0.143,0.071,0.072,-0.107,0.012
192,-0.1,-0.042,0.11,0.152,-0.091,0.136,0.123,-0.063,0.178,-0.041,0.057,0.015,0.081,-0.1,-0.006,-0.055,0.022
193,0.082,0.07,0.074,0.118,-0.071,0.134,-0.026,-0.014,-0.059,0.094,0.036,0.136,0.154,0.161,-0.078,0.151,0.06
194,0.051,-0.061,0.004,-0.124,-0.121,-0.002,0.115,-0.063,0.007,-0.145,-0.106,0.188,-0.001,-0.016,-0.073,0.16,-0.012
195,0.158,0.154,0.126,-0.137,0.152,-0.02,0.087,-0.145,0.177,0.027,0.155,-0.013,0.052,-0.024,0.083,0.137,0.061
196,0.181,0.081,-0.019,0.033,-0.021,0.106,-0.109,0.013,0.122,-0.043,-0.009,-0.112,-0.077,-0.076,0.129,0.123,0.02
197,-0.076,0.072,0.153,0.175,-0.01,-0.053,-0.067,-0.106,0.156,0.06,0.141,-0.061,-0.077,-0.148,0.177,-0.125,0.013
198,-0.112,0.004,-0.077,-0.123,0.133,-0.039,-0.049,-0.063,-0.04,0.016,0.032,0.177,0.07,-0.07,-0.046,-0.061,-0.016
199,0.012,0.064,-0.131,-0.023,0.177,-0.123,-0.086,-0.133,0.03,-0.017,0.159,0.096,0.024,0.149,0.092,0.129,0.026
200,-0.044,-0.053,0.114,-0.076,-0.093,0.106,0.107,0.083,-0.012,-0.035,0.128,-0.001,0.171,-0.146,0.08,0.049,0.024
201,0.08,-0.101,0.054,0.119,0.081,0.074,0.015,0.066,0.027,-0.141,-0.143,0.147,0.048,0.171,-0.043,0.095,0.034
202,-0.144,-0.139,-0.089,0.158,0.07,-0.053,-0.055,0.164,0.054,-0.022,-0.031,-0.057,-0.132,-0.127,0.06,0.152,-0.012
203,0.047,0.122,0.022,-0.062,0.013,0.018,0.096,-0.042,0.104,-0.107,-0.107,-0.121,-0.049,-0.104,0.106,0.077,0.001
204,0.089,-0.087,-0.144,-0.056,0.011,0.013,-0.138,-0.057,0.139,0.068,-0.114,0.07,-0.1,0.089,0.026,0.051,-0.009
205,0.128,0.12,-0.034,0.077,-0.048,-0.061,-0.039,0.084,0.026,0.137,0.105,0.173,0.168,0.117,0.048,-0.044,0.06
206,0.143,0.107,-0.065,0.087,0.077,0.077,0.172,0.057,0.156,0.065,-0.026,0.019,0.083,-0.069,0.086,-0.019,0.059
207,0.013,-0.11,-0.125,0.037,0.084,-0.089,-0.117,-0.012,0.154,-0.024,-0.025,0.171,0.111,-0.106,-0.053,0.019,-0.004
208,-0.113,0.003,-0.147,-0.043,0.014,-0.111,-0.051,-0.027,-0.118,-0.06,0.041,-0.044,-0.011,0.046,-0.003,0.041,-0.036
209,-0.119,0.168,0.101,-0.103,0.001,0.045,0.172,-0.084,0.004,-0.015,-0.03,0.028,0.122,0.02,-0.123,0.068,0.016
210,0.07,-0.081,-0.01,-0.043,0.153,0.012,-0.02,-0.056,0.081,-0.12,-0.026,0.147,0.101,0.097,0.071,0.019,0.025
211,0.103,0.076,0.128,0.156,-0.12,0.025,-0.132,0.148,-0.076,-0.085,-0.004,-0.082,0.11,0.162,0.009,0.131,0.034
212,0.074,-0.112,0.11,-0.086,0.121,-0.039,-0.146,0.013,-0.058,-0.142,-0.039,0.11,0,0.123,0.104,0.045,0.005
213,0.011,0.114,0.106,0.042,0.066,0.09,0.07,-0.07,0.052,-0.045,0.106,-0.04,-0.025,0.12,0.021,0.083,0.044
214,-0.145,-0.079,-0.146,-0.036,0.135,0.179,0.051,0.099,0.039,0.121,-0.102,0.087,0.125,0.14,-0.008,0.122,0.036
215,-0.035,-0.013,-0.045,0.142,-0.112,-0.062,0.115,-0.065,0.015,0.037,0.085,0.145,0.05,0.136,0.041,0.02,0.028
216,-0.004,-0.102,0.087,0.158,0.009,0.149,-0.145,0.006,0.1,-0.044,-0.109,-0.031,0.104,-0.045,0.162,0.053,0.022
217,0.166,-0.033,0.118,-0.079,-0.061,-0.065,-0.123,0.142,0.062,-0.042,0.011,-0.071,-0.138,-0.052,0.007,0.178,0.001
218,0.112,0.041,0.014,-0.071,0.12,0.09,0.177,-0.145,0.09,0.11,0.024,-0.103,0.128,0.14,0.001,-0.115,0.038
219,0.102,0.055,-0.027,-0.01,-0.129,0.06,0.136,0.064,0.073,-0.088,0.107,0.018,-0.074,0.171,-0.129,0.059,0.024
220,-0.051,-0.074,-0.04,0.081,-0.017,-0.025,-0.107,-0.011,0.089,0.04,0.1,0.09,0.006,-0.079,-0.121,0.176,0.004
221,0.126,0.008,0.074,0.16,-0.048,-0.017,-0.094,0.1,0.013,0.096,0.023,-0.031,0.075,-0.083,-0.138,-0.005,0.016
222,0.104,0.136,0,-0.114,0.089,0.037,-0.001,0.047,0.133,-0.08,-0.046,-0.107,0.101,-0.035,0.028,-0.055,0.015
223,-0.089,0.056,0.006,-0.069,-0.099,0.098,-0.133,0.1,0.069,-0.132,0.018,-0.112,0.062,-0.003,-0.003,0.138,-0.006
224,-0.15,0.129,0.066,0.15,-0.146,-0.053,0.091,-0.082,0.116,0.119,0.135,0.111,0.167,0.068,-0.1,0.149,0.048
225,0.045,0.003,-0.095,-0.059,-0.139,-0.01,-0.098,-0.045,-0.099,0.157,0.102,-0.069,-0.099,-0.008,0.111,-0.15,-0.028
226,-0.006,0.05,0.03,0.048,0.028,0.116,-0.096,0.024,0.161,-0.128,-0.056,0.07,-0.029,-0.076,0.151,0.166,0.028
227,-0.083,0.033,-0.098,0.13,0.012,0.13,-0.066,0.022,-0.122,0.113,0.006,0.053,0.018,0.136,-0.147,0.151,0.018
228,0.077,-0.004,-0.094,0.009,0,0.075,0.137,-0.052,-0.109,0.053,-0.09,-0.093,-0.094,-0.026,-0.061,0.062,-0.013
229,0.161,0.163,-0.124,-0.139,-0.03,0.113,0.153,-0.061,0.003,-0.123,0.086,0.032,-0.108,0.155,-0.113,0.122,0.018
230,0.009,-0.03,-0.07,0.121,-0.134,-0.08,0.036,-0.143,-0.12,-0.06,0.099,-0.07,0.061,0.051,-0.107,0.038,-0.025
231,-0.147,0.18,0.085,0.146,0.13,0.126,-0.08,-0.07,-0.05,-0.039,-0.022,0.177,-0.022,-0.105,-0.081,0.097,0.02
232,-0.132,0.078,-0.005,0.084,-0.048,0.017,0.028,-0.097,0.129,0.084,-0.133,0.101,0.087,0.169,0.014,-0.106,0.017
233,-0.017,0.167,-0.047,0.054,0.153,0.007,-0.02,-0.099,0.143,0.034,0.109,-0.052,0.101,-0.001,-0.038,-0.061,0.027
234,0.028,0.116,-0.027,-0.05,0.147,-0.146,-0.146,-0.035,-0.076,-0.039,-0.016,0.083,0.143,0.105,0.143,-0.01,0.014
235,0.104,-0.094,-0.08,-0.009,-0.016,0.027,0.173,0.093,-0.149,0.023,0.082,0.072,-0.114,-0.068,-0.126,0.066,-0.001
236,0.018,-0.124,0.008,0.045,0.06,0.17,0.155,-0.063,0.025,0.139,0.106,-0.142,-0.085,0.138,-0.065,-0.044,0.021
237,0.013,0.156,0.078,0.18,0.135,-0.098,0.066,-0.102,0.178,0.134,0.095,-0.105,0.041,0.129,0.084,-0.006,0.061
238,0.069,0.077,-0.03,-0.015,-0.113,0.055,0.009,-0.106,0.173,-0.131,-0.057,0.031,-0.015,0.122,0.165,0.01,0.015
239,-0.149,0.005,-0.059,-0.131,0.104,0.145,0.116,0.062,0.012,0.092,0.151,0.116,-0.016,0.045,0.123,0.015,0.039
240,0.059,0.155,0.018,0.11,0.022,0.112,-0.14,0.086,0.039,0.138,0.132,-0.114,0.021,0.004,-0.091,0.15,0.044
241,0.097,0.006,0.104,0.154,-0.089,0.127,0.074,0.033,0.073,0.067,0.082,-0.121,0.064,0.111,-0.058,-0.073,0.041
242,0.013,-0.034,0.145,0.146,0.01,0.112,-0.115,0.131,0.094,-0.079,0.025,0.105,-0.01,0.065,0.013,-0.079,0.034
243,0.054,0.03,-0.059,-0.12,-0.046,-0.026,-0.123,-0.026,0.152,-0.082,-0.096,-0.12,0.037,0.09,0.05,0.097,-0.012
244,-0.024,0.024,0.018,-0.085,-0.107,-0.04,0.099,-0.032,-0.039,-0.016,-0.004,-0.096,-0.13,0.024,-0.059,0.009,-0.029
245,0.104,-0.125,0.155,0,-0.079,0.006,0.062,-0.11,0.064,-0.095,0.159,0.142,-0.016,0.015,-0.138,-0.104,0.002
246,-0.122,-0.138,-0.072,-0.034,-0.038,0.114,-0.102,0.073,0.04,0.056,-0.029,0.064,0.137,-0.083,0.041,-0.089,-0.011
247,-0.06,0.135,0.081,-0.002,-0.128,0.127,0.147,-0.136,-0.122,0.037,0.03,0.078,0.081,0.074,0.068,-0.022,0.024
248,-0.023,-0.097,0.13,-0.079,-0.087,0.021,-0.033,-0.098,0.066,0.071,0.043,-0.051,-0.005,0.085,-0.105,0.006,-0.01
249,-0.008,0.048,0.004,0.159,0.053,-0.069,-0.037,0.119,0.153,0.144,0.014,0.019,-0.096,-0.055,-0.063,-0.076,0.019
250,-0.106,-0.089,0.008,-0.027,-0.1,0.017,0.055,-0.045,0.013,-0.084,-0.089,0.144,-0.135,-0.03,0.026,0.159,-0.018
251,0.005,-0.05,-0.13,-0.067,0.079,0.088,0.114,-0.112,0.002,0.003,-0.048,0.081,0.121,-0.119,0.117,0.111,0.012
252,0.061,-0.074,-0.089,-0.015,0.096,0.072,0.125,0.128,0.124,-0.092,0.064,-0.073,-0.082,0.006,-0.053,-0.043,0.01
253,-0.059,-0.102,0.155,0.064,0.009,0.112,0.037,0.017,0.082,-0.064,-0.03,-0.06,0.07,-0.116,0.07,0.05,0.015
254,-0.056,-0.062,0.159,-0.105,-0.114,-0.045,0.093,0.061,-0.121,-0.116,0.117,0.12,0.067,0.082,-0.11,0.046,0.001
255,-0.049,0.005,0.08,-0.013,0.092,-0.119,-0.124,-0.072,0.118,0.045,-0.083,0.053,0.106,0.139,-0.112,0.022,0.006
256,-0.032,-0.057,-0.136,0.062,0.021,0.159,-0.019,0.062,-0.02,-0.08,0.049,-0.093,0.094,0.063,-0.043,0.046,0.005
257,-0.086,-0.012,-0.14,0.145,-0.063,-0.027,-0.097,0.107,-0.025,-0.039,0.062,-0.046,-0.011,-0.051,0.051,0.054,-0.011
258,0.106,0,-0.047,0.086,-0.121,-0.109,0.037,0.066,-0.087,-0.081,0.056,0.012,0.106,0.059,-0.033,-0.122,-0.005
259,0.056,0.007,-0.022,0.085,-0.106,0.001,-0.061,0.101,0.106,0.151,-0.12,-0.008,-0.103,-0.051,-0.03,0.129,0.008
260,0.08,0.121,-0.1,-0.042,0.009,-0.085,-0.048,0.037,0.015,0.134,0.067,0.03,0.08,-0.075,-0.06,0.147,0.019
261,0.152,0.038,0.154,-0.087,0.075,0.048,-0.047,-0.064,0.045,-0.108,-0.052,0.101,0.01,0.028,0.066,-0.109,0.016
262,0.035,0.111,0.091,-0.033,0.036,-0.084,0.032,0.114,0.107,-0.005,0.073,0.142,0.13,0.119,0.013,-0.012,0.054
263,0.13,0.159,0.139,-0.013,0.093,0.148,-0.03,-0.031,-0.121,-0.138,-0.035,-0.108,0.062,-0.085,0.058,-0.112,0.007
264,0.032,0.109,0.098,0.057,-0.057,0.124,0.059,0.078,0.128,-0.074,0.046,-0.091,-0.108,0.113,0.006,0.122,0.04
265,0.045,0.015,0.155,-0.131,-0.039,0.033,0.022,-0.091,-0.091,0.074,0.04,0.134,-0.022,-0.124,0.025,0.054,0.006
266,0.139,0.019,-0.099,-0.01,0.114,-0.139,0.147,0.112,0.106,-0.047,0,0.031,0.05,0.019,0.148,-0.137,0.028
267,0.157,0.037,-0.001,0.037,0.054,0.086,0.14,-0.137,0.03,-0.104,-0.005,-0.063,-0.122,-0.063,0.138,-0.079,0.007
268,0.003,0.064,0.118,0.048,0.153,-0.05,0.018,-0.008,0.069,-0.004,-0.034,-0.001,-0.083,0.052,0.097,-0.034,0.025
269,-0.111,0.08,-0.04,-0.086,0.14,0.075,0.03,0.034,0.118,0.07,0.051,0.108,0.064,-0.041,0.032,0.157,0.043
270,0.137,0.072,-0.139,0.154,-0.11,0.131,0.107,0.031,0.095,-0.055,0.097,-0.052,-0.042,0.133,0.03,-0.028,0.035
271,-0.083,-0.025,0.029,0.158,0.135,0.098,0.062,0.113,0.143,-0.091,0.031,-0.095,-0.032,0.039,0.048,-0.075,0.028
272,0.133,0.121,-0.086,-0.047,-0.02,0.128,0.032,0.085,0.142,0.023,-0.088,0.039,0.16,0.055,0.106,0.133,0.057
273,0.132,0.089,0.068,-0.055,0.105,-0.037,-0.05,0.055,0.16,-0.108,0.044,0.151,0.023,0.008,-0.072,-0.1,0.026
274,-0.023,0.127,-0.099,-0.139,0.05,0.134,-0.027,-0.044,0.11,-0.102,0.001,-0.135,-0.09,0.053,0.001,-0.005,-0.012
275,-0.095,-0.064,-0.053,0.01,-0.054,0.029,0.144,0.077,0.087,-0.116,0.144,-0.052,0.081,0.086,0.065,0.107,0.025
276,0.039,0.071,0.02,-0.07,0.037,-0.139,-0.071,0.027,-0.05,-0.088,0.022,0.14,0.144,0.136,-0.058,-0.075,0.005
277,-0.023,-0.026,0.072,-0.048,0.018,0.026,0.081,0.158,-0.097,-0.079,0.152,-0.099,0.156,0.148,0.113,0.076,0.039
278,-0.079,0.044,-0.053,0.109,0.071,0.051,-0.04,-0.036,-0.085,-0.006,0.032,0.079,0.032,-0.041,-0.122,-0.076,-0.008
279,-0.047,-0.025,-0.091,0.126,0.059,0.047,-0.014,0.002,0.048,-0.037,-0.09,0.125,0.145,-0.1,0.009,0.124,0.018
280,-0.072,-0.127,-0.131,0.031,-0.119,0.136,0.021,-0.134,0.07,-0.031,-0.116,-0.033,0.044,-0.063,0.012,-0.092,-0.038
281,0.037,-0.011,0.056,-0.029,0.056,-0.086,-0.083,0.123,-0.08,-0.106,0.043,0.008,0.084,0.001,-0.117,-0.084,-0.012
282,-0.02,-0.072,0.144,0.016,-0.079,0.022,-0.034,-0.024,-0.029,0.1,-0.073,0.066,0.075,0.021,-0.072,0.032,0.005
283,0.052,0.032,-0.071,0.134,0.127,-0.007,0.064,-0.11,0.111,-0.065,0.021,-0.108,0.104,0.097,-0.12,-0.126,0.008
284,0.089,-0.039,0.087,-0.135,0.055,0.123,0.134,-0.001,-0.052,0.058,-0.091,0.082,-0.094,-0.107,-0.055,0.077,0.008
285,-0.117,-0.12,-0.037,-0.134,-0.076,-0.051,0.056,0.02,0.104,-0.04,-0.1,0.144,-0.089,-0.105,-0.035,-0.082,-0.041
286,-0.113,0.007,0.041,-0.07,-0.037,-0.089,-0.096,-0.036,-0.087,-0.137,-0.081,0.097,0.041,-0.079,-0.129,-0.073,-0.053
287,-0.026,-0.038,-0.01,0,-0.048,0.142,-0.122,-0.034,-0.032,-0.003,-0.048,0.093,-0.068,-0.115,-0.042,0.124,-0.014
288,-0.051,0.065,-0.098,-0.073,-0.109,0.052,0.102,-0.13,0.075,-0.124,-0.056,-0.068,-0.14,0.005,-0.105,0.077,-0.036
289,-0.004,0.032,0.087,0.061,0.128,0.147,0.061,-0.114,-0.002,0.065,-0.131,0.109,-0.11,0.126,0.068,-0.018,0.032
290,-0.026,0.041,-0.131,0.084,0.121,-0.02,0.066,0.069,0.034,-0.124,0.085,-0.014,0.01,-0.067,0.085,0.098,0.019
291,0.143,0.027,0.104,-0.114,-0.09,0.025,-0.084,0.009,0.094,0.144,-0.107,0.071,0.144,0.118,0.061,0.091,0.04
292,0.048,0.011,-0.084,-0.107,0.142,-0.094,0.025,0.042,0.117,0.106,0.045,0.054,0.049,-0.058,-0.106,0.116,0.019
293,-0.097,0.13,-0.128,0.114,-0.007,-0.109,-0.053,-0.005,0.085,0.128,-0.034,0.088,-0.092,0.058,-0.08,0.038,0.002
294,-0.026,0.062,-0.058,0.073,0.117,-0.034,-0.025,0.096,0.107,0.038,-0.111,0.094,0.115,0.122,0.094,0.121,0.049
295,0.123,0.065,-0.11,0.088,0.091,-0.045,0.07,0.135,-0.098,0.085,0.009,-0.124,-0.007,0.092,-0.115,0.052,0.019
296,-0.02,-0.127,0.068,-0.009,0.07,-0.04,-0.069,-0.051,0.057,0.077,0.137,0.037,-0.132,-0.026,-0.08,0.04,-0.004
297,-0.025,-0.129,0.074,0.11,-0.081,0.147,-0.032,-0.068,0.003,-0.037,0.09,-0.02,-0.031,-0.103,0.077,0.051,0.002
298,0.099,0.102,0.073,-0.072,-0.092,-0.087,0.129,-0.108,0.149,0.06,-0.027,0.02,0.06,0.063,0.064,-0.071,0.023
299,0.027,-0.081,-0.063,-0.052,0.069,0.031,-0.117,-0.112,0.109,0.01,-0.003,0.097,0.084,-0.028,0.096,-0.032,0.002
300,-0.129,0.096,-0.06,-0.117,0.04,-0.028,0.035,-0.06,0.014,0.049,-0.095,-0.037,-0.13,0.099,-0.019,0.115,-0.014
301,-0.103,0.021,-0.01,0.056,0.101,0.112,0.134,0.045,-0.087,0.128,0.001,-0.117,-0.076,0.053,0.139,-0.093,0.019
302,-0.082,-0.105,0.099,0.103,0.036,0.01,-0.078,0.066,-0.129,0.007,-0.079,-0.13,0.133,-0.007,-0.091,-0.075,-0.02
303,-0.124,0.015,0.099,-0.126,-0.021,-0.129,0.056,0.04,-0.06,0.068,0.087,0.136,0.019,-0.04,-0.03,-0.132,-0.009
304,0.05,0.068,-0.12,-0.103,-0.023,-0.031,-0.109,-0.009,0.094,-0.106,-0.084,-0.117,0.027,-0.07,0.114,0.026,-0.025
305,-0.125,-0.04,-0.1,-0.04,0.098,0.128,-0.11,0.042,0.097,-0.072,-0.038,-0.081,0.095,0.099,0.004,-0.038,-0.005
306,-0.086,0.033,0.081,-0.06,0.069,0.139,0.09,-0.117,-0.057,-0.14,-0.025,-0.057,0.129,0.098,-0.09,-0.044,-0.002
307,-0.095,-0.105,0.062,0.121,0.1,0.143,0.123,0.121,0.026,0.032,-0.113,0.094,0.113,-0.082,0.01,-0.104,0.028
308,-0.003,-0.073,0.005,-0.085,0.136,-0.113,0.101,-0.025,0.057,-0.075,-0.124,0.128,-0.119,-0.034,0.11,0.022,-0.006
309,-0.086,0.094,0.139,0.145,0.088,0.041,0.131,0.117,-0.077,0.093,0.12,-0.123,-0.082,-0.115,-0.001,-0.131,0.022
310,-0.016,0.065,-0.1,0.108,-0.01,-0.034,0.124,0.067,0.097,0.046,0.043,-0.097,0.105,0.114,0.022,0.065,0.037
311,0.099,-0.071,0.104,-0.001,-0.045,0.044,0.016,0.149,0.052,0.095,-0.011,0.059,0.061,0.009,0.129,-0.1,0.037
312,0.033,-0.125,0.027,0.004,0.074,-0.121,0.039,0.126,-0.131,-0.087,-0.075,0.049,0.127,-0.084,0.008,-0.134,-0.017
313,0.055,-0.118,0.102,0.123,-0.041,0.016,-0.073,-0.056,0.06,-0.111,0.128,0.1,0.066,0.145,0.083,0.041,0.032
314,0.048,-0.032,0.112,-0.053,0.021,0.144,-0.062,0.087,-0.077,0.045,-0.001,-0.008,-0.015,0.117,-0.063,-0.067,0.012
315,0.096,0.124,0.073,-0.131,-0.13,-0.07,0.106,0.05,-0.086,0.13,0.027,-0.026,-0.131,-0.07,-0.056,-0.135,-0.014
316,-0.063,-0.062,-0.098,0.089,0.109,-0.102,-0.071,0.044,0.044,-0.086,0.024,0.09,-0.107,-0.056,-0.134,0.099,-0.018
317,-0.06,0.045,0.141,-0.088,-0.006,0.005,0.051,0.133,0.066,0.041,0.033,-0.104,0.092,-0.109,-0.12,0.02,0.009
318,-0.028,-0.016,-0.041,-0.045,-0.07,0.11,-0.048,0.057,-0.041,-0.063,0.104,0.004,0.036,-0.112,-0.058,-0.005,-0.014
319,0.068,-0.109,0.004,-0.06,0.127,0.022,0.144,-0.125,0.118,0.05,-0.139,-0.062,0.011,0.038,-0.134,-0.087,-0.008
320,-0.004,-0.053,0.143,-0.121,-0.075,-0.001,0.115,-0.066,-0.022,-0.087,-0.122,-0.018,-0.058,0.135,0.03,0.016,-0.012
321,0.035,0.125,-0.003,-0.134,0.123,0.061,0.133,-0.04,0.097,0.134,0.068,-0.039,-0.136,-0.088,-0.128,0.099,0.019
322,0.096,0.014,0.041,0.072,-0.081,0.033,0.01,0.039,-0.106,-0.013,0.099,-0.013,0.129,0.104,0.084,0.066,0.036
323,0.031,0.006,-0.015,-0.121,-0.07,0.057,0.051,-0.006,-0.004,0.111,-0.053,0,0.071,0,0.017,0.057,0.008
324,-0.125,-0.006,0.104,0.137,-0.128,0.033,-0.099,-0.038,0.062,-0.057,-0.091,-0.084,0.041,-0.139,-0.016,0.031,-0.023
325,-0.096,0.053,-0.02,0.117,0.115,-0.031,0.096,0.008,0.07,-0.1,0.089,0.023,0.103,0.065,0.116,-0.131,0.03
326,0.109,-0.092,-0.086,-0.021,-0.134,-0.121,-0.081,-0.092,0.063,0.015,-0.109,-0.061,0.059,0.038,0.049,-0.083,-0.034
327,0.061,-0.077,0.131,0.043,0.109,0.134,-0.075,-0.108,0.044,0.092,0.002,0.08,-0.08,-0.056,0.119,-0.08,0.021
328,-0.091,-0.023,-0.088,0.122,-0.044,-0.079,-0.002,-0.078,0.078,0.097,0.14,0.073,0.05,-0.004,0.078,-0.133,0.006
329,-0.04,-0.006,0.105,0.016,0.004,0.021,0.103,0.071,-0.104,-0.092,0.006,-0.127,-0.041,0.102,-0.069,-0.114,-0.01
330,-0.105,0.113,0.132,0.111,-0.02,0.079,0.048,0.06,0.019,0.077,-0.036,-0.076,0.069,-0.032,-0.104,-0.136,0.012
331,-0.124,0.095,0.103,0.081,-0.138,-0.091,-0.084,0.131,-0.067,-0.023,-0.012,0.116,0.093,-0.093,-0.006,-0.052,-0.004
332,0.064,0.128,-0.031,-0.056,0.116,-0.03,-0.012,-0.106,-0.004,0.118,-0.085,0.006,-0.084,0.094,-0.099,-0.053,-0.002
333,-0.048,-0.059,-0.078,-0.052,0.046,-0.063,-0.11,-0.11,0.025,0.104,0.001,-0.071,0.119,0.137,0.019,0.11,-0.002
334,-0.063,-0.014,0.063,-0.058,-0.08,-0.125,0.019,0.113,-0.066,0.018,-0.008,0.078,0.079,0.105,-0.014,-0.036,0.001
335,-0.029,0.117,0.009,0.05,0.13,0.089,0.055,0.105,-0.016,0.13,-0.085,0.037,-0.07,0.075,0.114,-0.114,0.037
336,-0.079,0.104,-0.037,0.009,-0.138,0.065,-0.029,-0.124,0.083,-0.015,-0.056,0.05,-0.064,-0.014,0.024,0.109,-0.007
337,-0.017,0.117,0.11,-0.107,-0.015,0.022,0.052,0.091,-0.102,0.009,-0.064,0.075,-0.027,-0.056,-0.066,0.127,0.009
338,-0.009,0.129,-0.101,-0.013,0.132,0.105,0.003,-0.015,0.115,0.105,0.068,-0.096,-0.01,-0.106,0.081,0.047,0.027
339,0.139,-0.133,0.08,0.133,-0.069,-0.133,-0.096,-0.034,-0.003,0.014,-0.088,-0.116,0.061,-0.079,0.112,0.026,-0.012
340,-0.056,-0.13,-0.005,0.107,0.111,0.113,-0.024,-0.028,0.058,-0.015,0.001,-0.063,-0.089,0.104,0.063,-0.011,0.009
341,0.106,0,-0.074,-0.005,0.114,-0.111,0.03,0.034,-0.048,0.108,0.049,-0.109,0.096,-0.043,0.085,-0.112,0.008
342,-0.13,-0.032,-0.049,0.043,-0.052,-0.066,-0.043,0.125,-0.077,0.134,0.095,-0.077,0.039,0.008,0.114,-0.114,-0.005
343,-0.106,0.001,-0.031,0.021,0.025,0.074,-0.045,-0.112,0.058,0.128,0.078,0.016,0.1,0.025,-0.05,0.06,0.015
344,0.045,0.012,0.127,-0.124,0.094,-0.027,-0.032,-0.092,-0.1,-0.11,0.126,0.001,0.002,-0.042,-0.01,-0.136,-0.017
345,-0.05,0.083,-0.008,-0.055,0.029,-0.083,0.081,-0.07,0.138,-0.1,-0.048,-0.127,-0.064,0.005,-0.051,-0.043,-0.023
346,0.079,-0.133,-0.004,0.066,0.054,0.117,0.031,0.105,-0.017,0.107,-0.129,-0.06,0.134,0.05,-0.046,-0.106,0.016
347,0.001,0.095,-0.115,0.029,-0.06,0.011,-0.04,-0.099,0.087,0.116,0.067,0.03,-0.084,-0.068,0.029,-0.102,-0.006
348,0.098,-0.02,0.031,0.046,0.054,-0.117,0.103,-0.08,-0.028,0.128,-0.018,-0.111,-0.09,-0.035,-0.075,0.113,0
349,-0.008,0.111,-0.042,0.13,0.05,-0.027,-0.086,0.007,-0.048,0.081,-0.042,-0.118,-0.004,0.051,0.001,0.134,0.012
350,0.019,0.007,-0.113,0.006,-0.131,-0.014,0.057,-0.051,0.104,0.071,0.108,-0.03,0.107,-0.079,-0.133,0.058,-0.001
351,0.081,-0.06,0.056,0.083,-0.082,-0.09,-0.016,0.063,-0.095,-0.052,-0.014,-0.134,-0.115,0.095,0.085,-0.129,-0.02
352,-0.116,-0.097,0.058,0.056,0.126,0.035,-0.094,-0.022,0.105,-0.096,-0.025,-0.025,0.048,0.083,0.078,-0.106,0
353,0.111,-0.036,0.079,0.006,0.037,-0.109,-0.1,-0.006,-0.001,-0.1,-0.051,0.082,-0.097,0.052,-0.125,-0.131,-0.024
354,-0.069,-0.064,0.014,0.021,-0.049,-0.122,-0.045,-0.074,0.137,-0.057,-0.116,0.125,-0.102,0.131,-0.099,-0.037,-0.025
