Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
190,0.121,0.153,0.066,0.225,0.076,0.088,0.227,0.09,0.135,0.054,0.118,0.035,0.041,0.121,0.025,0.123,0.106
191,0.136,0.037,0.089,0.083,0.087,-0.062,0.16,-0.056,0.053,0.116,0.218,0.09,0.137,0.315,0.129,0.217,0.109
192,0.133,0,0.146,0.212,0.055,0.063,0.152,0.066,0.08,0.04,0.073,0.044,-0.002,-0.072,0.176,0.154,0.082
193,0.199,-0.013,0.176,0.018,0.1,0.126,0.161,0.059,0.144,-0.063,0.145,0.285,0.045,0.073,0.21,0.157,0.114
194,0.128,0.089,0.185,0.289,0.167,0.058,0.153,-0.06,0.094,0.118,0.153,0.186,0.155,-0.034,0.152,0.229,0.129
195,0.102,0.287,0.126,0.115,0.087,0.079,0.156,0.173,0.097,0.163,0.225,0.092,0.147,-0.049,0.33,0.047,0.136
196,0.043,0.036,0.235,0.09,0.104,0.029,0.287,0.14,0.055,0.134,0.108,0.111,0.011,-0.074,0.12,0.034,0.092
197,0.109,-0.049,0.14,0.166,0.063,0.1,0.108,0.023,0.118,0.094,0.113,0.209,0.168,0.088,0.129,0.15,0.108
198,0.072,0.08,0.259,0.291,0.107,0.146,0.084,0.163,0.146,0.135,0.173,0.232,0.178,-0.012,0.186,0.097,0.146
199,0.083,-0.06,0.243,0.292,0.059,0.122,0.154,0.022,-0.033,0.025,0.157,0.244,0.113,0.012,0.154,0.073,0.104
200,0.135,-0.068,0.255,0.131,0.019,0.123,0.25,0.141,0.116,0.029,0.254,0.116,-0.041,0.044,0.234,0.027,0.11
201,0.161,-0.023,0.103,0.251,-0.052,0.063,0.101,-0.214,0.069,0.006,0.201,0.091,-0.035,-0.01,0.067,0.062,0.053
202,0.179,-0.009,0.183,0.239,0.128,0.269,0.226,0.318,0.151,-0.119,0.275,0.127,0.022,-0.078,0.328,-0.014,0.139
203,0.176,0.092,0.218,0.243,-0.026,0.072,0.206,0.17,0.172,0.249,0.311,0.108,0.131,0.113,0.197,0.18,0.163
204,0.114,0.042,0.126,0.193,0.222,0.1,0.151,0.192,0.099,0.015,0.224,0.142,0.023,-0.038,0.204,0.041,0.116
205,0.064,0.083,0.323,0.053,0.098,0.171,0.257,-0.133,0.104,-0.046,0.144,0.197,0.084,0.024,0.153,0.148,0.108
206,0.106,0.04,0.211,0.113,0.163,0.269,0.218,0.078,0.198,0.107,0.274,0.157,0.105,0.162,0.11,0.266,0.161
207,0.134,0.032,0.104,0.215,0.127,0.307,0.134,0.011,0.087,0.131,0.161,0.152,0.101,-0.082,0.147,0.307,0.129
208,0.082,0.102,0.213,0.101,0.078,0.093,0.247,0.339,0.041,0.132,0.146,-0.026,0.034,0.001,0.223,-0.04,0.11
209,0.126,0.268,0.222,0.242,0.139,0.137,0.231,0.094,0.184,0.086,0.16,0.138,0.104,0.179,0.193,0.231,0.171
210,0.087,-0.072,0.084,0.292,0.105,0.211,0.139,0.069,0.049,0.099,0.152,0.168,0.064,-0.037,0.133,0.222,0.11
211,0.095,0.112,0.221,0.081,0.151,0.043,0.26,0.194,0.073,0.087,0.235,0.352,0.173,0.15,0.219,0.166,0.163
212,0.064,0.06,0.204,0.059,0.053,0.165,0.235,-0.007,0.12,-0.046,0.265,0.092,0.026,0.118,0.163,-0.024,0.097
213,0.069,0.041,0.153,0.401,0.158,0.121,0.169,0.2,0.095,0.049,0.281,0.205,0.055,0.094,0.104,0.108,0.144
214,0.115,0.138,0.291,0.05,0.145,0,0.203,-0.008,0.104,0.112,0.202,0.223,0.124,-0.002,0.091,0.121,0.119
215,0.033,0.002,0.287,0.015,0.017,-0.015,0.099,0.277,0.12,-0.089,0.096,0.308,0.035,0.049,-0.007,0.048,0.08
216,0.053,-0.045,0.306,0.05,0.124,-0.069,0.209,-0.035,0.041,0.056,0.312,0.057,0.159,-0.077,0.175,0.142,0.091
217,0.067,0.103,0.214,0.086,0.16,0.18,0.114,0.179,0.101,0.051,0.288,0.239,0.141,-0.085,0.145,0.24,0.139
218,0.071,-0.011,0.217,0.025,0.091,0.043,0.172,0.2,0.208,0.11,0.183,0.263,0.018,0.26,0.31,0.239,0.15
219,0.154,-0.062,0.229,0.065,0.121,0.16,0.185,0.176,0.136,-0.015,0.184,0.251,0.194,-0.017,0.274,0.096,0.133
220,0.189,0.013,0.203,0.241,0.081,0.123,0.191,0.095,0.205,0.018,0.127,-0.018,0.181,-0.042,0.404,-0.023,0.124
221,0.108,0.043,0.18,0.206,0.106,-0.022,0.193,0.204,0.102,0.12,0.237,0.277,0.176,0.168,0.183,0.147,0.152
222,0.054,0.091,0.22,0.178,0.231,-0.024,0.15,-0.027,0.1,0.025,0.081,0.292,0.105,-0.094,0.219,0.099,0.106
223,0.087,0.112,0.161,0.251,0.19,0.045,0.124,0.246,0.233,-0.084,0.275,0.294,0.163,0.178,0.353,0.162,0.174
224,0.179,0.197,0.196,0.27,0.117,0.058,0.148,0.231,0.054,0.208,0.213,0.23,0.069,-0.024,0.18,0.106,0.152
225,0.106,-0.025,0.252,0.25,0.091,0.033,0.088,0.292,0.076,0.069,0.366,0.168,0.189,-0.005,0.156,0.235,0.146
226,0.091,0.044,0.266,0.27,0.066,0.06,0.236,0.308,0.028,0.103,0.259,0.286,0.118,0.09,0.316,-0.047,0.156
227,0.086,0.171,0.292,0.204,-0.049,0.035,0.257,-0.118,0.086,-0.011,0.234,0.216,0.145,-0.034,0.173,0.277,0.123
228,0.092,0.15,0.225,0.118,0.149,0.241,0.146,0.123,0.082,0.128,0.332,0.118,-0.048,0.091,0.143,0.002,0.131
229,0.1,0.094,0.093,-0.074,0.073,0.172,0.1,0.31,0.13,0.053,0.112,0.057,0.168,0.254,0.294,0.032,0.123
230,0.13,0.15,0.259,0.246,0.146,0.094,0.146,0.244,0.007,-0.091,0.179,0.297,0.075,0.134,0.145,0.249,0.151
231,0.16,0.036,0.22,0.267,-0.03,0.144,0.184,0.022,0.202,-0.106,0.242,0.173,0.108,0.159,0.174,0.278,0.14
232,0.067,-0.18,0.208,0.228,0.108,0.126,0.157,0.157,0.073,0.069,0.306,0.414,0.159,0.016,0.145,0.208,0.141
233,0.14,-0.04,0.192,0.296,0.179,0.118,0.115,0.262,0.053,0.064,0.2,0.085,0.088,0.205,0.306,0.068,0.146
234,0.113,-0.001,0.135,0.366,0.096,0.036,0.152,-0.095,0.105,0.097,0.164,-0.082,0.004,0.165,0.261,-0.001,0.095
235,0.08,-0.012,0.222,-0.022,-0.001,-0.05,0.366,0.068,0.241,0.308,0.205,0.179,0.177,-0.11,0.247,0.264,0.135
236,-0.007,-0.051,0.12,0.348,0.05,0.137,0.245,0.287,0.158,0.232,0.145,0.339,0.089,-0.026,0.33,0.147,0.159
237,0.122,-0.096,0.2,0.216,0.23,0.03,0.271,0.064,0.046,0.013,0.254,0.199,0.023,0.16,0.265,0.263,0.141
238,0.105,-0.09,0.24,0.237,0.144,0.078,0.258,0.357,0.225,0.07,0.342,-0.047,0.043,0.193,0.259,0.284,0.169
239,0.117,0.199,0.057,0.341,0.211,-0.032,0.332,0.119,0.147,0.072,0.3,0.269,0.025,-0.012,0.346,-0.048,0.153
240,0.149,0.157,0.259,0.248,0.195,0.141,0.147,0.11,0.142,0.008,0.198,0.24,0.164,-0.008,0.113,0.071,0.146
241,0.069,0.071,0.23,0.104,0.102,0.11,0.29,0.173,0.147,-0.008,0.248,0.355,0.139,0.173,0.241,0.281,0.17
242,0.041,0.002,0.18,0.218,0.126,-0.022,0.127,0.131,0.187,-0.085,0.184,0.154,0.127,0.166,0.079,0.021,0.102
243,0.119,0.088,0.229,0.369,0.112,0.106,0.232,0.116,0.076,0.003,0.267,-0.046,0.203,0.049,0.222,0.262,0.15
244,0.216,0.16,0.111,0.178,0.058,0.083,0.231,0.195,0.142,0.088,0.273,0.192,0.1,0.032,0.288,0.325,0.167
245,0.111,0.14,0.279,0.268,0.187,0.022,0.196,0.37,0.058,-0.04,0.271,0.215,0.077,0.021,0.316,0.106,0.162
246,0.212,0.244,0.214,-0.004,0.012,-0.113,0.265,-0.037,0.128,-0.025,0.327,0.28,0.135,0.137,0.23,0.221,0.139
247,0.085,0.091,0.211,-0.012,0.187,0.044,0.269,0.063,0.114,0.293,0.29,-0.029,0.058,0.199,0.198,0.327,0.149
248,0.174,0.026,0.17,0.245,-0.002,0.192,0.172,0.523,0.087,0.182,0.276,0.202,0.12,0.124,0.1,-0.01,0.161
249,0.231,0.123,0.278,0.055,0.024,-0.007,0.241,0.02,0.041,0.115,0.251,0.372,0.146,0.173,0.166,0.003,0.14
250,0.126,0.026,0.256,0.115,0.082,0.114,0.173,-0.035,0.172,0.06,0.15,0.147,-0.01,0.155,0.304,0.17,0.125
251,0.096,-0.098,0.231,0.257,0.207,0.134,0.233,0.169,0.131,0.033,0.223,0.159,0.129,0.138,0.063,0.182,0.143
252,0.1,0.272,0.238,0.226,0.113,-0.06,0.349,0.165,0.228,0.096,0.239,0.089,-0.066,-0.08,0.073,0.314,0.144
253,0.119,0.033,0.133,0.138,0.118,-0.065,0.194,0.008,0.219,0.039,0.186,0.124,0.062,-0.074,0.281,0.128,0.103
254,0.18,-0.029,0.288,0.142,0.063,0.207,0.237,0.017,0.168,0.165,0.332,0.266,0.193,0.083,0.181,0.095,0.162
255,0.099,-0.069,0.302,0.105,0.209,-0.053,0.13,-0.069,0.081,0.222,0.181,0.15,0.109,0.072,0.132,0.179,0.111
256,0.108,0.096,0.203,0.058,0.044,0.036,0.288,0.069,0.318,0.147,0.312,0.086,0.161,0.158,0.09,0.122,0.144
257,0.066,0.062,0.215,0.272,0.087,0.018,0.154,0.158,0.226,-0.036,0.228,0.208,0.215,0.049,0.083,0.346,0.147
258,0.189,0.195,0.262,0.189,0.062,-0.05,0.213,0.362,0.127,0.168,0.232,0.029,0.196,0.033,0.116,0.292,0.163
259,0.167,-0.014,0.237,0.244,0.127,-0.066,0.295,0.15,0.133,0.177,0.305,0.183,0.16,0.307,0.321,0.343,0.192
260,0.175,-0.095,0.239,0.145,0.071,0.037,0.218,0.279,0.104,-0.068,0.333,0.28,0.044,0.292,0.311,0.224,0.162
261,0.078,0.242,0.195,0.091,0.137,0.112,0.111,0.253,0.202,0.12,0.223,0.309,0.11,-0.2,0.23,0.191,0.15
262,0.258,-0.081,0.318,0.24,0.158,0.204,0.304,-0.06,0.101,0.168,0.283,0.248,0.08,0.092,0.26,0.002,0.161
263,0.104,0.164,0.087,0.324,0.117,0.142,0.167,0.027,0.122,-0.073,0.324,0.204,0.077,0.04,0.204,0,0.127
264,0.188,0.26,0.203,-0.011,0.063,0.175,0.286,0.113,0.171,-0.16,0.173,0.315,0.18,-0.039,0.427,0.202,0.159
265,0.196,0.076,0.26,0.13,0.234,-0.103,0.203,0.206,0.219,0.142,0.272,0.209,0.181,0.101,0.163,-0.095,0.15
266,0.158,0.113,0.286,0.163,0.136,0.053,0.253,0.239,0.13,-0.026,0.189,-0.092,0.153,0.216,0.219,0.159,0.147
267,0.181,0.027,0.226,0.27,0.114,0.204,0.228,0.175,0.069,0.166,0.214,0.367,0.128,0.222,0.263,0.4,0.203
268,0.033,0.045,0.163,0.332,0.04,0.049,0.102,0.227,0.205,0.12,0.167,0.285,0.218,-0.002,0.103,0.181,0.142
269,0.149,0.15,0.162,0.117,0.12,0.064,0.245,0.22,0.004,0.136,0.169,0.079,0.283,0.278,0.321,0.319,0.176
270,0.111,-0.001,0.189,0.133,0.13,0.026,0.24,0.347,0.299,0.134,0.304,0.048,0.196,0.033,0.253,0.065,0.157
271,0.062,0,0.204,0.172,0.042,0.107,0.309,-0.032,0.206,0.061,0.395,0.269,0.198,0.141,0.097,0.007,0.14
272,0.11,0.189,0.253,0.244,0.147,0.138,0.243,-0.035,0.105,0.019,0.242,0.181,0.061,-0.038,0.26,0.213,0.146
273,0.096,0.054,0.258,0.247,0.208,-0.001,0.245,0.152,0.143,0.025,0.285,0.249,0.164,0.097,0.233,0.333,0.174
274,0.229,0.104,0.261,0.207,0.152,0.33,0.203,0.147,0.121,0.248,0.258,0.095,0.091,-0.083,0.091,0.089,0.159
275,0.267,0.167,0.314,0.094,0.068,0.315,0.329,0.218,0.154,0.041,0.329,0.278,0.104,0.119,0.194,0.048,0.19
276,0.209,-0.139,0.219,0.451,0.032,-0.079,0.364,0.249,0.114,0.026,0.344,0.139,0.151,0.189,0.086,0.125,0.155
277,0.141,-0.058,0.33,0.075,0.044,0.044,0.32,0.134,0.213,-0.014,0.321,0.111,0.149,0.147,0.22,0.065,0.14
278,0.028,0.13,0.167,0.242,0.177,0.052,0.233,0.025,0.123,0.092,0.152,0.209,0.31,0.191,0.188,0.175,0.156
279,0.112,-0.034,0.198,0.055,0.163,0.162,0.278,0.125,0.186,0.289,0.229,0.114,0.121,0.137,0.193,0.209,0.159
280,0.109,0.045,0.401,0.294,0.093,0.079,0.308,0.21,0.15,-0.204,0.206,0.277,0.123,0.166,0.209,0.156,0.164
281,0.118,0.008,0.205,0.154,0.067,0.239,0.218,0.251,0.112,0.119,0.263,0.331,0.029,0.289,0.243,0.087,0.171
282,0.155,0.006,0.199,0.262,0.088,-0.083,0.256,0.182,0.131,0.055,0.288,0.154,0.144,0.021,0.175,0.246,0.143
283,0.169,0.104,0.298,0.23,0.294,0.132,0.282,0.123,0.182,0.075,0.239,0.171,0.16,-0.101,0.218,0.181,0.172
284,0.144,0.22,0.267,0.352,0.157,0.075,0.223,0.044,0.153,-0.04,0.307,0.366,0.134,0.175,0.266,-0.043,0.175
285,0.228,0.068,0.144,0.017,0.083,-0.047,0.354,0.113,0.08,0.226,0.19,0.308,0.207,-0.073,0.195,0.111,0.138
286,0.077,0.089,0.202,0.187,0.142,0.147,0.183,-0.009,0.13,0.065,0.279,0.33,0.075,0.274,0.21,-0.046,0.146
287,0.03,-0.124,0.322,0.245,0.156,0.022,0.139,-0.026,0.077,0.181,0.264,0,0.104,0.161,0.09,0.112,0.11
288,0.147,-0.194,0.306,0.182,0.162,-0.101,0.161,0.524,0.06,-0.098,0.157,0.199,0.086,0.232,0.258,-0.024,0.129
289,0.083,0.027,0.398,0.1,-0.016,0.033,0.288,0.206,0.145,-0.062,0.349,0.088,-0.065,0.108,0.151,0.198,0.127
290,0.115,0.04,0.252,0.355,0.109,0.022,0.216,0.287,0.15,0.118,0.332,0.181,0.034,0.279,0.092,0.292,0.18
291,0.077,0.178,0.288,0.269,0.15,0.208,0.386,0.021,0.129,0.104,0.232,0.084,0.16,0.027,0.154,0.226,0.168
292,0.15,0.182,0.271,0.462,0.209,0.015,0.276,0.044,0.064,0.167,0.307,0.103,0.064,0.087,0.131,-0.03,0.156
293,0.206,0.303,0.314,0.117,0.065,0.259,0.267,0.116,0.096,-0.05,0.272,-0.154,0.109,0.129,0.071,0.221,0.146
294,0.194,0.272,0.29,0.196,0.129,0.133,0.214,0.314,0.183,0.272,0.277,0.109,0.264,0.316,0.468,0.346,0.249
295,0.173,-0.004,0.258,0.146,0.14,0.208,0.213,0.042,0.184,0.032,0.291,0.179,0.007,0.072,0.161,0.12,0.139
296,0.252,0.158,0.112,0.117,0.058,0.113,0.268,-0.013,0.22,0.019,0.212,0.125,0.228,0.166,0.228,0.116,0.149
297,0.109,0.087,0.311,0.321,0.012,-0.003,0.175,0.27,0.111,0.042,0.112,0.288,0.154,-0.056,0.334,0.071,0.146
298,0.122,0.118,0.375,0.168,0.091,-0.011,0.392,0.208,0.097,0.211,0.32,0.323,0.028,0.221,0.287,0.294,0.203
299,0.158,0.074,0.22,0.401,0.019,0.031,0.308,-0.011,0.092,0.08,0.34,0.324,0.105,0.32,0.165,0.441,0.192
300,0.196,0.017,0.219,0.066,0.12,0.195,0.277,0.24,0.174,-0.024,0.298,0.076,0.185,0.049,0.19,-0.089,0.137
301,0.092,0.071,0.181,0.198,0.139,0.323,0.301,0.065,0.328,0.025,0.48,0.36,0.279,-0.122,0.244,0.24,0.2
302,0.056,0.177,0.25,0.122,0.18,-0.057,0.288,0.035,0.207,0.027,0.356,0.095,0.254,0.116,0.388,0.372,0.179
303,0.222,0.019,0.331,0.054,0.154,0.037,0.27,0.135,0.163,0.046,0.345,0.262,0.279,-0.14,0.276,-0.086,0.148
304,0.26,0.141,0.393,0.176,0.043,0.173,0.316,0.114,0.168,0.296,0.265,0.361,0.105,0.134,0.411,0.004,0.21
305,0.059,0.063,0.38,0.196,0.29,0.074,0.308,0.236,0.273,-0.039,0.229,0.185,0.09,-0.041,0.399,0.113,0.176
306,0.174,0.029,0.213,0.318,0.061,0.124,0.152,0.264,0.092,-0.023,0.35,0.23,-0.006,-0.106,0.265,0.187,0.145
307,0.12,0.115,0.155,0.142,0.062,0.276,0.151,-0.156,0.286,0.096,0.318,0.164,0.086,0.03,0.356,0.049,0.14
308,0.085,0.139,0.222,0.051,0.185,0.057,0.265,0.097,0.144,0.082,0.337,0.12,0.134,0.175,0.23,0.297,0.164
309,0.121,-0.008,0.446,0.132,0.152,0.253,0.24,0.144,0.191,0.027,0.227,0.247,0.103,0.2,0.297,-0.002,0.173
310,0.099,0.018,0.217,0.358,0.221,0.107,0.333,0.038,0.169,0.058,0.302,0.373,0.306,-0.169,0.218,0.217,0.179
311,-0.011,-0.084,0.475,0.093,0.257,-0.068,0.23,0.049,0.149,0.282,0.264,0.329,0.257,0.071,0.427,0.347,0.192
312,0.152,0.12,0.205,0.485,0.202,-0.189,0.344,0.048,0.128,0.12,0.248,0.145,0.091,0.186,0.229,0.169,0.168
313,0.221,0.187,0.356,0.202,0.208,-0.002,0.308,0.31,0.162,0.148,0.219,0.328,0.143,0.166,0.244,0.212,0.213
314,0.096,0.114,0.37,0.268,0.214,0.132,0.145,-0.018,0.218,0.156,0.372,0.345,0.195,-0.001,0.332,0.119,0.191
315,0.132,0.04,0.309,0.159,0.043,0.1,0.262,0.313,0.131,0.208,0.232,0.18,0.059,0.19,0.313,-0.062,0.163
316,0.136,0.21,0.383,0.136,0.092,0.156,0.296,0.488,0.065,0.144,0.348,0.417,0.142,-0.147,0.19,0.126,0.199
317,0.133,0.212,0.283,0.403,0.173,0.172,0.298,0.18,0.128,0.028,0.204,0.228,0.017,0.121,0.195,-0.021,0.172
318,0.173,0.134,0.41,0.23,0.14,-0.001,0.271,0.373,0.067,0.045,0.367,-0.024,0.124,0.124,0.204,0.109,0.172
319,0.129,0.224,0.359,0.211,0.282,0.173,0.245,0.272,-0.002,0.069,0.306,0.061,0.052,0.168,0.301,0.062,0.182
320,0.239,0.082,0.367,0.104,0.307,0.138,0.182,0.461,0.15,-0.001,0.302,0.305,0.086,-0.096,0.292,0.25,0.198
321,0.084,-0.063,0.296,0.346,0.166,0.239,0.288,0.199,0.178,0.289,0.319,0.39,0.113,0.022,0.364,0.138,0.211
322,0.227,0.012,0.401,0.2,0.203,-0.222,0.177,0.07,0.135,0.132,0.306,0.198,0.18,-0.1,0.315,0.173,0.151
323,0.139,-0.093,0.325,0.159,0.091,0.045,0.327,0.341,0.197,0.075,0.391,0.238,0.189,-0.114,0.249,0.315,0.18
324,0.21,0.304,0.24,0.378,0.109,0.092,0.255,0.325,0.168,0.291,0.176,0.263,0.119,0.13,0.326,0.17,0.222
325,0.222,0.253,0.375,0.134,0.056,0.162,0.189,0.072,0.089,-0.005,0.18,0.26,0.234,0.274,0.31,0.229,0.19
326,0.022,-0.182,0.142,0.052,0.127,0.004,0.262,-0.125,0.203,0.005,0.276,0.186,0.11,0.114,0.248,0.151,0.1
327,0.156,0.203,0.34,0.229,0.242,0.112,0.314,0.2,0.264,-0.083,0.269,0.336,-0.019,0.082,0.167,0.44,0.203
328,0.155,-0.137,0.252,0.178,0.07,0.124,0.207,-0.02,0.245,0.081,0.218,0.392,0.2,-0.202,0.457,0.077,0.144
329,0.094,0.166,0.167,0.191,0.245,-0.028,0.279,0.062,0.172,0.046,0.313,0.207,0.087,-0.044,0.359,0.335,0.166
330,0.212,-0.096,0.168,0.261,0.243,0.149,0.311,0.34,0.272,0.146,0.373,0.213,0.192,0.297,0.563,0.281,0.245
331,0.022,0.093,0.374,0.041,0.22,0.004,0.227,-0.045,0.115,-0.037,0.417,0.272,0.064,0.048,0.155,0.359,0.146
332,0.207,-0.063,0.289,0.326,0.134,0.154,0.304,0.26,0.1,0.014,0.353,0.145,0.167,0.235,0.316,-0.172,0.173
333,0.138,0.155,0.291,0.216,0.236,0.123,0.427,0.228,0.187,0.172,0.24,0.324,0.353,0.114,0.354,0.203,0.235
334,0.191,0.131,0.27,0.156,0.084,0.041,0.25,0.389,0.054,0.016,0.361,0.192,0.203,-0.012,0.278,0.352,0.185
335,0.131,0.116,0.383,0.189,0.246,0.227,0.284,0.067,0.158,0.063,0.403,0.224,0.111,0.207,0.468,0.025,0.206
336,0.084,-0.092,0.382,0.261,0.234,0.281,0.385,0.403,0.15,0.15,0.339,0.258,0.291,0.12,0.303,-0.148,0.212
337,0.289,0.193,0.138,0.404,0.145,0.062,0.352,0.196,-0.009,0.083,0.233,0.278,0.109,0.069,0.257,0.253,0.191
338,0.216,0.046,0.286,0.093,0.216,0.132,0.172,0.016,0.199,0.025,0.203,-0.223,0.238,0.27,0.171,0.146,0.138
339,0.123,-0.064,0.352,0.316,0.14,-0.059,0.345,0.136,0.117,0.217,0.21,0.275,0.005,0.024,0.124,0.341,0.163
340,0.154,-0.013,0.284,0.075,0.126,0.179,0.277,0.238,0.103,0.154,0.317,0.279,0.187,0.353,0.406,0.195,0.207
341,0.203,0.145,0.483,0.301,0.039,0.089,0.446,0.444,0.161,0.106,0.144,0.348,0.188,0.124,0.183,0.523,0.245
342,0.069,0.158,0.343,0.39,0.086,0.128,0.241,0.249,0.354,0.076,0.206,0.323,0.226,0.066,0.399,-0.142,0.198
343,0.222,0.102,0.3,0.307,0.314,0.095,0.287,0.103,0.148,0.173,0.292,0.183,0.056,0.084,0.268,0.261,0.2
344,0.124,0.089,0.298,0.218,0.258,-0.028,0.345,0.078,0.226,0.107,0.532,0.042,0.106,0.078,0.266,0.332,0.192
345,0.108,0.048,0.422,0.277,0.044,-0.106,0.093,0.017,0.217,0.101,0.321,0.355,0.155,0.035,0.151,0.264,0.156
346,0.15,-0.031,0.403,0.257,0.091,-0.074,0.349,0.181,0.29,0.216,0.3,0.263,0.029,0.357,0.3,0.094,0.198
347,0.322,-0.132,0.422,0.088,0.054,0.203,0.057,0.366,0.19,0.04,0.323,0.169,0.251,-0.049,0.196,0.117,0.164
348,0.148,-0.078,0.414,0.248,0.167,0.071,0.412,-0.228,0.096,0.002,0.366,0.354,0.189,0.122,0.274,0.088,0.165
349,0.068,0.238,0.469,0.096,0.027,0.092,0.363,0.269,0.167,0.104,0.348,0.25,0.244,0.01,0.169,0.201,0.195
350,0.257,0.054,0.341,0.213,0.263,0.064,0.42,0.364,0.094,-0.05,0.289,0.299,0.118,-0.012,0.508,0.268,0.218
351,0.24,0.091,0.292,0.383,0.166,0.141,0.354,0.509,0.148,0.214,0.407,0.301,0.114,0.069,0.407,0.176,0.251
352,0.066,0.103,0.261,0.3,0.077,-0.187,0.303,0.139,0.235,0.217,0.346,0.257,0.321,0.093,0.257,0.275,0.191
353,0.191,0.161,0.302,0.234,0.249,0.023,0.441,0.298,0.098,0.237,0.135,0.526,0.229,0.158,0.371,-0.266,0.212
354,0.109,0.179,0.285,0.288,0.119,0.26,0.133,0.183,0.214,0.144,0.32,0.269,0.174,0.087,0.489,0.208,0.216
355,0.275,0.133,0.297,0.189,0.134,0.087,0.268,0.258,0.223,0.013,0.302,0.163,0.091,0.002,0.43,0.282,0.197
356,0.138,0.073,0.286,0.058,0.107,0.06,0.418,0.128,0.212,0.319,0.449,0.135,0.204,0.041,0.324,-0.251,0.169
357,0.246,-0.015,0.495,0.055,0.145,0.346,0.454,0.285,0.189,0.237,0.377,0.421,0.127,0.246,0.259,0.107,0.248
358,0.117,0.281,0.363,0.148,0.187,0.319,0.15,0.329,0.097,-0.028,0.279,0.201,0.136,0.117,0.3,0.053,0.191
359,0.175,0.074,0.346,0.486,0.264,-0.169,0.27,-0.062,0.083,-0.129,0.318,0.073,0.24,0.227,0.368,0.359,0.183
360,0.197,0.145,0.198,0.241,0.167,0.101,0.207,0.02,0.08,0.092,0.176,0.453,0.172,-0.038,0.367,0.269,0.178
361,0.174,-0.068,0.183,0.24,0.148,0.342,0.394,0.08,0.139,0.1,0.215,0.227,0.19,0.07,0.283,-0.041,0.167
362,0.11,-0.041,0.258,0.412,0.403,0.013,0.342,0.465,0.28,0.203,0.335,0.264,0.237,0.139,0.134,0.319,0.242
363,0.011,0.167,0.211,-0.065,0.181,0.078,0.326,0.326,0.053,-0.056,0.193,0.441,0.147,0.198,0.392,-0.024,0.161
364,0.217,0.205,0.309,0.415,0.195,0.016,0.318,0.184,0.089,0.003,0.339,0.154,0.151,-0.002,0.321,0.091,0.188
365,0.196,0.165,0.373,0.411,0.208,0.121,0.287,-0.001,0.217,0.088,0.252,0.448,0.084,0.03,0.393,0.28,0.222
366,0.294,0.117,0.247,0.199,0.141,-0.179,0.353,0.145,0.292,0.141,0.222,0.259,0.101,-0.189,0.377,0.293,0.176
367,0.091,0.191,0.285,0.353,0.117,0.131,0.413,0.183,0.134,0.358,0.125,0.121,0.23,-0.196,0.265,0.011,0.176
368,0.231,-0.128,0.377,0.301,0.09,-0.114,0.178,0.223,0.095,0.155,0.212,0.325,0.307,0.074,0.339,0.296,0.185
369,0.128,-0.184,0.314,0.249,0.144,-0.02,0.34,0.073,0.178,0.146,0.33,0.322,0.181,0.145,0.325,0.276,0.184
370,0.055,0.187,0.356,-0.102,0.035,0.04,0.198,0.511,0.183,0.195,0.257,0.41,0.12,-0.087,0.396,0.27,0.189
371,0.332,0.184,0.367,0.209,0.305,0.366,0.222,0.194,0.166,-0.123,0.366,0.266,0.138,0.259,0.31,0.471,0.252
372,0.151,-0.102,0.348,0.25,0.149,0.005,0.28,0.649,0.147,0.122,0.374,0.229,0.074,0.064,0.465,0.346,0.222
373,0.245,0.098,0.26,0.235,0.128,-0.215,0.335,0.292,0.131,0.091,0.246,0.212,0.135,0.106,0.35,0.428,0.192
374,0.152,0.043,0.31,0.25,0.316,0.138,0.254,0.206,0.235,-0.007,0.23,0.286,0.085,-0.065,0.155,-0.1,0.156
375,0.17,0.069,0.299,0.297,0.196,0.04,0.286,0.032,0.177,0.354,0.235,0.202,0.117,0,0.318,0.233,0.189
376,0.221,0.102,0.313,0.147,0.124,0.133,0.287,-0.006,0.11,0.21,0.33,0.44,0.16,0.13,0.153,0.046,0.181
377,0.124,0.096,0.473,0.364,0.127,-0.065,0.244,0.147,0.075,0.361,0.453,0.078,0.098,0.167,0.228,0.138,0.194
378,0.2,0.334,0.439,0.226,0.192,0.007,0.52,0.186,0.314,0.2,0.389,0.283,0.129,0.165,0.248,0.158,0.249
379,0.198,0.112,0.415,0.265,0.253,0.204,0.295,-0.056,0.151,0.195,0.359,0.134,0.13,0.209,0.177,0.211,0.203
380,0.286,0.097,0.357,0.081,0.155,0.203,0.29,0.276,0.174,0.055,0.472,0.464,0.264,0.006,0.286,0.251,0.232
381,0.212,0.015,0.315,0.335,0.144,0.415,0.254,0.323,0.147,0.115,0.351,0.371,0.069,-0.027,0.335,0.059,0.215
382,0.091,-0.016,0.397,0.091,0.142,0.065,0.214,0.05,0.182,-0.049,0.363,0.397,0.234,0,0.475,0.277,0.182
