Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
177,0.112,0.082,0.013,0.127,0.181,0.101,-0.135,0.054,0.121,0.037,0.087,-0.086,-0.046,0.036,-0.069,0.082,0.044
178,0.045,0.13,-0.148,0.102,0.057,0.179,0.104,-0.143,0.031,0.087,0.158,0.161,-0.082,0.159,0.101,0.173,0.07
179,-0.09,-0.046,0.114,-0.041,0.037,0.135,-0.104,0.05,-0.045,0.138,-0.11,0.103,0.135,-0.123,0.022,0.116,0.018
180,0.145,0.146,0.109,0.014,0.065,-0.03,0.11,0.18,0.032,0.182,-0.137,0.189,0.186,0.153,0.172,-0.143,0.086
181,-0.06,0.098,0.096,0.155,0.18,-0.005,-0.015,0.096,0.084,0.062,-0.107,0.081,0.012,0.122,0.045,0,0.053
182,-0.146,-0.063,-0.131,0.118,-0.058,0.131,0.075,-0.057,-0.128,-0.124,0.125,0.122,0.1,0.126,-0.1,0.002,-0.001
183,0.014,0.069,0.125,0.115,0.071,-0.01,-0.082,-0.114,-0.008,0.183,0.002,0.048,-0.112,0.033,0.132,-0.01,0.028
184,-0.076,-0.017,0.066,-0.142,0.06,0.104,-0.08,0.015,0.179,0.049,0.025,0.003,0.189,-0.02,-0.071,-0.037,0.015
185,0.117,0.11,-0.047,0.022,0.139,0.054,0.057,0.143,-0.034,-0.066,0.153,0.155,0.017,0.004,-0.05,0.165,0.059
186,-0.126,0.116,-0.128,-0.094,-0.132,-0.025,0.115,0.056,0.188,-0.064,-0.06,-0.09,0.063,0.084,0.169,0.096,0.011
187,0.049,-0.004,-0.051,-0.094,0.146,0.097,0.088,0.186,0.086,0.146,0.017,0.056,-0.014,-0.125,0.08,0.105,0.048
188,0.176,-0.001,-0.122,0.119,-0.063,0.066,-0.141,-0.135,-0.042,-0.087,0.159,-0.075,-0.058,-0.055,0.072,-0.082,-0.017
189,-0.104,0.097,0.062,0.148,-0.091,0.1,0.087,-0.044,0.15,0.173,0.115,0.104,-0.072,-0.015,0.166,-0.128,0.047
190,0.151,-0.063,0.033,0.139,-0.08,-0.13,-0.04,0.16,-0.133,-0.03,-0.106,-0.104,0.07,-0.099,-0.118,0.029,-0.02
191,-0.089,-0.15,-0.128,0.087,0.049,-0.021,0.058,0.085,0.096,-0.079,-0.115,0.077,-0.067,0.074,0.134,0.094,0.007
192,0.074,-0.13,-0.088,0.141,0.134,-0.114,-0.063,0.103,0.082,-0.015,-0.09,0.101,0.002,-0.015,-0.014,-0.083,0.002
193,-0.111,-0.117,0.006,-0.012,0.005,0.023,0.138,0.074,0.074,-0.035,0.044,0.12,0.177,-0.012,-0.109,0.093,0.022
194,-0.037,0.189,0.08,0.031,-0.052,-0.062,0.017,0.149,-0.029,0.047,0.11,0.173,0.164,0.005,-0.013,0.087,0.054
195,0.133,-0.09,-0.005,0.162,-0.081,0.065,-0.107,0.143,-0.017,0.018,0.047,0.053,0.018,-0.114,0.115,-0.03,0.019
196,0.071,0.006,-0.134,0.143,-0.114,-0.066,-0.108,0.039,0.083,0.118,0.09,0.139,-0.022,0.051,0.089,0.079,0.029
197,-0.128,0.067,0.051,-0.042,-0.09,0.08,0.035,0.008,0.177,-0.135,0.098,-0.094,0.122,0.04,-0.064,-0.01,0.007
198,0.045,-0.027,0.091,0.015,0.064,0.169,0.147,-0.092,0.145,-0.049,-0.025,-0.068,-0.109,-0.125,0.071,0.095,0.022
199,-0.103,0.174,0.125,0.084,-0.114,0.093,0.001,0.041,-0.098,0.168,0.146,0.092,-0.127,0.089,-0.028,0.176,0.045
200,-0.077,-0.132,0.129,0.102,0.026,0.154,-0.039,0.1,-0.09,0.134,0.001,0.097,0.025,-0.01,0.112,0.003,0.033
201,-0.106,-0.122,-0.081,0.049,-0.043,-0.008,0.123,0.066,0.125,-0.018,0.028,-0.002,0.144,-0.023,0.003,-0.073,0.004
202,-0.036,0.084,0.082,-0.131,-0.096,-0.103,0.118,0.034,0.004,0.101,0.144,0.051,-0.022,0.097,-0.093,-0.001,0.015
203,0.041,-0.113,-0.072,0.034,-0.11,-0.02,0.094,-0.085,0.05,0.083,0.051,-0.142,0.032,0.131,-0.144,-0.085,-0.016
204,0.051,-0.127,0.069,0.127,0.132,-0.02,0.105,0.121,0.09,0.072,0.04,-0.113,-0.108,0.098,0.134,-0.128,0.034
205,0.112,-0.125,-0.009,-0.148,-0.085,0.127,-0.01,0.028,0.135,0.001,0.104,0.123,0.101,-0.104,-0.078,-0.054,0.007
206,0.108,0.096,0.019,-0.023,-0.139,0.167,-0.03,0.106,0.066,-0.01,0.164,-0.087,0.049,-0.126,-0.099,0.083,0.022
207,0.034,0.132,-0.061,-0.002,0.024,0.095,0.007,0.027,0.041,-0.126,-0.082,0.157,0.171,0.043,-0.089,-0.031,0.021
208,-0.051,0.031,-0.065,-0.131,0.058,0.008,0.023,0.103,-0.051,-0.072,-0.04,0.074,-0.057,0.049,0.096,0.078,0.003
209,-0.105,0,0.035,0.134,0.038,-0.003,-0.027,0.011,-0.06,0.083,0.097,0.091,0.141,0.102,0.077,0.094,0.044
210,-0.127,-0.045,0.101,0.119,0.146,-0.015,0.149,-0.124,0.104,-0.045,-0.085,0.136,0.125,0.067,0.069,0.015,0.037
211,-0.008,0.011,-0.146,-0.056,-0.045,-0.007,0.138,0.091,0.103,0.15,0.077,0.096,-0.05,-0.036,0.139,0.146,0.038
212,0.164,-0.032,-0.107,0.068,-0.009,-0.026,-0.134,0.125,-0.034,-0.128,0.105,0.114,0.016,0.002,-0.015,0.137,0.015
213,0.125,0.079,0.123,-0.021,0.069,0.044,-0.106,-0.145,0.125,-0.121,0.053,-0.03,0.117,-0.126,-0.111,-0.044,0.002
214,0.088,0.137,0.121,-0.099,0.112,0.079,-0.088,-0.008,0.155,0.032,-0.084,0.153,0.056,-0.057,-0.065,0.042,0.036
215,0.059,-0.14,0.144,-0.08,-0.021,-0.096,0.098,-0.011,-0.14,0.046,-0.079,-0.111,0.018,0.012,0.163,-0.012,-0.009
216,0.147,0.107,-0.132,-0.021,0.094,0.001,-0.004,0.146,0.066,-0.08,-0.141,-0.042,-0.119,0.14,0.007,0.009,0.011
217,0.085,-0.064,0.142,-0.144,-0.14,0.046,0.178,-0.139,0.136,0.139,-0.145,-0.091,-0.132,0.17,-0.111,0.142,0.004
218,-0.014,0.063,0.03,-0.018,-0.099,0.038,0.076,0.005,0.061,-0.031,-0.006,-0.125,0.012,-0.075,0.133,0.08,0.008
219,0.108,0.01,-0.059,0.054,0.141,0.055,-0.112,-0.106,0.077,-0.097,-0.092,-0.074,-0.018,0.035,0.159,-0.004,0.005
220,0.113,0.04,0.113,-0.003,-0.027,-0.051,0.018,-0.017,0.014,-0.014,-0.147,-0.11,-0.028,-0.095,-0.101,0.127,-0.01
221,-0.123,-0.044,0.113,-0.132,-0.093,-0.092,0.001,0.176,-0.013,-0.043,-0.07,0.028,-0.093,-0.091,0.177,-0.06,-0.022
222,0.067,0.062,0.135,0.152,0.147,0.098,-0.07,-0.083,-0.055,-0.137,-0.034,-0.046,-0.023,0.085,0.157,-0.118,0.021
223,-0.03,0.128,0.017,-0.073,0.004,-0.054,-0.044,-0.076,-0.024,0.047,0.137,-0.038,0.093,-0.03,-0.119,0.075,0.001
224,0.101,0.143,-0.084,-0.032,-0.035,0.045,0.072,0.126,0.118,0.17,0.169,-0.081,-0.102,-0.044,-0.008,-0.014,0.034
225,-0.073,0.054,-0.078,0.152,-0.118,-0.031,0.131,-0.029,0.03,-0.119,0.117,-0.107,-0.114,0.134,0.096,0.156,0.013
226,0.026,-0.13,-0.046,-0.063,0.124,-0.061,0.142,-0.079,-0.082,0.145,-0.047,0,-0.09,-0.045,0.02,-0.034,-0.014
227,-0.065,0.147,-0.047,-0.076,-0.057,-0.05,-0.103,0.035,0.075,-0.137,0.046,0.124,-0.078,-0.122,0.164,0.15,0
228,0.149,-0.11,-0.009,0.021,0.067,0.08,0.14,-0.025,-0.035,-0.125,-0.128,0.057,0.12,-0.022,0.147,-0.072,0.016
229,-0.091,-0.049,0.113,0.159,-0.048,-0.018,-0.062,0.087,-0.104,-0.146,-0.032,0.04,0.102,-0.055,0.057,0.083,0.002
230,0.097,0.071,-0.074,0.083,-0.021,0.129,0.137,-0.126,-0.043,-0.057,0.077,-0.1,0.118,-0.094,0.127,0.142,0.029
231,0.049,-0.078,-0.063,0.117,0.137,0.074,0.019,0.029,0.18,0.007,0.037,-0.042,0.079,0.024,-0.051,0.007,0.033
232,-0.003,0.108,-0.034,-0.111,-0.147,0.154,0.159,0.008,-0.053,0.166,-0.017,0.07,0.174,-0.101,-0.078,-0.027,0.017
233,0.128,0.032,0.177,-0.004,-0.116,-0.09,0.021,0.016,0.097,-0.118,0.157,0.167,0.001,-0.073,-0.026,0.068,0.027
234,-0.135,-0.093,-0.073,0.169,-0.018,0.133,-0.025,0.029,-0.124,0.08,-0.115,0.155,-0.116,0.1,-0.038,0.008,-0.004
235,0.168,0.145,-0.078,-0.046,-0.049,-0.009,0.093,0.114,-0.072,0.129,0.021,-0.09,0.098,0.056,0.152,-0.096,0.034
236,0.035,-0.015,-0.109,0.08,0.169,-0.05,0.137,0.139,-0.006,-0.138,0.062,0.111,0.054,-0.035,0.004,0.125,0.035
237,0.09,0.146,-0.127,0.056,0.148,0.024,-0.12,0.031,-0.045,-0.083,-0.139,0.096,0.03,0.143,0.034,-0.091,0.012
238,0.116,0.129,0.168,-0.126,-0.034,-0.115,-0.106,0.078,-0.058,-0.04,0.17,0.094,-0.029,0.099,0.043,0.124,0.032
239,0.108,0.145,0.004,0.169,0.006,0.164,-0.113,0.102,0.017,0.07,-0.094,-0.082,0.001,-0.06,0.095,0.064,0.037
240,0.126,0.069,0.049,0.031,0.065,-0.022,0.019,-0.036,0.021,-0.03,-0.004,-0.082,0.095,-0.103,0.004,0.039,0.015
241,0.074,0.068,0.028,0.143,0.005,0.099,-0.03,0.061,0.03,0.109,0.087,-0.045,0.15,-0.03,-0.014,0.081,0.051
242,-0.003,-0.036,-0.117,0.129,-0.068,-0.088,0.059,-0.019,0.136,-0.136,0.017,-0.078,0.117,0.14,-0.134,0.097,0.001
243,-0.084,-0.052,-0.076,0.133,-0.088,0.093,-0.109,-0.002,-0.089,-0.091,0.012,0.065,0.043,0.123,0.042,0.102,0.001
244,0.114,0.151,0.107,0.148,-0.127,-0.031,-0.133,-0.134,-0.128,0.013,-0.09,0.008,0.141,-0.104,0.042,0.15,0.008
245,-0.136,-0.017,0.137,0.111,-0.034,-0.066,-0.124,0.051,0.07,-0.042,0.031,0.141,0.064,-0.054,-0.087,-0.01,0.002
246,0.092,-0.022,-0.116,-0.105,0.144,-0.125,0.05,-0.028,0,-0.054,0.126,-0.027,0.002,-0.136,0.01,-0.078,-0.017
247,-0.054,0.151,-0.045,-0.013,-0.033,0.056,-0.096,0.056,0.151,0.099,0.157,0.056,-0.091,0.133,0.135,0.128,0.049
248,0.025,-0.094,0.016,0.101,-0.04,0.006,-0.087,0.121,0.104,0.112,-0.041,-0.002,0.09,-0.084,-0.063,-0.022,0.009
249,0.113,0.031,0.133,0.118,-0.011,0.157,0.087,0.056,-0.053,-0.028,-0.028,0.006,-0.063,-0.056,0.059,-0.095,0.027
250,-0.001,-0.046,0.043,-0.063,0.101,0.04,0.03,0.147,-0.071,-0.051,0.055,0.153,-0.117,-0.081,0.109,0.045,0.018
251,-0.096,0.106,0.01,0.062,0.16,-0.073,-0.101,0.011,-0.139,0.049,-0.02,0.044,0.03,-0.045,0.084,-0.077,0
252,0.134,-0.062,-0.128,0.136,-0.01,-0.066,-0.11,-0.058,0.018,0.053,-0.067,-0.127,0.062,-0.021,0.133,-0.123,-0.015
253,0.113,-0.039,0.129,0.053,0.042,-0.013,-0.058,0.022,0.133,0.12,0.08,0.037,0.122,0.053,-0.111,-0.024,0.041
254,0.009,0.084,-0.103,-0.094,0.144,-0.132,-0.081,-0.139,-0.013,0.028,-0.116,-0.016,0.14,0.051,-0.124,0.111,-0.016
255,0.066,0.143,0.106,0.025,0.147,-0.064,-0.053,0.026,0.056,-0.045,-0.089,-0.121,-0.102,-0.087,0.159,-0.027,0.009
256,0.142,0.112,0.038,-0.001,-0.05,0.043,-0.089,-0.073,-0.016,0.044,-0.021,0.159,-0.099,0.122,0.111,-0.071,0.022
257,-0.018,-0.045,-0.104,0.113,0.03,-0.136,-0.078,0.078,-0.027,-0.014,-0.085,-0.002,0.132,-0.044,-0.119,-0.048,-0.023
258,-0.131,0.152,-0.111,-0.013,-0.133,-0.13,0.106,-0.137,0.128,-0.136,0.113,-0.066,0.016,-0.054,0.066,0.058,-0.017
259,-0.123,-0.138,-0.044,0.151,0.138,0.029,0.041,-0.002,-0.129,-0.022,0.113,0.007,0.051,0.068,0.083,-0.125,0.006
260,0.056,-0.132,0.149,0.002,-0.126,0.137,0.051,0.004,-0.006,-0.093,0.085,0.014,0.016,-0.045,-0.09,-0.066,-0.003
261,0.126,-0.019,-0.077,0.036,0.123,-0.13,0.063,0.13,0.092,-0.045,0.093,0.14,0.097,-0.14,0.138,-0.114,0.032
262,-0.024,0.01,-0.057,-0.136,0.026,-0.047,-0.065,0.058,0.134,-0.055,0.01,-0.094,0.002,0.154,-0.139,-0.108,-0.021
263,0.091,-0.041,0,-0.097,-0.09,0.037,-0.014,-0.103,0.132,0.003,0.098,0.042,-0.086,0.023,0.097,0.003,0.006
264,0.076,-0.104,-0.105,-0.073,-0.039,0.066,0.132,0.024,-0.125,-0.127,0.075,0.137,-0.101,-0.132,0.116,0.104,-0.005
265,-0.054,-0.009,-0.064,0.079,-0.047,0.007,-0.075,0.109,0.123,0.056,0.137,0.125,0.004,-0.127,0.033,0.078,0.023
266,0.068,0.034,-0.008,-0.056,0.108,-0.009,-0.094,-0.031,0.018,0.019,0.125,-0.126,0.077,0.131,0.111,-0.134,0.015
267,0.028,-0.108,0.101,0.006,0.082,-0.128,-0.068,0.132,0.132,0.049,0.003,0.03,-0.017,0.04,0.077,0.078,0.027
268,-0.034,-0.058,-0.126,-0.1,0.129,0.1,0.042,-0.049,0.15,-0.036,0.137,-0.128,-0.109,0.12,0.036,-0.07,0
269,-0.074,-0.01,-0.041,0.149,-0.106,-0.022,0.077,0.047,0.044,0.031,0.143,-0.068,-0.119,-0.019,0.01,0.094,0.008
270,0.127,-0.054,0.096,0.066,-0.002,-0.007,-0.044,-0.067,-0.031,-0.041,-0.054,-0.117,-0.128,0.047,0.033,-0.067,-0.015
271,-0.112,0.038,0.029,0.108,-0.027,-0.102,-0.139,0.076,0.01,0.035,-0.14,0.061,0.089,0.032,0.057,-0.007,0
272,-0.045,0.095,0.054,0.025,0.092,0.056,-0.109,-0.028,0.002,-0.138,-0.084,0.073,0.143,-0.097,0.035,-0.108,-0.002
273,0.067,0.019,0.051,0.057,-0.069,0.083,0.087,-0.093,-0.08,0.029,-0.024,-0.091,-0.032,-0.014,0.145,0.021,0.01
274,-0.014,0.111,0.112,-0.029,-0.124,0.028,-0.12,-0.038,0.11,0.127,-0.065,0.157,0.038,0.15,-0.092,-0.124,0.014
275,0.005,-0.072,-0.023,-0.063,-0.114,-0.038,0.012,0.105,0.074,-0.114,-0.094,0.047,-0.014,0.153,0.076,0.043,-0.001
276,-0.06,0.069,-0.007,0.129,-0.038,0.066,0.002,-0.093,-0.028,-0.063,-0.103,-0.101,0.148,-0.05,-0.052,0.067,-0.007
277,-0.002,0.013,-0.033,0.038,0.143,0.125,0.153,0.075,-0.014,0.139,-0.042,0.148,-0.114,-0.021,-0.011,-0.116,0.03
278,-0.087,-0.105,0.132,0.139,-0.11,-0.136,0.127,0.143,0.103,-0.114,-0.07,0.095,-0.016,0.136,-0.078,-0.102,0.004
279,-0.028,-0.1,0.079,0.089,0.069,-0.052,0.05,0.088,0.031,-0.078,0.03,0.016,0.156,-0.039,0.068,0.133,0.032
280,0,-0.035,-0.085,0.067,-0.065,0.157,0.09,0.071,0.068,0.105,0.095,0.049,-0.012,-0.082,-0.074,0.156,0.032
281,0.127,-0.031,0.103,-0.097,0.114,0.104,0.002,0.045,0.037,-0.106,0.008,-0.074,0.082,0.057,-0.118,0.028,0.018
282,0.019,-0.073,0.082,-0.094,0.009,-0.047,-0.062,0.049,0.049,0.103,-0.018,0.032,-0.059,0.129,-0.132,0.081,0.004
283,-0.055,0.12,-0.026,-0.035,0.037,-0.097,-0.067,0.119,0.033,-0.133,0.14,0.059,0.095,0.072,-0.038,-0.079,0.009
284,0.128,-0.042,-0.105,0.004,-0.055,0.122,0.026,-0.112,-0.089,-0.064,0.112,-0.097,-0.057,0.098,-0.012,-0.108,-0.016
285,-0.02,-0.139,-0.033,-0.138,0.022,0.031,0.146,0.092,0.092,-0.121,0.005,-0.074,0.061,0.002,0.067,-0.109,-0.007
286,0.037,-0.095,0.048,0.008,0.075,0.092,0.024,0.108,0.092,0.035,0.024,-0.098,-0.013,0.073,-0.041,0.006,0.023
287,0.096,0.143,-0.023,-0.082,0.122,-0.127,0.133,-0.038,-0.103,-0.043,-0.091,-0.037,-0.099,0.07,0.012,-0.063,-0.008
288,-0.057,-0.029,0.083,-0.08,0.145,-0.01,0.103,-0.03,0.083,0.111,-0.07,0.134,-0.105,-0.136,-0.037,0.092,0.012
289,0.056,-0.076,-0.114,0.111,0.084,0.057,-0.091,-0.019,0.006,0.085,0.054,0.035,-0.109,0.031,0.147,-0.002,0.016
290,0.034,0.061,0.022,-0.059,0.047,-0.036,-0.051,0.124,-0.127,0.073,-0.109,-0.109,0.115,0.024,-0.014,-0.002,0
291,-0.121,0.025,-0.09,0.065,0.06,-0.022,0.044,0.029,-0.081,-0.129,-0.007,0.054,0.136,0.076,0.017,-0.05,0
292,0.086,-0.019,-0.025,0.108,-0.065,-0.104,0.135,-0.112,-0.012,-0.139,0.019,0.142,-0.081,-0.086,0.089,0.053,-0.001
293,-0.078,0.085,-0.058,-0.077,-0.128,-0.042,0.074,-0.108,-0.107,0.076,0.123,-0.037,0.009,0.008,-0.003,-0.024,-0.018
294,0.078,-0.11,0.08,-0.118,0.109,0.086,-0.131,-0.046,-0.095,0.065,-0.091,0.129,-0.1,0.029,-0.075,0.118,-0.005
295,0.127,-0.033,-0.025,-0.012,0.005,0.016,0.139,-0.087,-0.069,-0.041,-0.011,-0.062,0.065,0.034,-0.08,-0.111,-0.009
296,-0.088,0.141,0.033,0.056,-0.053,-0.121,-0.093,-0.013,-0.001,0.066,-0.118,-0.121,0.136,0.052,0.095,0.017,-0.001
297,0,-0.137,0.002,-0.041,-0.003,-0.081,0.079,-0.041,-0.046,0.003,-0.056,-0.133,0.061,-0.129,0.102,0.105,-0.02
298,0.054,-0.037,0.011,0.057,-0.041,-0.012,0.013,-0.025,-0.051,0.011,0.036,-0.139,-0.023,-0.135,-0.044,0.027,-0.019
299,-0.017,0.125,0.041,-0.024,-0.086,-0.137,-0.058,-0.106,0.098,-0.064,-0.028,0.043,0.079,0.054,-0.096,-0.054,-0.014
300,0.005,-0.06,0.006,-0.135,-0.133,0.088,0.067,-0.002,-0.092,0.103,0.054,-0.002,0.116,-0.126,-0.087,0.049,-0.009
301,-0.129,0.029,0.052,-0.136,0.019,0.057,-0.089,0.069,-0.069,0.053,-0.012,-0.109,-0.115,0.118,-0.08,-0.112,-0.028
302,0.057,0.027,-0.086,0.021,-0.055,0.111,-0.08,-0.108,0.098,0.034,0.017,-0.112,-0.101,-0.025,-0.089,-0.124,-0.026
303,-0.015,-0.058,-0.053,0.098,0.06,0.008,0.032,0.103,0.087,-0.092,-0.105,-0.136,-0.068,0.065,-0.073,0.068,-0.005
304,-0.016,0.13,0.054,0.101,0.07,0.116,0.108,-0.035,-0.078,-0.14,0.12,-0.045,0.019,-0.007,0.093,-0.108,0.024
305,-0.012,-0.055,0.101,0.055,-0.09,0.088,-0.099,-0.083,-0.037,-0.057,0.079,0.107,0.009,0.085,0.038,0.089,0.014
306,0.037,0.136,-0.049,0.133,-0.032,0.069,-0.108,-0.138,-0.009,0.143,0.091,-0.113,-0.103,-0.025,0.111,-0.007,0.009
307,-0.117,-0.031,-0.026,0.131,-0.087,0.094,0.138,0.04,0.114,0.11,-0.091,0.009,-0.01,0.08,-0.03,0.135,0.029
308,0.036,0.072,0.064,0.047,-0.118,-0.128,0.014,0.105,-0.013,-0.027,0.07,0.092,-0.055,0.035,0.025,-0.012,0.013
309,-0.039,0.132,0.011,0,-0.028,0.073,0.101,0.002,0.096,0.019,0.05,0.044,0.044,0.06,-0.01,0.088,0.04
310,0.036,0.128,0.059,0.107,-0.042,0.001,0.088,0.116,0.006,-0.122,0.042,-0.024,0.142,0.08,-0.012,-0.022,0.036
311,0.113,0.095,0.068,-0.118,0.127,-0.001,-0.125,-0.122,0.14,0.023,0.079,0.145,-0.063,0.131,-0.012,-0.067,0.026
312,0.004,0.093,0.142,0.004,0.11,-0.075,-0.039,-0.003,0.067,0.062,-0.006,0.002,0.058,-0.067,-0.054,-0.003,0.018
313,0.02,-0.135,-0.132,-0.118,-0.055,0.016,0.043,0.115,-0.004,0.077,0.125,0.062,-0.027,0.041,-0.105,0.058,-0.001
314,0.095,-0.088,0.067,-0.109,0.042,0.115,-0.04,-0.014,0.003,0.098,-0.11,-0.027,-0.015,-0.127,0.007,-0.032,-0.008
315,-0.131,-0.014,0.063,0.128,-0.122,0.147,0.115,-0.117,0.14,0.108,0.07,-0.104,0.105,-0.037,-0.018,0.065,0.025
316,0.136,0.069,-0.101,0.003,0.095,-0.106,0.02,0.039,-0.09,0.141,0.107,0.104,0.067,-0.129,0.001,-0.051,0.019
317,-0.01,0.137,-0.022,-0.111,0.076,0.11,-0.044,0.115,0.023,-0.014,-0.14,0.144,-0.032,0.132,0.113,-0.053,0.026
318,0.046,-0.024,0.046,-0.049,-0.105,-0.136,-0.066,0.053,-0.134,0.056,-0.062,-0.075,0.009,0.106,0.086,0.137,-0.007
319,-0.004,-0.11,-0.05,0.043,-0.057,0.042,0.128,0.054,0.056,0.054,0.146,-0.105,0.058,0.005,0.147,0.025,0.027
320,-0.103,-0.015,-0.031,0.022,-0.114,0.04,-0.136,-0.004,0.046,-0.092,-0.04,-0.076,-0.038,0.006,0.034,0.142,-0.022
321,-0.015,-0.059,-0.086,0.084,-0.027,-0.134,-0.04,-0.043,0.023,-0.134,0.091,-0.134,-0.112,0.083,0.106,0.122,-0.017
322,-0.108,0.108,-0.026,0.136,0.123,-0.07,-0.008,-0.071,-0.1,0.004,0.094,0.097,0.105,0.107,0.056,0.09,0.034
323,0.021,-0.071,-0.046,0.026,0.137,-0.041,-0.125,0,0.001,0.067,0.072,-0.103,-0.065,-0.005,0.096,0.126,0.006
324,0.015,0.123,0.035,0.105,0.059,0.125,0.069,-0.121,0.132,-0.014,0.096,0.104,0.06,0.136,0.019,0.038,0.061
325,0.124,-0.129,-0.053,0.058,0.072,0.013,0.057,0.131,-0.05,0.023,-0.016,-0.011,0.046,0.012,-0.075,-0.049,0.01
326,0.072,-0.113,-0.124,0.015,0.062,-0.095,-0.011,0.009,-0.015,0.051,-0.109,-0.108,0.034,0.046,0.01,0.079,-0.012
327,-0.065,-0.014,-0.017,-0.099,-0.086,0.096,0.099,0.097,0.114,0.032,-0.086,0.119,-0.114,-0.118,-0.008,-0.064,-0.007
328,0.079,-0.005,0.074,-0.007,-0.044,0.035,-0.049,-0.111,0.035,0.032,-0.105,0.138,-0.053,-0.029,-0.108,0.002,-0.007
329,-0.031,-0.116,0.005,0.001,-0.098,-0.051,0.064,0.13,0.11,0.075,-0.121,-0.11,-0.136,-0.128,0.006,-0.118,-0.032
330,0.062,0.083,-0.059,0.114,-0.03,0.058,0.135,0.122,0.067,0.13,-0.139,-0.098,-0.067,0.039,0.039,0.116,0.036
331,-0.054,0.039,0.009,0.001,0.014,-0.045,-0.049,0.08,-0.057,-0.12,-0.046,0.066,-0.059,-0.083,0.138,0.123,-0.003
332,0.06,0.101,0.126,0.058,-0.082,-0.13,0.113,-0.092,-0.018,0.118,-0.103,0.031,-0.137,0.012,0.037,0.032,0.008
333,-0.029,-0.064,0.039,-0.127,0.016,0.054,0.038,0.036,-0.056,-0.061,-0.022,-0.071,0.093,-0.118,-0.051,0.005,-0.02
334,0.025,-0.046,0.029,0.127,0.059,-0.108,0.083,-0.078,-0.038,0.037,0.07,0.133,-0.072,0.108,0.129,0.025,0.03
335,-0.048,-0.109,0.027,-0.011,-0.088,-0.115,-0.133,0.044,0.044,-0.133,-0.026,0.116,0.083,0.069,0.131,-0.055,-0.013
336,-0.048,0.139,0.011,0.029,0.056,0.114,-0.083,-0.083,-0.059,0.121,-0.085,0.135,-0.024,0.026,-0.001,-0.102,0.009
337,0.056,0.109,-0.027,0.018,0.099,-0.111,0.126,0.048,-0.049,-0.066,0.06,-0.113,-0.133,-0.139,0.074,0.005,-0.003
338,0.07,-0.069,-0.118,0.051,0.134,0.01,-0.124,-0.083,0.138,0.091,0.021,-0.074,-0.114,0.137,-0.052,-0.065,-0.003
339,-0.123,-0.091,-0.108,0.136,0.001,0.068,-0.016,0.019,0.121,-0.019,-0.045,0.057,-0.037,-0.006,-0.096,0.083,-0.003
340,0.05,0.044,-0.13,0.122,0.089,-0.114,0.046,0.064,-0.069,-0.049,0.048,0.004,0.115,-0.065,0.073,0.067,0.018
341,-0.011,-0.117,-0.023,-0.126,0.084,0.094,-0.051,-0.023,-0.113,0.115,-0.074,0.022,-0.056,-0.063,0.075,0.009,-0.016
342,0.064,0.121,0.003,0.13,-0.061,0.119,-0.007,0.125,0.094,0.032,-0.137,-0.024,-0.085,0.009,-0.005,0.065,0.028
343,0.038,0.116,0.114,-0.102,-0.107,-0.031,-0.031,-0.041,-0.056,-0.028,-0.073,-0.103,-0.028,-0.032,0.106,-0.044,-0.019
344,-0.063,-0.049,-0.088,-0.121,-0.08,0.084,0.077,0.058,0.096,-0.003,-0.116,-0.009,-0.076,0.004,-0.035,0.106,-0.013
345,-0.055,0.11,0.042,0.064,0.076,0.104,0.127,0.065,0.019,0.082,-0.121,-0.105,-0.031,-0.006,0.108,-0.032,0.028
346,0.02,0.048,-0.116,0.076,0.023,-0.02,0.059,-0.018,-0.116,-0.101,0.098,0.137,-0.09,-0.03,-0.02,-0.026,-0.005
347,-0.117,0.014,-0.011,0.079,0.078,-0.053,0.029,-0.119,-0.06,-0.015,-0.04,-0.064,-0.05,-0.1,-0.056,-0.003,-0.03
348,-0.002,-0.016,0.047,-0.119,0.057,-0.134,-0.068,0.112,0.125,-0.071,0.083,-0.072,0.12,-0.028,-0.047,-0.139,-0.01
349,0.015,-0.094,-0.102,0.088,-0.043,-0.13,-0.088,0.018,0.12,-0.05,-0.129,-0.033,0.031,-0.14,0.109,-0.074,-0.031
350,-0.073,-0.03,-0.095,0.06,0.045,0.012,-0.092,-0.069,0.113,0.112,-0.038,-0.022,0.049,-0.11,0.087,0.056,0
351,-0.099,0.101,0.093,-0.071,0.082,0.027,-0.118,0.117,-0.121,0.039,-0.032,0.108,-0.027,-0.128,0.076,0.128,0.011
352,-0.122,0.064,-0.002,-0.062,-0.114,-0.115,0.076,-0.085,0.024,-0.044,-0.016,0.12,0.085,-0.031,-0.137,-0.094,-0.028
353,-0.092,0.092,-0.037,0.033,0.138,-0.114,0.137,-0.129,-0.121,-0.082,-0.08,-0.044,0.13,-0.124,0.081,-0.133,-0.022
354,-0.001,-0.095,-0.027,-0.115,0.025,-0.048,-0.062,0.094,0.119,-0.139,0.031,-0.07,0.1,-0.023,-0.085,-0.001,-0.019
