Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
182,0.039,0.117,-0.009,-0.04,0.058,0.152,-0.249,0.123,0.086,-0.158,0.061,0.3,-0.202,0.002,0.234,0.144,0.041
183,0.154,0.013,0.047,0.198,-0.056,0.131,0.139,0.189,-0.002,0.218,0.044,-0.219,0.006,-0.286,-0.079,0.067,0.035
184,-0.034,0.162,0.172,0.108,0.273,0.173,0.134,-0.114,-0.143,-0.202,0.049,0.216,-0.072,0.083,0.118,0.221,0.072
185,-0.181,0.044,-0.103,-0.183,0.129,0.074,0.201,-0.105,0.033,0.064,-0.128,0.218,0.119,0.093,0.03,0.123,0.027
186,0.103,0.207,-0.128,-0.167,-0.07,0.129,-0.237,-0.09,0.131,0.168,-0.293,0.104,0.206,0.106,-0.131,0.059,0.006
187,0.205,0.103,0.086,0.147,0.076,0.083,-0.212,-0.282,0.093,-0.176,-0.165,-0.183,-0.131,0.109,-0.196,0.064,-0.024
188,0.008,-0.261,-0.213,0.085,0.226,0.006,-0.169,0.187,-0.159,-0.191,-0.101,0.265,-0.072,0.107,0.24,0.147,0.007
189,-0.114,0.042,-0.066,0.007,-0.049,0.278,-0.14,-0.083,-0.027,0.15,0.106,0.115,0.091,0.098,-0.083,-0.132,0.012
190,0.183,0.042,-0.114,0.034,-0.02,0.134,0.142,-0.267,-0.122,0.154,0.254,-0.12,-0.266,-0.001,0.258,-0.293,0
191,0.084,-0.076,-0.041,0.256,0.087,-0.045,0.167,0.123,0.07,0.034,0.151,0.11,-0.089,0.086,-0.011,0.291,0.075
192,0.232,-0.083,-0.172,0.14,-0.046,-0.019,0.052,-0.236,0.061,-0.106,0.156,0.126,-0.115,0.059,-0.02,0.066,0.006
193,0.206,-0.031,0.091,0,0.224,0.274,-0.009,0.138,0.169,-0.237,0.095,0.252,0.113,0.063,0.128,-0.169,0.082
194,0.054,-0.008,-0.145,-0.05,-0.032,0.273,0.002,-0.055,-0.05,0.048,0.006,-0.11,0.027,-0.176,-0.032,-0.102,-0.022
195,-0.278,0.204,0.104,0.131,0.17,0.08,0.04,-0.045,0.215,-0.191,-0.159,0.065,-0.137,0.11,0.23,0.081,0.039
196,-0.124,0.185,-0.209,-0.218,0.086,0.218,-0.071,0.071,0.15,0.257,-0.155,-0.093,-0.035,0.08,0.215,-0.144,0.013
197,0.157,-0.12,-0.019,0.217,-0.189,0.218,-0.045,0.09,-0.035,0.129,0.145,-0.118,-0.139,0.064,-0.056,0.102,0.025
198,0.186,-0.027,0.082,0.12,0.089,0.016,0.077,0.152,0.015,-0.13,-0.229,0.071,-0.099,0.269,0.224,-0.104,0.045
199,0.139,0.12,0.104,0.047,-0.092,0.109,0.047,0.086,-0.02,0.053,0.277,0.104,-0.127,-0.018,0.194,0.146,0.073
200,0.274,-0.024,0.204,0.151,0.173,0.29,-0.114,-0.286,-0.228,0.096,0.104,0.2,-0.006,-0.015,0.016,0.239,0.067
201,0.028,-0.268,-0.27,0.048,0.223,0.134,0.089,-0.027,-0.127,-0.042,-0.057,0.256,0.087,0.068,0.036,-0.117,0.004
202,0.075,-0.03,0.002,0.246,0.031,0.153,0.149,0.135,-0.242,0.227,0.066,0.038,-0.036,0.122,-0.196,-0.291,0.028
203,0.007,0.2,0.226,-0.003,-0.102,0.148,-0.009,0.07,-0.024,0.101,0.159,-0.064,0.102,0.136,-0.109,0.244,0.068
204,0.1,0.004,-0.111,-0.058,-0.082,0.131,-0.209,0.069,-0.017,-0.19,0.002,0.08,0.239,0.209,0.196,0.086,0.028
205,0.277,0.202,0.107,0.133,-0.163,0.238,-0.037,0.101,0.092,0.108,-0.081,-0.1,-0.043,0.083,0.071,0.109,0.069
206,-0.148,0.066,0.002,-0.259,0.201,0.113,-0.124,0.132,0.156,0.295,0.205,0.107,-0.085,0.109,0.146,0.091,0.063
207,-0.016,0.24,0.099,-0.092,-0.027,0.131,-0.021,-0.117,-0.081,0.104,0.151,0.038,0.273,0.094,-0.117,-0.201,0.029
208,-0.138,0.127,0.004,0.155,-0.118,0.112,0.008,0.284,0.118,0.146,0.256,0.129,-0.235,0.012,0.026,0.071,0.06
209,-0.025,0.169,-0.05,-0.122,-0.139,0.076,0.06,-0.159,0.169,-0.147,0.248,-0.196,-0.227,0.256,-0.105,0.114,-0.005
210,0.123,0.126,0.244,0.104,0.162,0.087,0.205,0.087,-0.099,-0.229,0.246,-0.091,-0.065,0.158,-0.207,0.131,0.061
211,0.152,-0.043,-0.177,-0.037,-0.067,0.078,-0.117,-0.17,-0.229,-0.006,0.107,-0.108,0.108,0.072,0.112,0.079,-0.015
212,0.237,0.008,-0.119,0.108,0.118,0.121,0.01,-0.158,0.004,-0.144,0.092,0.224,0.038,0.228,0.099,0.228,0.068
213,0.057,-0.016,-0.124,0.031,0.041,0.093,0.039,0.147,-0.102,0.282,-0.06,0.066,0.077,0.153,0.275,0.068,0.064
214,-0.119,0.115,0.03,0.146,-0.02,0.264,-0.107,-0.078,0.07,-0.099,0.069,0.234,0.162,0.065,0.047,0.18,0.06
215,0.063,0.164,-0.151,-0.177,0.142,0.083,-0.172,-0.221,0.121,0.128,0,0.11,0.119,0.212,0.102,0.27,0.05
216,0.029,0.262,0.117,-0.1,-0.168,-0.102,-0.012,0.077,0.002,-0.177,0.145,-0.032,-0.047,0.068,0.128,0.049,0.015
217,-0.133,0.116,-0.098,-0.048,0.08,0.12,0.107,0.201,-0.101,0.032,-0.079,0.105,-0.298,0.111,-0.143,-0.146,-0.011
218,0.05,-0.081,-0.068,-0.011,-0.095,0.064,0.2,0.113,0.041,0.219,-0.054,-0.008,0.234,0.12,0.276,0.103,0.069
219,-0.212,-0.005,-0.015,-0.138,0.126,-0.078,0.01,-0.055,0.126,0.056,0.035,-0.219,0.233,0.105,-0.195,0.228,0
220,0.027,0.132,0.103,0.294,0.042,0.264,-0.205,0.151,0.076,-0.108,-0.213,0.134,-0.092,0.091,-0.035,0.121,0.049
221,0.119,0.063,-0.207,-0.157,0.229,0.109,0.006,0.158,-0.045,-0.179,-0.109,-0.112,0.105,0.11,-0.016,-0.116,-0.003
222,0.14,0.089,0.024,-0.116,0.065,-0.01,0.268,-0.243,0.055,-0.025,-0.008,0.161,-0.293,-0.038,-0.002,-0.196,-0.008
223,-0.018,0.117,0.044,-0.114,0.112,0.037,-0.026,-0.119,-0.051,-0.133,0.267,-0.032,-0.12,0.221,-0.145,0.213,0.016
224,0.142,-0.15,0.14,0.293,0.071,0.136,-0.107,0.115,0.271,0.016,-0.128,0.089,-0.3,0.104,-0.026,0.291,0.06
225,-0.09,0.087,-0.043,-0.109,-0.241,0.113,-0.127,0.09,-0.049,0.069,-0.183,-0.041,-0.016,-0.05,0.064,-0.128,-0.041
226,0.077,0.147,0.094,0.258,0.017,0.067,-0.102,0.054,0.15,0.255,-0.014,-0.101,-0.253,0.133,0.269,0.107,0.072
227,0.112,-0.107,0.108,-0.027,0.146,0.178,-0.254,0.133,-0.133,0.076,-0.027,0.282,0.257,0.078,-0.297,0.23,0.047
228,0.257,-0.049,-0.112,-0.07,0.232,0.09,0.073,0.007,-0.288,0.142,-0.275,-0.131,0.067,0.098,0.119,0.289,0.028
229,-0.065,0.154,0.281,0.179,-0.148,0.266,0.137,0.299,-0.118,0.113,-0.2,-0.168,0.102,0.104,0.212,0.114,0.079
230,0.099,0.222,-0.119,-0.086,-0.138,0.066,-0.05,0.151,-0.04,0.075,0.106,0.063,0.13,-0.167,-0.115,0.24,0.027
231,-0.084,0.199,-0.126,0.16,-0.277,0.079,0.122,0.064,0.121,-0.123,0.106,-0.233,-0.004,0.117,-0.089,-0.184,-0.01
232,-0.005,0.114,0.068,0.283,-0.178,0.212,0.062,-0.007,0.069,0.172,0.202,-0.075,-0.253,0.1,-0.154,0.111,0.045
233,-0.271,0.094,-0.17,0.13,0.123,0.075,-0.175,0.01,-0.021,0.096,-0.106,-0.066,0.008,0.204,-0.161,0.092,-0.009
234,-0.146,0.149,-0.116,-0.225,0.065,0.064,0.168,0.118,-0.194,0.161,-0.164,-0.075,0.294,0.21,0.172,0.117,0.037
235,0.052,-0.031,0.208,0.243,-0.265,0.09,-0.118,0.118,-0.014,0.152,0.142,0.101,0.075,0.182,0.125,-0.077,0.061
236,0.05,0.085,0.147,0.071,-0.075,0.108,0.281,0.165,0.059,-0.026,0.105,0.145,0.091,0.158,0.033,0.08,0.092
237,-0.061,0.095,0.1,0.114,0.09,-0.072,-0.27,0.072,0.124,-0.034,0.079,0.238,-0.087,0.139,0.133,0.149,0.051
238,0.119,-0.192,0.126,0.005,-0.079,0.131,0.168,0.122,-0.2,0.075,-0.035,-0.216,0.16,0.176,0.002,0.097,0.029
239,0.118,0.109,0.066,0.149,0.003,0.177,0.011,0.164,-0.09,0.033,0.051,0.018,-0.11,0.108,-0.103,0.099,0.05
240,0.013,0.039,0.106,-0.214,0.163,0.07,-0.116,-0.002,0.109,-0.094,0.226,-0.072,0.063,0.287,0.254,0.024,0.053
241,0.125,0.237,0.062,-0.04,-0.263,0.22,0.145,0.021,-0.095,-0.079,-0.008,0.079,-0.274,0.086,0.129,-0.145,0.013
242,-0.135,0.19,-0.276,-0.211,0.193,0.161,0.156,-0.169,0.288,0.071,0.221,0.114,-0.138,0.089,-0.153,-0.004,0.025
243,0.052,0.097,0.112,-0.254,0.098,0.279,0.223,0.103,-0.081,0.004,-0.059,-0.162,0.087,0.084,-0.081,0.1,0.038
244,0.012,-0.14,0.133,0.122,-0.057,0.237,-0.074,0.147,0.084,0.291,-0.057,-0.07,0.123,0.106,-0.11,0.088,0.052
245,0.001,0.047,-0.227,-0.145,0.176,0.074,0.041,0.241,0.287,0.286,-0.006,-0.274,0.214,0.129,0.282,-0.071,0.066
246,-0.151,0.143,0.085,0.102,-0.024,0.043,-0.281,-0.087,0.211,0.021,0.036,-0.218,0.121,0.224,0.111,-0.105,0.014
247,0.009,0.275,0.272,-0.141,0.07,0.051,0.097,-0.269,0.061,0.162,-0.227,-0.191,0.15,0.063,-0.156,-0.064,0.01
248,0.204,0.085,-0.119,-0.033,-0.205,0.254,-0.068,0.036,-0.012,0.212,0.271,0.13,-0.005,0.252,0.101,0.001,0.069
249,0.129,0.277,0.164,-0.044,0.088,0.122,0.096,-0.125,-0.15,0.102,-0.112,0.106,-0.026,0.095,-0.035,0.251,0.059
250,-0.081,0.155,-0.078,0.106,-0.186,0.089,0.116,0.092,0.042,0.145,-0.127,-0.28,-0.012,0.293,0.152,0.126,0.035
251,-0.188,-0.02,-0.033,0.041,0.074,0.195,0.274,-0.11,0.063,0.299,-0.026,0.171,0.108,0.275,-0.181,0.211,0.072
252,-0.106,-0.229,-0.251,-0.233,0.064,0.144,0.013,-0.154,0.194,-0.105,0.282,0.12,0.18,0.084,-0.197,0.141,-0.003
253,-0.104,-0.098,-0.066,-0.169,-0.14,0.179,-0.111,0.221,0.15,-0.189,-0.189,-0.073,0.014,0.248,-0.229,0.268,-0.018
254,0.061,-0.196,0.191,0.134,0.097,0.14,-0.121,0.124,-0.009,-0.07,0.106,0.049,0.073,0.078,0.105,0.103,0.054
255,0.148,0.091,0.13,0.076,-0.007,0.08,0.043,-0.194,0.257,0.002,0.103,-0.034,-0.086,-0.087,-0.058,0.071,0.033
256,-0.012,0.105,0.136,-0.017,-0.207,0.263,-0.112,0.107,0.027,-0.079,0.201,-0.269,-0.246,0.087,0.056,0.188,0.014
257,0.105,-0.009,-0.132,-0.281,-0.084,0.085,0.256,-0.077,0.226,0.139,-0.086,0.107,0.082,0.108,-0.058,0.072,0.028
258,-0.126,-0.024,0.067,-0.102,0.228,0.097,0.133,-0.1,-0.13,0.072,0.094,-0.242,0.069,0.148,0.044,-0.102,0.008
259,0.178,0.026,-0.099,0.112,-0.053,0.125,-0.231,-0.118,0.131,0.118,0.131,0.106,0.121,0.266,-0.154,0.078,0.046
260,0.018,-0.126,-0.013,-0.188,0.009,0.171,0.087,0.076,-0.102,0.104,-0.119,0.115,-0.13,-0.064,0.111,-0.111,-0.01
261,0.062,-0.079,-0.086,-0.022,0.007,0.081,0.143,0.262,0.034,0.244,-0.15,0.064,-0.067,0.084,-0.159,0.097,0.032
262,0,0.136,0.138,-0.214,0.092,0.209,0.026,0.11,0.071,0.12,-0.002,0.139,-0.143,0.124,-0.114,-0.152,0.034
263,-0.051,-0.219,-0.119,0.139,0.122,0.168,0.126,0.238,-0.072,0.157,-0.197,-0.129,-0.217,0.102,-0.08,0.186,0.01
264,-0.251,0.004,-0.294,0.257,-0.048,-0.075,-0.123,0.077,-0.106,-0.106,-0.112,0.114,-0.208,-0.2,0.15,-0.065,-0.062
265,0.181,0.118,-0.19,-0.077,0.124,0.139,-0.123,-0.178,-0.129,0.214,-0.03,-0.129,-0.15,-0.072,-0.142,0.282,-0.01
266,0.093,0.12,0.017,-0.051,0.121,0.156,0.196,0.058,0.174,0.148,-0.137,0.072,-0.1,-0.111,-0.189,0.121,0.043
267,0.157,0.205,-0.232,-0.187,0.039,0.08,0.274,0.114,0.147,-0.073,0.162,-0.048,0.04,0.063,0.077,0.094,0.057
268,-0.078,-0.027,0.063,-0.237,-0.173,0.159,-0.012,-0.095,0.12,0.069,-0.065,-0.016,-0.147,0.126,0.23,-0.107,-0.012
269,0.138,0.267,0.001,-0.028,-0.182,0.009,0.067,-0.014,0.123,0.103,0.182,0.099,-0.123,0.125,0.077,0.13,0.061
270,0.014,-0.046,0.09,0.163,-0.101,0.077,0.118,-0.052,0.044,0.011,0.149,0.115,0.189,0.084,0.248,-0.14,0.06
271,-0.047,0.213,-0.177,-0.263,0.101,0.078,0.257,0.239,0.042,0.149,0.01,-0.068,0.004,0.119,0.091,0.07,0.051
272,0.117,-0.089,-0.11,0.189,0.108,0.1,0.177,-0.12,0.063,0.264,0.065,0.119,0.064,-0.001,-0.078,-0.15,0.045
273,-0.035,0.139,-0.212,-0.188,-0.12,0.127,0.097,-0.116,0.238,0.077,0.139,0.084,-0.119,0.292,0.252,-0.131,0.033
274,0.071,0.182,-0.099,0.197,0.105,0.125,-0.173,-0.019,0.144,0.269,0.1,-0.082,-0.147,0.002,-0.023,0.085,0.046
275,0.026,-0.088,-0.01,-0.088,0.03,0.149,0.16,0.074,0.068,-0.126,-0.249,0.198,0.121,-0.129,0.126,0.088,0.022
276,0.222,0.043,-0.096,-0.113,0.134,-0.056,-0.204,0.14,0.22,-0.091,0.005,-0.115,0.151,0.074,-0.189,-0.066,0.004
277,0.197,0.189,0.106,-0.016,0.072,0.193,0.014,-0.041,0.1,0.078,-0.19,-0.143,0.27,-0.064,0.03,-0.081,0.045
278,0.05,-0.028,0.205,0.084,-0.095,0.249,-0.053,0.078,-0.015,0.019,0.013,0.069,-0.079,0.052,0.194,0.069,0.051
279,-0.061,0.125,-0.052,0.274,0.208,-0.103,-0.144,-0.259,-0.07,0.166,-0.277,-0.045,0.079,0.149,0.171,-0.084,0.005
280,0.165,0.086,-0.049,-0.021,0.098,0.172,-0.177,0.068,-0.265,-0.261,-0.109,0.066,-0.151,0.107,-0.101,0.156,-0.013
281,-0.094,-0.065,0.11,0.259,0.187,0.08,0.208,0.041,-0.061,-0.142,-0.256,-0.137,0.122,-0.105,0.169,0.12,0.027
282,0.259,-0.118,-0.148,-0.254,-0.059,0.168,0.173,0.036,-0.06,-0.1,0.257,-0.104,-0.189,0.09,0.019,-0.088,-0.007
283,0.121,0.137,-0.027,-0.066,-0.291,0.08,0.01,0.095,-0.089,0.227,0.093,-0.095,0.252,0.113,-0.018,0.06,0.038
284,-0.121,0.161,-0.2,-0.119,0.107,0.105,-0.106,0.106,-0.197,0.127,0.108,-0.108,-0.054,0.087,0.011,-0.1,-0.012
285,0.116,-0.085,0.026,-0.222,-0.148,0.282,0.216,-0.236,0.055,0.089,0.129,0.087,0.154,0.077,0.184,-0.228,0.031
286,0.042,0.084,-0.023,0.033,0.107,-0.097,-0.197,0.073,0.018,-0.167,0.013,0.185,-0.223,0.092,0.103,0.101,0.009
287,-0.246,0.117,0.086,-0.123,-0.042,0.114,-0.264,-0.078,0.154,0.286,-0.09,-0.155,0.01,0.108,-0.218,-0.08,-0.026
288,0.088,0.108,0.035,0.149,-0.108,0.107,0.006,-0.122,-0.182,0.082,0.147,0.16,-0.253,0.112,-0.113,0.29,0.032
289,-0.033,0.1,0.067,-0.157,-0.077,0.142,0.107,0.123,0.07,-0.107,-0.117,0.083,0.095,0.075,0.215,0.159,0.047
290,0.085,0.246,0.211,-0.033,0.111,-0.065,-0.222,0.132,0.145,-0.019,0.127,-0.016,-0.209,-0.191,0.073,0.136,0.032
291,-0.278,-0.189,0.174,-0.075,-0.107,0.208,-0.063,0.178,0.113,-0.148,-0.028,-0.077,0.11,0.124,-0.142,-0.068,-0.017
292,0.154,-0.103,0.088,0.107,0.003,0.114,0.025,0.185,-0.174,-0.1,0.159,-0.209,0.187,-0.231,-0.136,-0.087,-0.001
293,-0.021,0.254,-0.075,-0.024,-0.119,-0.083,-0.055,0.169,0.11,0.111,-0.28,-0.295,0.203,0.096,0.065,-0.075,-0.001
294,0.022,-0.234,-0.015,-0.069,-0.151,0.101,0.153,0.055,-0.23,-0.032,-0.01,0.187,0.201,0.09,-0.069,0.007,0
295,-0.084,0.077,0.09,-0.161,-0.051,0.142,-0.042,0.063,0.123,0.114,-0.123,-0.012,-0.129,0.102,0.13,-0.009,0.014
296,-0.113,0.296,-0.121,-0.037,0.072,0.124,-0.064,-0.152,-0.128,-0.084,-0.054,-0.203,-0.036,0.088,0.034,0.259,-0.007
297,-0.073,0.156,0.139,0.13,0.163,0.069,-0.114,0.161,-0.114,0.059,0.254,0.134,-0.062,0.201,-0.066,-0.072,0.06
298,0.19,0.222,-0.029,-0.174,0.274,0.11,0.089,0.293,-0.119,0.114,0.163,-0.086,0.216,0.248,0.262,-0.072,0.106
299,-0.04,0.299,0.009,-0.121,-0.14,-0.07,0.12,0.118,-0.177,0.24,0.158,0.276,0.201,0.081,-0.14,-0.104,0.044
300,0.144,0.161,-0.027,0.201,0.151,0.12,0.29,-0.039,-0.024,-0.103,-0.002,-0.017,0.004,0.157,-0.009,0.064,0.067
301,-0.122,0.106,-0.067,-0.149,0.144,0.109,0.038,0.031,0.041,0.078,-0.06,0.108,-0.074,0.159,-0.151,0.211,0.025
302,-0.157,0.095,0.049,-0.005,0.122,0.241,-0.084,-0.004,0.061,0.202,-0.115,0.051,0.056,-0.206,-0.141,-0.148,0.001
303,0.137,0.092,-0.129,-0.065,-0.182,-0.036,-0.138,-0.292,0.039,0.129,-0.156,0.099,0.1,0.184,0.176,0.138,0.006
304,-0.068,0.076,0.124,-0.013,0.107,0.122,0.032,0.231,-0.122,0.004,-0.124,0.042,-0.124,0.28,-0.087,-0.125,0.022
305,0.056,0.108,-0.16,0.13,-0.078,0.25,0.075,-0.142,-0.07,0.126,0.123,0.036,-0.152,0.206,0.162,-0.076,0.037
306,0.215,-0.291,-0.178,0.164,0.085,-0.073,0.113,-0.245,0.107,0.152,0.285,0.197,0.085,0.081,-0.138,0.106,0.042
307,-0.055,-0.017,-0.291,0.025,-0.085,0.105,-0.029,-0.024,-0.125,-0.116,0.075,-0.146,-0.007,0.141,-0.138,0.148,-0.034
308,-0.163,-0.171,-0.057,0.008,-0.011,0.139,0.075,-0.065,0.189,-0.072,0.297,-0.127,-0.131,0.291,0.051,0.063,0.02
309,-0.182,0.159,0.221,-0.205,-0.083,0.033,-0.077,-0.109,-0.029,0.2,-0.001,-0.158,0.123,-0.103,-0.006,-0.07,-0.018
310,-0.172,-0.027,-0.265,0.105,-0.177,-0.142,-0.144,0.071,-0.126,0.07,0.199,0.067,-0.001,0.148,0.199,-0.255,-0.028
311,-0.007,0.094,0.175,-0.085,0.076,0.093,-0.153,0.117,0.265,0.112,-0.289,-0.07,-0.016,0.068,0.129,0.095,0.038
312,0.054,0.226,-0.004,-0.164,0.258,0.116,0.014,0.069,-0.115,0.126,0.115,-0.076,-0.226,0.103,0.125,0.063,0.043
313,-0.026,0.238,-0.169,-0.003,-0.143,0.148,0.167,-0.087,0.146,0.192,0.076,-0.213,0.155,0.072,-0.251,-0.058,0.015
314,-0.168,0.128,0.291,-0.286,-0.156,0.125,-0.144,0.24,-0.068,-0.074,0.1,-0.019,0.079,-0.161,-0.14,0.091,-0.01
315,-0.012,-0.139,0.056,-0.04,-0.256,0.066,0.153,0.266,-0.2,0.027,0.034,0.12,0.062,-0.115,0.125,-0.182,-0.002
316,0.098,0.04,-0.038,-0.171,0.18,0.066,-0.029,-0.126,-0.151,0.098,-0.014,0.085,0.29,-0.108,0.043,0.152,0.026
317,0.021,0.26,-0.278,-0.126,0.182,0.103,-0.288,-0.192,0.14,-0.162,-0.002,0.072,0.06,0.063,-0.145,-0.081,-0.023
318,0.027,0.24,0.079,0.208,0.116,0.151,0.147,-0.085,0.239,0.048,-0.271,0.119,-0.196,0.1,-0.131,-0.115,0.042
319,-0.047,-0.037,0.121,0.19,0.155,0.103,-0.136,0.274,0.202,-0.14,0.175,0.274,-0.211,-0.201,0.023,0.109,0.053
320,-0.008,0.164,-0.025,-0.142,0.041,-0.208,0.007,0.114,0.11,-0.109,0.082,-0.271,-0.064,0.072,0.009,-0.149,-0.024
321,0.067,0.239,0.079,-0.119,-0.069,0.165,-0.119,0.205,0.226,0.148,-0.127,0.056,0.106,0.106,0.126,-0.205,0.055
322,0.077,0.21,0.14,-0.095,0.023,0.066,0.142,0.116,-0.14,0.121,0.205,-0.052,-0.064,0.087,0.061,-0.199,0.044
323,-0.106,-0.134,0.139,0.073,-0.103,-0.014,0.158,0.211,0.229,-0.116,0.246,0.071,0.11,0.147,0.063,-0.107,0.054
324,-0.182,0.128,0.116,0.096,0.053,0.08,0.006,0.162,0.13,-0.114,0.089,0.144,-0.1,0.159,0.167,-0.153,0.049
325,-0.148,0.268,0.198,-0.155,-0.189,0.108,-0.221,0.264,-0.097,-0.192,0.143,-0.104,-0.197,0.187,-0.191,0.144,-0.011
326,-0.3,0.286,0.151,0.144,-0.062,0.099,0.138,-0.084,-0.075,0.134,-0.281,-0.071,-0.12,0.195,-0.191,-0.097,-0.008
327,0.056,0.111,-0.071,0.179,0.236,0.057,-0.18,-0.065,-0.179,-0.091,-0.069,-0.127,0.157,0.201,0.115,0.069,0.025
328,0.035,-0.063,0.188,0.067,0.047,0.115,0.064,0.007,0.128,0.257,0.218,-0.098,0.122,0.074,0.106,0.294,0.098
329,-0.147,-0.26,0.112,0.03,-0.049,0.165,-0.169,0.252,-0.068,0.112,0.132,0.154,-0.192,0.098,0.194,-0.117,0.015
330,0.18,-0.025,0.144,0.054,0.035,0.26,-0.198,0.047,-0.102,0.153,-0.021,-0.292,0.23,0.112,-0.017,-0.161,0.025
331,-0.107,-0.135,-0.21,-0.004,0.129,0.18,-0.11,0.081,0.07,-0.126,0.081,-0.16,0.114,0.117,0.06,-0.072,-0.006
332,0.088,-0.008,0.294,0.081,0.048,0.02,0.04,-0.282,-0.02,-0.059,0.14,-0.185,0.098,-0.237,-0.049,-0.067,-0.006
333,0.022,0.075,0.07,0.106,-0.245,-0.064,-0.104,-0.1,-0.197,0.108,0.231,0.125,0.105,0.173,0.079,0.285,0.042
334,0.205,0.149,-0.028,0.126,0.076,0.088,-0.134,-0.11,0.211,0.207,0.022,-0.073,0.087,0.119,-0.035,-0.112,0.05
335,0.056,0.127,0.109,0.078,-0.092,0.081,0.009,0.199,0.162,-0.125,0.103,-0.088,0.101,0.229,0.069,0.108,0.07
336,-0.124,0.011,0.05,0.115,-0.19,0.124,0.299,-0.159,0.264,0.28,-0.028,0.228,0.138,0.07,-0.101,-0.161,0.051
337,0.215,-0.107,0.137,0.123,-0.27,0.107,-0.269,-0.137,-0.11,-0.115,-0.094,-0.088,0.13,-0.102,0.285,0.079,-0.014
338,-0.058,0.075,0.116,0.259,0.124,0.067,-0.118,0.176,0.116,-0.122,-0.012,-0.077,-0.188,0.142,0.131,0.122,0.047
339,0.121,-0.033,0.199,-0.148,-0.222,-0.151,-0.09,0.197,-0.213,0.076,-0.113,-0.145,-0.134,0.102,0.037,0.08,-0.027
340,0.077,0.27,0.084,0.141,-0.148,0.113,0.133,-0.108,0.296,0.163,-0.133,0.153,0.138,0.264,0.143,-0.125,0.091
341,0.223,-0.106,0.231,-0.076,0.085,0.067,0.14,0.064,-0.127,0.117,0.255,0.064,0.141,0.104,0.14,-0.11,0.076
342,0.116,-0.111,0.171,-0.143,-0.211,0.072,-0.089,-0.204,0.033,0.075,0.021,0.088,0.125,-0.082,0.055,-0.112,-0.012
343,-0.116,-0.166,0.166,0.063,-0.138,0.141,0.203,0.163,0.088,0.216,-0.17,-0.105,-0.272,0.097,-0.098,-0.135,-0.004
344,0.045,0.262,-0.244,0.063,0.249,0.203,0.061,-0.097,0.159,0.068,-0.063,-0.073,-0.188,0.108,0.071,-0.154,0.029
345,0.209,0.147,-0.044,-0.171,0.06,0.256,-0.056,-0.037,-0.117,0.193,0.055,0.122,0.028,0.077,0.112,0.081,0.057
346,0.243,0.044,0.103,0.047,0.115,-0.152,-0.038,0.062,-0.258,0.133,-0.079,-0.095,0.23,0.123,-0.206,-0.086,0.012
347,-0.059,0.175,-0.147,0.287,0.063,0.049,0.164,0.012,0.243,0.237,0.281,-0.084,0.17,0.082,0.179,-0.227,0.089
348,0.127,0.254,-0.07,-0.172,-0.073,0.073,-0.17,0.111,-0.018,-0.061,0.176,0.222,0.068,0.096,0.149,0.065,0.049
349,0.18,0.188,0.158,-0.152,-0.104,0.108,-0.134,0.087,0.107,-0.068,0.026,0.075,-0.113,0.133,0.066,-0.116,0.028
350,-0.091,0.163,-0.071,0.12,0.085,0.158,0.222,0.099,0.145,-0.288,0.116,-0.14,0.164,0.1,0.101,-0.141,0.046
351,-0.178,-0.118,-0.195,-0.123,0.211,0.031,-0.123,-0.022,0.123,-0.163,-0.117,0.129,-0.127,0.123,0.103,-0.071,-0.032
352,0.157,0.064,-0.045,-0.127,0.224,0.153,0.017,0.225,-0.121,-0.082,-0.219,-0.066,-0.153,-0.071,0.193,-0.121,0.002
353,-0.029,-0.005,-0.122,-0.067,-0.277,-0.04,0.22,0.123,0.158,0.149,0.022,0.138,0.105,0.258,0.177,-0.097,0.044
354,0.179,-0.161,-0.108,-0.148,0.165,0.109,0.053,-0.14,0.1,-0.17,0.16,-0.071,-0.057,0.119,-0.168,0.114,-0.001
355,-0.138,0.15,0.145,-0.016,-0.006,0.105,0.257,0.274,-0.157,0.047,0.073,0.115,0.074,-0.068,0.111,-0.092,0.055
356,-0.115,-0.155,-0.135,0.137,-0.039,0.072,-0.101,-0.153,-0.065,-0.144,0.044,0.28,-0.14,-0.034,0.196,0.116,-0.015
357,-0.081,-0.006,0.173,0.298,0.249,0.286,-0.11,0.233,-0.032,-0.245,-0.272,0.047,-0.03,-0.035,0.178,-0.28,0.023
358,-0.186,0.021,-0.134,0.151,-0.226,0.29,-0.219,0.08,0.173,-0.161,0.118,0.056,0.1,0.165,0.096,0.27,0.037
359,0.006,0.055,0.207,-0.25,0.031,-0.234,0.216,0.096,0.232,-0.028,-0.102,-0.138,-0.198,0.097,0.063,0.18,0.015
360,0.136,0.165,0.15,-0.262,0.016,-0.081,-0.12,0.253,0.006,0.138,0.227,-0.157,-0.027,0.162,-0.135,0.083,0.035
361,0.193,-0.08,0.045,0.152,-0.122,0.094,0.211,0.037,-0.091,-0.164,-0.13,0.084,0.069,0.17,0.014,0.071,0.035
