Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
349,0.135,-0.125,0.092,-0.077,-0.036,-0.109,-0.093,-0.019,-0.063,0.007,-0.019,-0.059,0.067,-0.13,-0.109,0.122,-0.026
350,0.091,-0.109,-0.134,-0.124,0.09,0.084,-0.116,0.109,0.107,0.022,-0.104,0.076,0.12,-0.103,0.069,-0.006,0.004
351,-0.009,0.055,0.078,-0.03,0.126,-0.061,-0.105,0,0.107,-0.02,-0.059,-0.101,0.048,0.094,0.067,0.121,0.019
352,0.023,-0.043,0.099,0.128,-0.065,-0.013,0.093,-0.06,-0.101,-0.044,-0.104,0.101,-0.064,0.035,-0.124,-0.022,-0.01
353,0.03,-0.001,0.062,-0.113,0.08,-0.048,-0.038,0.067,-0.122,-0.035,-0.037,0.012,-0.067,0.136,0.081,-0.104,-0.006
354,-0.08,-0.136,0.031,0.101,-0.086,-0.039,-0.012,-0.084,-0.032,0.104,0.11,-0.134,0.076,0.049,-0.044,0.048,-0.008
355,-0.084,0.098,-0.123,-0.019,0.041,-0.135,0.062,0.058,-0.073,0.025,0.007,0.1,0.038,-0.1,0.07,-0.046,-0.005
356,-0.058,-0.078,0.068,0.027,0.088,0.075,0.002,-0.138,0.14,-0.1,-0.038,-0.067,0.09,-0.078,0.005,-0.018,-0.005
357,-0.139,0.062,0.027,0.015,-0.057,-0.116,-0.085,0.103,0.068,-0.096,0.084,0.099,0.14,0.097,0.137,0.065,0.025
358,0.052,0.035,-0.028,-0.113,0.021,-0.115,-0.061,-0.075,0.127,0.111,0.124,-0.113,0.076,0.099,0.111,0.064,0.02
359,0.007,0.114,0.001,-0.022,0.034,-0.031,0.097,0.107,0.024,0.125,0.019,0.092,-0.072,-0.003,0.039,0.016,0.034
360,0.128,0.049,-0.107,0.084,-0.088,0.092,0.057,0.077,0.13,0.027,0.005,0.064,0.024,-0.135,-0.125,0.108,0.024
361,-0.048,-0.058,-0.029,-0.068,-0.102,-0.061,0.079,-0.093,0.109,0.138,-0.045,0.01,0.129,0.036,0.065,-0.094,-0.002
362,-0.107,-0.101,-0.057,0.141,-0.103,0.107,-0.025,0.05,0.008,-0.07,0.051,0.057,0.079,-0.057,0.14,0.064,0.011
363,-0.091,0.099,0.035,-0.008,-0.024,0.049,0.067,0.078,0.115,0.035,0.139,0.088,0.053,0.01,0.083,0.063,0.049
364,0.039,0.08,-0.092,0.088,0.044,0.135,0.071,-0.061,0.094,0.067,-0.074,0.084,-0.005,-0.002,-0.105,-0.038,0.02
365,0.11,0.057,0.157,0.048,-0.052,0.105,0.091,-0.031,0.009,0.033,0.032,0.12,0.146,0.055,0.097,-0.064,0.057
366,0.078,-0.095,0.069,0.134,-0.045,0.152,-0.083,-0.027,0.104,0.089,0.023,0.089,0.123,0.158,0.084,0.127,0.061
367,-0.004,0.076,-0.039,0.102,-0.08,0.141,0.038,-0.032,-0.073,-0.03,0.12,0.099,0.072,0.155,-0.042,0.052,0.035
368,-0.101,-0.105,0.068,0.13,0.158,0.098,0.014,-0.036,0.051,-0.047,-0.019,-0.055,-0.09,0.045,-0.089,-0.043,-0.001
369,-0.103,0.004,0.003,0.112,0.069,0.093,0.119,-0.002,0.002,-0.055,0.12,-0.06,-0.018,0.058,-0.021,0.026,0.022
370,-0.078,0.06,0.055,-0.048,0.054,-0.079,-0.057,-0.034,-0.058,-0.009,0.011,-0.061,-0.016,0.025,-0.104,0.104,-0.015
371,-0.019,0.153,0.053,0.073,0.02,0.15,-0.04,-0.017,-0.02,-0.103,0.121,0.151,-0.011,0.145,0.045,-0.014,0.043
372,0.034,-0.053,0.044,0.048,0.115,0.003,0.08,0.03,0.034,-0.04,0.033,0.109,0.021,0.03,0.007,-0.074,0.026
373,0.03,-0.021,-0.092,-0.084,-0.051,0.063,0.03,-0.049,-0.018,0.091,0.09,0.04,0.047,-0.029,0.12,-0.092,0.005
374,0.08,0.088,0.107,-0.025,0.033,-0.052,0.038,0.089,-0.059,-0.077,-0.065,-0.106,-0.002,-0.038,-0.08,0.038,-0.002
375,0.047,-0.104,0.023,0.043,0.065,0.136,-0.04,0.031,-0.028,0.1,0.044,0.085,-0.05,0.14,-0.083,0.025,0.027
376,0.145,0.093,-0.013,0.123,-0.1,-0.022,0.023,-0.091,-0.082,-0.088,0.152,0.147,-0.067,0.022,0.115,0.073,0.027
377,0.157,-0.028,0.032,0.014,0.1,0.01,-0.104,0.112,0.058,-0.089,-0.089,0.025,0.034,0.077,-0.075,0.135,0.023
378,-0.042,0.088,-0.019,0.13,-0.06,-0.029,0.135,-0.086,0.099,0.074,0.008,-0.032,-0.051,0.073,0.112,0.012,0.026
379,-0.107,0.06,0.129,-0.058,-0.032,0.099,-0.067,-0.042,0.052,0.088,-0.039,-0.093,0.047,0.01,-0.032,-0.023,-0.001
380,0.042,-0.107,0.014,-0.108,0.007,-0.093,-0.09,-0.096,0.098,0.02,-0.071,0.043,0.141,-0.093,-0.048,0.076,-0.017
381,-0.06,0.157,0.121,-0.014,0.082,0.1,0.095,-0.067,0.128,0.031,0.104,-0.034,0.034,-0.033,0.078,-0.097,0.039
382,-0.083,-0.109,0.074,-0.007,0.096,-0.052,0.06,-0.005,0.026,0.064,0.13,0.143,-0.056,0.083,0.148,-0.032,0.03
383,-0.038,0.05,0.13,-0.064,0.025,0.143,0.154,0.104,0.019,0.004,-0.044,0.111,-0.025,0.054,-0.106,0.018,0.033
384,0.112,0.003,0.039,-0.099,0.088,-0.059,-0.001,0.142,-0.015,0.132,-0.098,-0.103,0.022,0.154,-0.036,-0.094,0.012
385,0.068,-0.002,0.013,0.113,0.157,-0.097,-0.083,0.005,-0.053,0.127,0.031,-0.083,-0.084,-0.002,0.114,-0.095,0.008
386,0.116,-0.094,0.154,0.069,0.05,-0.073,0.039,0.026,0.108,0.082,-0.028,0.15,0.01,0.086,0.023,0.078,0.05
387,0.083,0.017,0.069,0.104,-0.009,0.136,-0.053,-0.007,-0.008,-0.039,0.109,0.013,-0.021,-0.09,0.051,-0.028,0.02
388,0.067,0.052,-0.036,0.043,-0.012,0.062,0.064,0.099,-0.007,0.009,-0.062,-0.044,0.032,0.05,-0.005,0.019,0.021
389,0.01,0.014,-0.01,0.002,-0.085,-0.097,0.093,-0.072,0.117,-0.022,0.101,0.126,0.004,-0.005,0.109,0.042,0.02
390,0.043,0,0.119,-0.064,0.018,0.054,0,0.059,0.058,0.117,0.05,-0.104,0.136,0.016,-0.091,0.076,0.03
391,0.044,0.139,0.09,-0.049,0.08,0.065,0.109,0.134,-0.007,0.081,0.014,-0.005,-0.105,0.013,-0.103,0.129,0.039
392,0.06,0.135,0.02,0.088,0.072,0.143,-0.084,0.01,-0.096,0.022,0.118,-0.019,0.119,0.05,-0.018,0.025,0.04
393,0.005,-0.052,0.118,0.006,0.047,-0.055,0.023,0.039,0.056,0.139,-0.009,-0.022,-0.043,0.023,-0.026,0.136,0.024
394,0.03,0.101,-0.065,-0.019,-0.055,0.114,0.012,0.111,-0.077,0.085,0.12,-0.064,0.099,0.129,0.027,0.072,0.039
395,0,0.153,-0.068,0.056,0.116,-0.026,-0.064,0.136,0.051,-0.078,0.084,0.073,-0.011,0.032,0.065,0.154,0.042
396,0.079,-0.103,0.051,0.136,0.029,-0.068,0.078,0.007,0.024,0.08,-0.086,-0.041,0.109,-0.08,-0.01,-0.079,0.008
397,0.106,0.141,0.086,0.141,-0.037,0.048,-0.048,0.051,0.018,0.079,-0.096,0.058,-0.005,0.108,0.102,0.024,0.048
398,0.112,0.145,-0.105,0.047,-0.072,-0.108,-0.077,0.13,0.031,-0.044,0.15,-0.044,0.002,0.133,-0.013,-0.07,0.014
399,0.042,-0.017,-0.099,0.085,0.032,0.15,0.049,0.077,0.024,0.066,0.047,-0.033,0.048,0.086,-0.046,-0.031,0.03
400,0.012,-0.022,-0.02,-0.083,0.004,0.046,0.11,-0.045,0.043,0.023,0.141,0.108,0.081,-0.1,-0.065,-0.085,0.009
AVE.,0.012,0.01,0.007,0.009,0.005,0.01,0.009,0.005,0.012,0.007,0.008,0.005,0.012,0.013,0.009,0.005,0.009
