Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
184,0.251,0.126,-0.013,0.151,0.218,0.154,0.127,-0.076,0.111,0.081,0.153,0.147,-0.014,0.055,0.117,0.377,0.123
185,0.098,0.015,0.097,0.099,0.116,0.04,0.138,-0.114,0.128,0.065,0.111,0.014,0.054,0.113,0.229,0.007,0.076
186,-0.01,0.274,0.153,0.228,0.057,-0.055,0.193,-0.042,0.072,0.131,0.159,0.117,0.062,-0.002,0.11,-0.003,0.09
187,0.077,0.061,0.075,-0.163,0.085,0.069,-0.064,0.175,-0.054,0.031,-0.021,0.082,-0.088,0.08,-0.213,0.088,0.014
188,0.033,0.066,0.046,0.124,0.033,-0.033,-0.034,0.084,0.144,0.094,0.042,-0.104,0.026,0.027,0.265,-0.149,0.042
189,0.122,0.013,0.156,0.051,0.028,0.064,0.022,-0.023,0.059,-0.016,0.006,-0.147,-0.002,0.133,-0.033,-0.017,0.026
190,0.156,-0.059,0.037,0.07,0.062,0.123,0.076,0.188,0.093,0.16,-0.006,0.077,-0.002,0.004,-0.1,0.218,0.069
191,0,0.051,0.054,0.189,-0.046,-0.019,0.072,-0.071,0.06,0.11,0.026,-0.066,0.072,0.251,0.151,-0.021,0.051
192,-0.037,0.095,0.204,0.115,0.01,0.138,0.024,0.02,0.027,0.025,0.202,-0.103,0.104,-0.083,0.099,0.109,0.059
193,0.05,0.005,0.111,0.093,0.128,0.132,0.137,0.146,0.017,0.029,0.069,0.068,0.047,0.025,0.005,0.082,0.071
194,-0.017,0.028,0.122,-0.077,0.08,-0.001,0.042,0.025,0.006,0.101,0.073,-0.052,-0.046,0.112,0.168,0.048,0.038
195,0.063,-0.196,0.005,0.098,0.055,-0.041,0.184,-0.185,0.072,0.089,0.143,0.109,0.009,0.069,0.074,0.037,0.036
196,0.057,0.098,0.032,-0.036,0.064,-0.007,0.109,0.034,0.017,0.178,0.187,0.141,0.087,-0.009,-0.13,0.026,0.053
197,0.08,0.067,0.013,0.168,0.123,0.074,-0.029,-0.041,-0.013,-0.057,0.091,-0.005,-0.005,0.211,0.008,0.138,0.051
198,0.078,0.01,-0.03,-0.025,0.122,0.104,0.071,0.068,0.15,0.112,0.035,0.048,-0.016,-0.063,0.134,0.249,0.065
199,0.015,0.076,0.088,-0.017,0,-0.018,0.01,0.109,-0.069,0.01,0.187,-0.048,0.046,0.051,-0.01,-0.058,0.023
200,-0.014,0.182,0.107,-0.068,-0.047,0.027,0.167,-0.028,0.079,0.029,0.114,-0.001,0.048,0.015,0.085,0.157,0.053
201,0.114,-0.004,0.104,0.239,0.037,0.014,0.085,0.072,0.176,0.032,0.046,0.113,-0.012,-0.06,0.006,0.067,0.064
202,0.034,0.023,0.09,-0.011,-0.048,0.045,0.085,0.13,0.082,-0.031,-0.078,-0.092,-0.016,-0.041,0.013,-0.052,0.008
203,-0.007,0.033,0.083,0.133,0.153,0.097,0.149,0.06,0.048,-0.052,-0.09,0.049,-0.104,0.056,0.047,0.104,0.047
204,-0.027,0.084,-0.006,-0.132,0.133,0.126,0.062,-0.063,0.041,0.036,0.148,-0.085,0.091,0.064,0.005,0.119,0.037
205,0.026,0.115,0.1,0.043,0.12,-0.081,0.023,-0.109,0.01,0.165,0.015,0.148,-0.068,0.147,0.068,-0.241,0.03
206,0.052,-0.016,0.149,0.198,0.066,-0.118,-0.005,-0.035,0.071,0.068,0.044,-0.061,0.003,0.037,0.162,-0.151,0.029
207,0.115,0.034,0.076,-0.01,-0.03,0.248,0.086,0.428,0.002,-0.075,0.113,0.126,0.081,-0.026,0.233,0.159,0.097
208,0.055,0.017,0.044,0.186,-0.097,0.138,0.076,0.009,-0.016,0.058,0.125,-0.075,0.033,0.018,-0.027,0.208,0.047
209,-0.02,0.091,0.034,0.055,0.016,-0.153,0.154,0.115,-0.033,-0.007,0.12,-0.078,-0.062,0.041,0.158,0.1,0.033
210,0.083,0.001,0.108,0.133,-0.001,0.145,0.155,0.067,0.059,-0.026,0.021,-0.099,0.024,-0.063,0.114,0.214,0.058
211,0.154,0.046,-0.055,0.094,0.039,-0.087,0.01,0.071,0.023,0.092,0.059,0.005,0.059,0.143,0,0.18,0.052
212,0.007,0.133,0.031,0.105,-0.098,0.025,0.113,0.342,0.128,0.116,0.222,0.231,0.048,-0.036,0.241,-0.127,0.093
213,0.018,-0.017,0.162,-0.03,0.095,0.227,0.126,0.108,0.144,0.073,0.055,-0.05,-0.052,-0.059,0.038,0.171,0.063
214,0.094,0.034,0.035,-0.066,0.122,0.101,0.035,0.143,-0.04,0.037,0.058,0.127,0.185,0.204,0.075,-0.063,0.068
215,0.003,-0.066,0.069,-0.014,0.129,-0.018,0.008,-0.09,0.016,-0.002,-0.035,0.046,0.12,0.11,-0.05,-0.104,0.008
216,0.009,-0.132,0.178,0.18,-0.042,-0.016,0.119,0.017,0.023,-0.126,0.076,0.177,0.035,-0.184,0.181,-0.055,0.027
217,0.111,0.07,0.062,0.328,0.075,0.254,0.075,-0.137,0.144,0.215,0.091,0.034,0.16,0.093,0.128,-0.201,0.094
218,0.027,0.018,0.166,0.002,-0.034,-0.071,0.064,0.205,0.068,0.056,0.043,0.024,0.128,0.199,0.168,0.13,0.075
219,0.013,0.064,0.128,0.066,0.06,0.094,0.168,-0.199,-0.006,-0.083,0.107,-0.042,0.155,0.009,0.043,0.057,0.04
220,0.063,-0.038,0.035,0,0.019,0.256,0.03,0.046,0.068,-0.001,0.121,0.177,-0.035,0.031,0.116,-0.13,0.047
221,0.036,-0.072,0.136,0.087,0.031,0.034,0.039,0.089,0.069,0.159,0.1,0.065,0.024,0.108,0.102,0.052,0.066
222,0.051,0.039,-0.037,0.163,0.062,0.15,0.077,0.117,0.228,0.209,0.153,-0.036,0.068,0.07,0.092,-0.115,0.081
223,0.088,-0.128,0.164,-0.07,0.132,-0.052,0.019,0.098,-0.03,0.062,-0.014,-0.01,0.076,0.031,0.132,-0.094,0.025
224,0.06,0.208,0.161,-0.107,0.174,0.007,0.037,0.214,0.019,-0.004,-0.008,0.083,0.039,0.152,0.074,-0.045,0.067
225,0.032,-0.027,0.168,0.066,-0.087,0.183,0.063,0.083,0.089,-0.073,0.126,0.091,0.018,-0.016,0.175,0.36,0.078
226,0.168,-0.035,-0.036,0.079,-0.002,0.178,0.117,-0.052,0.083,0.192,0.102,-0.022,-0.101,-0.162,0.224,0.222,0.06
227,0.118,-0.105,0.002,-0.121,-0.029,0.23,0.094,0.046,0.03,0.159,0.169,-0.173,-0.016,-0.108,0.358,-0.002,0.041
228,0.047,0.075,0.107,0.166,0.085,-0.058,-0.096,0.097,0.08,0.113,0.234,0.132,0.102,-0.05,0.222,-0.036,0.076
229,-0.052,0.051,0.197,0.177,0.146,0.076,0.264,0.285,-0.051,0.03,0.264,0.025,0.081,-0.046,0.194,0.223,0.117
230,0.168,0.068,0.194,-0.045,-0.038,-0.008,0.098,0.042,0.003,0.082,-0.066,0.007,0.126,-0.068,0.187,-0.015,0.046
231,0.018,-0.021,0.151,0.168,0.075,0.033,0.051,0.057,0.106,0.002,0.14,0.146,0.035,-0.023,-0.002,-0.164,0.048
232,-0.02,-0.031,0.014,-0.11,-0.069,0.065,0.205,0.243,0.032,0.237,0.051,-0.097,0.11,0.031,0.207,-0.129,0.046
233,-0.012,-0.048,0.252,0.199,-0.067,-0.058,0.056,0.575,0.067,0,-0.037,0.095,-0.109,0.05,0.037,0.072,0.067
234,-0.002,-0.105,0.172,-0.085,0.041,-0.029,0.031,0.297,0.102,-0.072,0.188,0.105,0.083,0.143,0.086,0.169,0.07
235,-0.012,0.145,0.048,0.184,0.101,0.027,0.142,0.049,0.109,-0.045,0.322,0.069,0.08,-0.122,0.165,0.172,0.09
236,0.07,0.008,0.019,-0.014,-0.02,-0.038,0.196,0.255,-0.053,-0.087,0.203,0.001,0.053,0.06,0.106,0.006,0.048
237,0.069,0.204,-0.043,-0.09,-0.099,0.192,0.106,-0.183,0.057,0.053,0.158,0.086,-0.007,0.157,-0.063,0.014,0.038
238,0.034,0.03,0.123,-0.001,-0.012,0.009,0.139,-0.047,0.023,-0.111,0.099,-0.008,0.342,0.012,0.1,-0.162,0.036
239,0.148,-0.011,0.143,0.199,0.032,0.067,-0.034,0.271,-0.047,0.094,0.158,-0.104,0.122,-0.06,0.176,0.182,0.084
240,0.066,0.253,0.081,0.198,0.123,0.013,0.042,-0.107,0.184,0.17,0.127,0.097,0.059,0.062,0.046,0.237,0.103
241,0.027,0.053,0.106,-0.282,0.093,-0.085,0.114,-0.127,-0.024,0.072,0.041,0.027,0.029,0.104,0.253,0.363,0.048
242,0.03,0.111,-0.046,0.081,0.191,0.091,0.1,0.228,0.124,0.136,-0.018,0.137,0.077,-0.042,0.11,0.036,0.084
243,0.016,0.026,0.135,0.043,0.039,0.227,0.113,-0.187,0.268,-0.068,0.172,0.064,0.008,0.099,0.051,0.202,0.076
244,0.071,0.033,0.118,0.197,0.023,0.09,0.073,-0.06,0.091,0.136,0.114,-0.045,0.149,-0.083,0.034,-0.022,0.057
245,0.041,0.049,0.093,0.297,0.138,0.21,0.089,-0.02,0.141,0.236,0.039,-0.107,-0.027,0.2,-0.079,-0.006,0.081
246,0.122,0.095,0.167,-0.065,0.064,0.203,0.215,0.193,0.038,0.224,0.192,-0.05,0.033,-0.031,0.103,-0.051,0.091
247,0.072,-0.036,0.255,0.032,0.238,0.091,0.086,0.05,0.042,-0.002,0.096,-0.003,0.093,-0.006,0.188,-0.215,0.061
248,0.056,0.192,0.151,-0.13,0.091,0.073,0.078,0.011,0.055,-0.105,0.132,0.076,0.026,-0.149,0.085,0.161,0.05
249,0.074,0.111,-0.051,-0.023,0.054,-0.082,0.079,0.034,-0.059,0.013,0.128,0.09,0.091,-0.026,-0.008,0.09,0.032
250,0.085,0.223,0,-0.14,0.117,-0.043,0.043,0.271,0.046,-0.092,0.148,0.35,0.022,0.077,0.142,-0.054,0.075
251,0.004,0.165,0.148,0.204,0.061,0.169,0.013,-0.058,0.067,0.002,0.226,0.357,0.016,0.049,0.224,0.13,0.111
252,0.083,-0.133,0.097,-0.059,-0.027,0.022,0.068,0.229,0.171,-0.054,0.176,-0.011,-0.028,-0.076,0.122,0.286,0.054
253,0.146,0.212,-0.067,0.187,-0.025,0.033,0.072,0.168,0.062,0.156,0.093,0.204,0.024,-0.063,0.151,0.017,0.086
254,0.081,0.078,0.097,0.293,0.134,0.001,-0.043,-0.094,0.189,-0.059,-0.039,-0.174,0.162,-0.051,0.138,0.125,0.052
255,-0.158,-0.044,0.165,-0.133,-0.037,-0.158,0.24,-0.047,-0.01,0.162,0.097,0.172,0.093,0.385,0.202,0.171,0.069
256,0.01,-0.084,0.05,-0.005,0.113,0.177,-0.077,0.24,0.006,-0.131,0.207,0.07,0.103,0.133,0.081,0.154,0.066
257,0.117,0.01,0.165,0.244,0.061,0.08,0.016,0.111,0.044,0.082,0.124,0.07,0.105,0.302,0.116,0.036,0.105
258,0.025,0.057,-0.054,0.063,0.051,-0.096,0.021,-0.337,0.031,0.011,0.089,0.041,-0.043,0.035,0.062,-0.091,-0.009
259,0.049,0.003,0.121,0.031,-0.076,0.259,0.11,-0.001,0.11,0.081,0.119,0.054,-0.011,-0.044,0.276,0.164,0.078
260,0.051,0.027,0.175,0.029,0.014,0.209,0.005,-0.024,-0.087,0.026,0.064,-0.053,0.217,-0.134,0.044,0.114,0.042
261,0.068,0.028,0.206,0.312,-0.019,0.09,0.07,0.079,0.083,-0.001,0.143,-0.167,0.244,0.169,0.008,0.046,0.085
262,0.094,-0.029,0.055,0.196,0.248,-0.112,0.054,0.038,0.086,0.059,0.281,0.105,0.132,-0.061,0.203,-0.108,0.078
263,-0.056,0.152,0.133,0.121,-0.053,0.068,0.101,-0.118,0.112,0.192,0.132,0.019,0.107,0.013,0.248,0.236,0.088
264,0.144,-0.02,-0.052,0.212,0.197,0.165,0.024,0.276,0.066,-0.183,-0.006,0.195,0.189,0.003,-0.029,0.156,0.084
265,-0.007,0.319,0.06,0.051,-0.014,0.038,0.099,-0.013,0.122,-0.203,0.111,0.08,-0.011,-0.114,0.015,0.024,0.035
266,0.023,0.075,0.138,0.044,0.194,0.073,0.339,0.335,0.026,-0.049,0.238,0.202,-0.102,0.163,0.194,-0.15,0.109
267,0.16,0.08,0.15,0.072,0.006,-0.013,0.011,0.174,0.001,0.104,0.187,-0.01,-0.035,0.407,0.096,0.011,0.088
268,0.029,0.038,0.146,0.153,0.067,-0.006,0.166,-0.069,0.073,0.057,0.083,0.022,0.086,0.034,0.117,0.246,0.078
269,0,0.279,0.034,0.061,0.144,0.104,0.111,0.161,-0.008,0.176,0.166,-0.255,-0.059,0.116,0.167,0.093,0.081
270,0.191,0.073,0.172,0.154,0.12,0.151,0.103,0.177,0.091,0.076,0.106,0.159,0.084,0.18,0.067,0.117,0.126
271,0.121,0.178,-0.014,0.068,0.075,0.071,0.14,0.28,0.017,0.109,0.142,0.183,-0.045,-0.096,0.167,0.036,0.089
272,0.126,-0.104,0.196,0.268,-0.035,0.135,0.206,0.025,0.027,0.099,0.087,0.062,0.055,-0.046,-0.104,-0.054,0.059
273,0.042,0.214,0.166,0.046,0.008,0.193,0.146,-0.02,-0.139,-0.01,0.158,-0.014,0.082,-0.061,0.231,-0.1,0.059
274,0.1,0.076,0.044,0.128,-0.092,0.233,0.121,-0.101,0.135,0.248,0.013,0.003,0.094,-0.051,-0.06,-0.047,0.053
275,0.14,0.135,0.193,-0.035,0.082,-0.012,0.174,-0.249,0.081,0.184,0.088,0.043,0.105,0.153,0.137,0.09,0.082
276,0.228,0.013,0.119,0.042,0.03,-0.099,-0.067,0.189,0.036,0.182,0.083,0.421,0.188,0.3,0.106,-0.076,0.106
277,0.071,-0.122,0.295,-0.004,0.024,0.095,0.079,0.097,0.099,0.275,0.142,0.107,0.156,0.158,-0.101,0.011,0.086
278,0.122,0.17,0.105,-0.112,-0.078,-0.038,0.092,0.049,0.029,0.104,0.161,0.216,0.075,0.054,0.317,0.006,0.08
279,-0.016,-0.175,0.141,0.198,0.022,-0.096,0.059,0.324,-0.026,-0.039,0.048,0.108,-0.002,0.055,0.198,-0.19,0.038
280,0.094,-0.107,0.163,-0.033,0.072,-0.018,0.034,0.031,0.139,0.085,0.037,0.163,0.015,-0.131,0.073,0.137,0.047
281,0.126,0.059,-0.037,0.19,0.094,-0.143,0.062,0.078,0.021,0.244,0.27,0.111,0.111,0.095,0.174,-0.08,0.086
282,-0.007,0.007,0.088,0.174,-0.061,0.145,0.204,-0.083,0.089,0.045,0.143,0.244,0.228,0.11,0.361,0.095,0.111
283,0.053,-0.141,0.182,0.062,0.137,-0.198,0.283,0.404,0.086,0.118,0.229,0.007,0.237,-0.011,-0.053,0.034,0.089
284,0.196,0.036,0.169,0.186,0.001,-0.127,0.069,0.336,0.114,-0.038,0.153,-0.118,-0.002,0.058,0.129,0.053,0.076
285,-0.102,0.088,0.261,0.108,-0.062,0.202,0.239,0.151,0.021,-0.114,0.013,0.105,0.011,0.122,0.2,0.013,0.079
286,0.034,-0.069,0.269,0.115,0.077,-0.066,0.087,0.344,0.021,0.132,0.306,0.249,0.124,0.481,0.334,-0.103,0.146
287,0.005,0.167,0.012,0.138,0.095,0.073,0.087,0.203,0.169,0.064,0.022,0.07,0.183,0.046,0.075,0.12,0.096
288,0.012,0.053,0.291,0.13,0.087,-0.059,-0.017,0.209,0.079,-0.062,0.27,-0.031,0.073,0.328,0.153,0.007,0.095
289,0.156,0,0.286,-0.013,0.104,0.21,-0.112,0.299,0.089,0.208,0.043,0.284,0.019,0.154,-0.044,-0.231,0.091
290,0.123,0.163,0.23,0.111,-0.024,0.054,0.16,-0.26,0.061,0.05,0.236,-0.02,0.141,0.071,0.203,0.002,0.081
291,0.128,-0.291,0.298,0.041,0.105,0.3,0.329,0.258,0.075,-0.079,0.08,0.221,-0.011,-0.055,0.063,0.304,0.11
292,-0.064,-0.005,0.055,0.194,-0.003,0.077,-0.029,0.343,-0.007,-0.017,0.035,0.104,0.013,0.244,0.214,0.299,0.091
293,0.112,-0.054,0.103,0.046,0.043,0.162,-0.043,0.552,-0.027,0.234,0.152,0.222,0.106,0.096,-0.074,0.123,0.11
294,0.045,-0.15,0.197,0.194,0.097,-0.169,0.09,0.08,0.085,0.066,0.016,0.397,0.174,-0.001,0.198,0.114,0.09
295,0.174,0.136,0.295,0.149,-0.092,-0.137,-0.04,-0.006,0.048,-0.032,0.128,0.223,-0.128,0.11,0.19,-0.153,0.054
296,0.055,0.025,0.112,-0.14,-0.021,0.088,0.226,-0.045,0.055,0.105,0.04,-0.035,0.19,0.077,0.103,-0.188,0.04
297,0.088,0.09,0.153,0.162,0.026,0.048,0.013,0.109,-0.041,-0.225,0.076,0.24,0.067,-0.004,0.186,0.013,0.062
298,-0.092,0.341,0.261,-0.037,0.272,-0.084,0.247,0.033,0.113,-0.023,0.219,0.104,0.044,-0.198,0.174,0.254,0.102
299,0.076,0.16,0.014,-0.117,-0.038,-0.059,-0.009,0.207,0.077,0.126,0.228,-0.06,0.026,0.055,0.219,-0.008,0.056
300,0.198,0.143,0.021,0.048,-0.008,0.059,-0.026,0.078,0.058,0.078,0.213,0.198,-0.1,0.068,-0.02,0.106,0.07
301,0.071,0.214,0.247,0.157,0.129,-0.031,0.168,-0.136,0.046,-0.047,0.337,0.14,0.025,0.11,0.162,-0.008,0.099
302,0.173,0.115,0.222,0.141,0.023,0.072,0.138,0.113,0.089,-0.032,0.381,0.277,-0.02,-0.04,0.06,-0.136,0.098
303,-0.057,0.05,0.28,0,-0.072,-0.095,0.194,0.096,0.023,0.094,0.042,0.052,0.057,-0.017,0.008,0.087,0.046
304,0.1,-0.003,0.136,-0.131,0.137,0.03,0.079,0.193,0.025,0.159,0.101,0.256,-0.156,0.047,0.097,0.113,0.074
305,0.014,0.063,0.249,0.214,0.095,0.382,0.01,-0.15,-0.021,-0.094,-0.036,0.006,0.196,0.035,0.151,0.008,0.07
306,-0.038,-0.091,0.092,0.351,0.218,0.116,0.084,-0.076,-0.011,0.028,0.138,0.125,0.175,0.202,0.225,0.417,0.122
307,0.054,0.069,0.215,-0.223,-0.046,-0.066,0.168,0.016,0.06,0.144,0.272,-0.024,0.017,-0.213,0.134,0.212,0.049
308,0.156,0.126,0.05,0.205,0.066,-0.023,-0.05,-0.352,0.108,0.273,0.187,0.296,0.087,-0.018,0.171,0.238,0.095
309,0.232,0.118,0.23,0.261,0.177,0.058,0.182,0.092,0.094,0.122,0.084,-0.022,0.017,-0.118,0.052,-0.018,0.098
310,0.133,0.083,0.133,0.112,-0.028,0.164,0.216,-0.1,0.018,0.194,0.253,0.263,0.103,-0.036,0.294,-0.178,0.101
311,0.022,-0.213,0.091,-0.054,-0.094,0.014,0.319,0.062,0.139,0.083,0.221,0.064,0.144,-0.071,0.102,-0.022,0.05
312,0.075,0.203,0.165,0.063,0.041,0.318,0.174,0.387,0.119,0.037,0.28,-0.072,-0.063,0.182,0.151,0.141,0.138
313,0.214,0.084,0.15,-0.002,0.097,0.147,0.15,0.275,0.064,-0.109,0.124,0.226,0.135,0.039,0.104,-0.026,0.105
314,0.011,-0.111,-0.122,-0.025,-0.04,-0.049,0.208,0.167,0.037,-0.051,0.256,0.112,-0.155,-0.068,0.151,0.028,0.022
315,0.041,0.181,0.1,-0.106,0.045,0.154,0.264,-0.073,-0.013,0.007,0.218,0.193,-0.006,0.353,-0.027,-0.225,0.069
316,0.073,-0.248,0.168,0.098,-0.03,-0.067,0.034,-0.135,0.038,0.212,0.184,0.029,-0.034,0.01,0.284,0.207,0.052
317,-0.012,0.175,0.241,0.075,-0.189,0.19,0.335,-0.016,0.089,0.184,0.163,-0.089,-0.036,0.121,0.042,-0.31,0.06
318,0.026,-0.148,0.12,0.189,0.094,-0.116,0.095,-0.085,0.047,-0.121,0.049,-0.042,-0.02,0.102,0.186,0.004,0.024
319,0.004,-0.144,0.156,0.121,0.102,0.068,-0.019,0.038,0.143,0.117,0.241,0.026,0.111,-0.266,-0.11,0.319,0.057
320,0.25,-0.153,0.119,0.149,0.052,-0.045,0.143,0.021,-0.077,-0.177,0.163,0.102,-0.039,0.204,0.317,0.227,0.078
321,0.2,0.201,0.164,0.32,0.211,0.148,0.177,-0.268,0.019,0.206,0.183,0.135,0.064,0.131,0.193,0.137,0.139
322,0.046,-0.023,0.023,0.089,0.078,-0.04,-0.071,0.01,0.179,0.079,0.017,0.186,0.162,0.198,0.144,0.028,0.069
323,0.139,0.052,0.225,0.212,0.025,0.001,0.228,-0.186,0.182,0.156,0.208,0.183,0.187,-0.148,0.198,-0.12,0.096
324,0.095,0.024,0.104,0.452,0.047,0.045,0.061,-0.342,0.074,-0.07,0.13,0.148,0.056,0.018,0.204,0.211,0.079
325,0.146,0.08,0.243,0.144,0.086,-0.029,0.288,0.248,0.043,0.112,0.313,0.257,0.142,0.043,0.167,0.036,0.145
326,0.127,-0.035,0.244,-0.108,0.099,0.254,-0.036,0.312,0.018,0.278,0.142,0.25,0.046,-0.003,0.179,0.301,0.129
327,0.012,0.166,0.154,0.185,-0.097,-0.012,0.003,-0.029,0.053,0.031,0.276,0.189,0.123,0.32,0.173,0.117,0.104
328,0.066,0.03,0.17,-0.024,-0.034,-0.149,0.393,-0.062,0.121,0.053,0.099,-0.012,0.007,-0.07,0.369,0.061,0.064
329,0.091,0.097,0.129,-0.011,0.1,0.127,0.403,0.173,0.09,-0.02,0.106,-0.046,0.195,-0.083,0.243,-0.06,0.096
330,-0.028,0.186,0.035,0.306,0.074,-0.114,0.392,0.141,-0.023,-0.139,0.17,0.091,-0.142,-0.14,0.288,0.215,0.082
331,0.131,-0.035,0.055,0.016,-0.001,-0.002,0.297,0.476,0.144,-0.138,0.162,0.263,0.143,0.036,0.035,0.393,0.123
332,-0.057,0.242,0.126,0.133,0.054,0.036,0.252,-0.076,0.324,0.106,0.205,-0.076,-0.063,0.019,0.33,0.221,0.111
333,0.075,0.082,0.182,-0.079,-0.057,0.167,0.135,-0.182,0.116,0.245,0.22,0.413,0.029,0.095,0.111,0.452,0.125
334,0.059,0.038,0.167,0.102,0.087,0.086,0.168,-0.065,0.072,0.096,0.212,0.423,0.09,0.157,0.232,0.094,0.126
335,0.134,-0.048,0.123,0.214,0.025,-0.033,0.309,0.377,0.16,0.346,0.077,0.071,0.131,0.264,-0.039,0.354,0.154
336,0.068,0.144,0.024,0.163,0.233,0.013,0.283,0.204,0.087,-0.033,0.192,0.299,0.255,0.248,0.139,0.13,0.153
337,0.004,0.047,0.015,0.005,0.118,0.066,0.273,0.159,0.116,-0.112,-0.102,0.169,0.1,0.245,0.051,0.148,0.081
338,0.307,0.153,0.153,0,0.161,0.169,0.059,0.377,0.157,-0.045,0.066,0.033,0.041,-0.077,0.1,0.368,0.126
339,0.035,0.074,0.379,-0.033,-0.013,-0.169,0.149,0.26,0.116,0.308,0.228,0.197,0.221,-0.036,0.063,0.022,0.113
340,0.102,-0.101,0.19,0.172,0.04,-0.022,0.226,0.159,-0.069,0.161,0.19,-0.094,-0.043,0.042,0.191,0.548,0.106
341,0.018,-0.023,0.244,0.253,-0.004,0.322,0.107,0.151,0.16,-0.104,0.032,0.228,-0.057,0.146,-0.012,0.037,0.094
342,0.118,0.045,-0.044,0.082,-0.042,-0.086,0.122,0.223,0.134,0.064,0.225,0.157,0.132,-0.111,0.069,0.016,0.069
343,0.082,0.178,0.327,0.215,0.176,-0.051,0.293,0.198,0.152,-0.02,0.075,0.013,0.004,-0.011,0.168,-0.013,0.112
344,0.126,-0.043,0.368,0.054,0.127,0.21,0.195,0.073,0.044,0.327,-0.019,-0.075,-0.089,0.174,0.111,-0.324,0.079
345,0.187,-0.104,0.079,0.279,0.014,-0.012,0.063,0.102,0.083,-0.014,0.334,0.369,-0.018,-0.258,0.062,0.017,0.074
346,0.01,0.036,0.134,0.056,0.133,0.052,0.051,0.187,0.064,0.026,-0.04,-0.037,0.024,0.015,-0.018,0.209,0.056
347,0.21,0.212,0.023,0.174,-0.049,0.122,-0.019,-0.102,0.057,0.019,0.192,-0.042,-0.005,0.06,0.027,0.028,0.057
348,0.165,0.248,0.293,0.034,0.119,0.093,0.213,0.181,-0.035,0.072,0.191,0.048,0.001,0.1,0.139,0.149,0.126
349,0.113,-0.094,0.165,-0.102,0.009,0.197,0.055,-0.083,0.249,0.298,0.09,0.247,-0.072,0.559,0.214,0.214,0.128
350,0.067,-0.063,0.093,-0.037,0.04,0.084,0.236,0.031,0.126,0.02,0.093,-0.205,0.114,0.247,0.192,0.179,0.076
351,0.049,-0.01,0.071,0.236,0.039,-0.047,0.122,-0.001,0.162,0.15,0.18,0.099,0.077,-0.13,0.036,0.337,0.086
352,0.135,0.101,0.186,0.116,0.129,0.032,0.365,0.06,0.207,0.104,0.039,0.364,0.03,-0.169,0.157,-0.048,0.113
353,0.019,0.034,0.065,0.031,0.109,0.037,0.172,0.174,-0.014,0.104,0.169,0.192,-0.006,0.373,0.025,0.187,0.104
354,0.06,0.085,0.004,-0.173,0.097,-0.113,0.131,0.366,-0.126,0.171,0.064,0.209,0.137,-0.126,0.207,0.021,0.063
355,0.041,-0.034,-0.041,0.17,0.105,-0.007,0.086,-0.081,0.07,0.07,0.144,0.077,0.075,0.024,0.028,0.082,0.05
356,0.177,0.031,0.192,0.364,0.149,-0.054,0.106,0.132,-0.005,0.049,0.423,0.099,-0.071,0.017,0.121,0.268,0.125
357,-0.103,0.032,0.065,0.158,0.099,-0.004,0.303,0.237,0.282,-0.121,-0.047,0.189,0.134,0.049,0.132,-0.06,0.084
358,0.097,0.078,0.028,0.225,-0.006,-0.072,0.074,0.583,0.098,0.149,0.321,-0.003,0.142,0.069,0.178,0.122,0.13
359,0.071,-0.011,0.18,0.261,0.143,0.281,0.004,0.185,0.104,-0.142,0.211,0.005,0.255,0.09,0.161,0.09,0.118
360,0.111,0.176,0.099,0.107,0.096,-0.253,0.088,0.352,0.106,0.248,0.17,-0.149,0,0.049,0.188,0.104,0.093
361,0.138,-0.172,0.247,-0.02,0.126,0.098,0.239,0.082,0.052,0.353,0.19,-0.126,-0.027,0.149,0.163,-0.036,0.091
362,0.092,0.003,-0.003,0.216,0.099,0.069,0.265,0.08,0.086,0.081,0.376,0.131,-0.178,0.459,0.047,0.274,0.131
363,0.124,0.153,0.145,-0.033,0.11,0.117,0.19,0.249,0.237,0.159,0.033,0.12,-0.011,-0.218,0.042,-0.248,0.073
364,0.095,0.219,0.194,0.12,-0.039,-0.008,0.152,0.15,0.307,0.321,0.049,0.32,-0.005,0.215,0.177,-0.022,0.14
365,0.171,0.003,0.079,0.026,-0.17,0.114,0.154,-0.244,0.033,0.061,0.126,0.028,0.038,-0.062,0.162,0.004,0.033
366,0.102,-0.104,0.121,0.142,0.077,0.023,-0.004,0.112,0.046,-0.12,0.307,0.095,0.252,-0.201,0.065,0.275,0.074
367,0.181,0.214,0.109,0.086,-0.016,0.119,0.304,-0.166,0.104,0.031,0.313,0.095,0.047,0.439,0.273,0.172,0.144
368,0.107,0.361,0.135,-0.089,0.051,0.037,-0.119,-0.023,0.235,0.076,0.209,0.237,-0.055,0.173,0.081,0.2,0.101
369,0.133,-0.016,0.154,-0.043,0.016,0.128,0.179,0.004,0.086,0.125,0.218,0.224,-0.001,0.161,0.326,0.025,0.107
370,0.108,0.073,-0.016,0.28,0.135,0.228,0.095,-0.124,-0.042,-0.038,0.267,0.074,-0.068,0.256,0.237,-0.018,0.091
