Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
354,0.14,0.089,-0.016,0,-0.113,0.12,-0.091,0.132,-0.085,0.088,0.053,0.139,-0.138,-0.104,-0.004,-0.09,0.008
355,0.14,0.037,-0.129,-0.13,0.085,-0.025,-0.118,-0.033,0.115,-0.11,-0.064,-0.063,0.092,-0.125,0.022,-0.127,-0.027
356,-0.113,0.074,-0.125,0.021,0.052,-0.021,-0.008,-0.007,0.007,0.084,-0.033,-0.128,-0.065,0.048,0.13,0.055,-0.002
357,-0.013,0.005,-0.091,0.084,0.088,-0.013,0.028,0.086,-0.131,-0.073,0.052,-0.018,0.032,-0.048,-0.039,0.069,0.001
358,-0.069,-0.131,0.112,-0.052,-0.062,0.036,-0.058,0.067,-0.02,0.043,0.077,-0.063,-0.04,0.13,0.072,0.006,0.003
359,-0.001,0.059,-0.106,0.07,-0.099,0.119,-0.073,0.038,0,0.085,-0.052,-0.103,-0.118,-0.127,-0.006,0.096,-0.014
360,-0.095,0.057,-0.132,0.096,0.112,0.035,-0.033,-0.121,-0.107,0.121,-0.054,0.098,0.028,0.044,0.101,-0.045,0.007
361,-0.027,0.127,-0.063,0.142,-0.024,0.13,0.142,0.017,0.144,0.108,0.022,-0.071,-0.08,-0.022,0,0.063,0.038
362,0.096,0.025,-0.044,-0.023,-0.016,0.031,0.117,0.097,0.015,0.024,0.097,0.041,-0.105,0.147,0.013,0.127,0.04
363,-0.018,-0.087,0.144,0.137,0.143,-0.106,-0.093,-0.061,0.144,0.065,-0.064,-0.015,0.128,0.158,0.036,0.011,0.033
364,-0.028,-0.032,0.02,-0.103,-0.001,0.062,-0.105,-0.041,-0.075,0.086,-0.056,0.014,0.106,0.004,0.008,-0.104,-0.015
365,-0.07,0.105,0.132,-0.064,-0.059,-0.026,0.057,0.133,0.145,-0.061,0.149,0.051,0.02,-0.062,-0.049,-0.019,0.024
366,0.02,0.151,0.143,0.008,-0.036,-0.042,0.132,-0.025,0.091,0.154,0.059,0.114,-0.068,-0.016,-0.058,0.148,0.048
367,0.065,0.122,0.084,-0.08,-0.052,-0.069,0.097,0.132,0.108,-0.04,0.088,-0.072,0.076,-0.07,-0.081,0.159,0.029
368,0.029,-0.075,0.046,-0.066,0.111,-0.009,-0.072,-0.03,-0.042,-0.095,0.104,-0.067,-0.083,-0.09,-0.033,-0.04,-0.026
369,0.009,-0.101,-0.06,-0.093,0.142,0.013,0.073,-0.05,0.038,0.055,-0.015,0.037,0.014,0.12,-0.093,-0.083,0
370,-0.083,-0.067,-0.012,0.018,-0.106,-0.031,0.087,0.14,0.022,0.115,0.03,-0.095,0.023,0.04,0.129,0.111,0.02
371,-0.06,0.09,-0.063,-0.023,-0.057,-0.106,-0.02,-0.064,0.089,-0.105,0.088,0.148,0.012,0.053,0.081,-0.102,-0.002
372,0.004,0.124,-0.016,0.033,-0.081,0.112,0.075,-0.016,0.113,-0.001,0.11,-0.035,-0.053,0.04,-0.069,0.094,0.027
373,-0.099,-0.092,-0.1,-0.096,0.04,0.149,0.025,-0.05,0.152,0.009,0.076,0.159,0.081,0.071,-0.035,0.003,0.018
374,0.009,0.08,0.04,0.147,-0.072,0.096,0.152,0.106,-0.068,0.112,-0.104,-0.026,0.084,0.054,0.119,0.099,0.052
375,-0.087,0.1,0.072,0.089,0.085,-0.043,-0.03,0.059,0.077,0.061,0.125,0.006,-0.064,0.029,0.032,0.025,0.034
376,0.13,0.038,0.01,0.019,-0.062,0.114,-0.029,0.066,0.036,-0.058,-0.055,0.147,0.072,-0.106,0.035,0.129,0.03
377,0.134,0.036,0.004,0.02,0.107,-0.091,0.135,-0.037,0.105,-0.061,-0.077,-0.085,-0.006,0.014,0.01,0.104,0.02
378,0.102,-0.013,0.121,-0.023,0.069,-0.069,0.036,0.075,0.057,-0.034,-0.088,0.149,0.064,0.117,-0.041,0.15,0.042
379,0.078,0.152,0.054,-0.03,-0.04,-0.04,0.16,0.1,0.05,-0.021,0.102,0.043,-0.042,-0.097,-0.043,0.011,0.027
380,-0.019,0.116,0.071,-0.072,0.089,-0.009,-0.032,0.137,0.046,-0.102,0.029,0.044,0.159,-0.103,-0.069,-0.104,0.011
381,-0.074,0.046,0.116,-0.013,-0.001,0.062,0.065,-0.001,0.052,-0.052,0.116,-0.015,-0.093,-0.002,-0.048,0.029,0.012
382,0.074,0.01,0.155,0.145,-0.06,-0.018,0.098,0.011,0.147,-0.006,0.014,0.046,-0.084,0.138,0.051,0.129,0.053
383,0.151,-0.082,-0.004,-0.076,0.098,0.105,0.136,0.023,-0.101,-0.008,-0.024,0.037,0.003,0.034,0.136,-0.029,0.025
384,0.052,0.096,-0.081,0.087,0.057,0.058,0.062,-0.065,-0.102,0.078,-0.038,0.144,0.157,0.122,0.078,-0.105,0.038
385,0.025,-0.035,0.039,0.06,-0.001,0.119,0.047,-0.091,-0.017,0.089,-0.025,-0.031,-0.038,-0.026,0.119,-0.043,0.012
386,0.01,0.026,0.066,-0.077,-0.099,-0.073,0.059,0.077,-0.04,-0.1,-0.047,0.035,0.057,0.072,0.157,-0.049,0.005
387,0.105,0.104,-0.013,0.114,0.028,0.146,0.074,0.093,-0.01,0.093,0.107,0.131,0.018,0.052,-0.064,-0.014,0.06
388,0.105,0.026,-0.047,-0.049,0.003,0.085,0.149,0.096,0.029,-0.103,0.154,0.103,-0.058,-0.068,-0.063,0.143,0.032
389,0.035,0.003,-0.101,0.071,0.131,0.071,0.141,0.078,0.035,0.033,-0.089,-0.063,0.009,0.042,0.06,0.072,0.033
390,0.111,0.069,0,0.113,0.096,-0.004,0.062,-0.024,0.098,-0.038,0.003,0.004,0.052,0.03,0.048,-0.074,0.034
391,0.157,0.135,-0.051,0.077,-0.059,0.012,-0.06,0.144,-0.103,-0.011,-0.011,0.006,0.025,0.066,-0.081,0.094,0.021
392,-0.01,0.154,0.15,-0.068,-0.013,0.059,0.1,-0.053,-0.022,0.13,0.052,0.118,0.065,-0.016,-0.001,0.143,0.049
393,-0.109,0.085,0.06,-0.07,0.126,0.053,-0.032,0.101,-0.023,-0.081,0.04,-0.03,-0.016,0.113,-0.034,-0.03,0.01
394,-0.076,0.09,0.081,0.098,0.119,0.037,0.133,-0.001,0.146,-0.091,-0.103,0.103,0.068,0.026,0.037,0.087,0.047
395,-0.109,0.074,-0.08,0.052,0.138,0.114,0.086,-0.092,0.083,-0.016,0.118,-0.087,0.108,0.084,0.119,-0.088,0.032
396,-0.09,0.148,-0.033,0.007,-0.089,0.121,0.081,-0.041,0.085,-0.031,-0.095,0.033,-0.089,0.138,-0.081,0.001,0.004
397,0.11,-0.021,-0.074,-0.037,-0.098,0.058,0.094,0.132,0.076,0.02,-0.061,0.083,0.056,0.138,0.029,-0.005,0.031
398,0.134,0.034,-0.007,0.023,0.139,0.082,0.063,-0.054,0.047,-0.093,-0.097,-0.074,-0.104,0.072,0.023,0.067,0.016
399,0.107,-0.087,0.043,0.023,0.059,0.11,-0.012,-0.066,0.02,-0.003,-0.034,0.133,0.09,0.045,0.147,0.063,0.04
400,-0.09,0.125,-0.094,0.156,-0.079,0.114,0.136,-0.064,0.055,0.109,0.089,-0.045,-0.013,-0.013,-0.084,0.137,0.027
AVE.,0.007,0.011,0.007,0.009,0.006,0.012,0.015,0.01,0.006,0.013,0.012,0.008,0.013,0.012,0.005,0.008,0.01
