Framework,Sce1.Case1,Sce1.Case2,Sce1.Case3,Sce1.Case4,Sce2.Case1,Sce2.Case2,Sce2.Case3,Sce2.Case4,Sce3.Case1,Sce3.Case2,Sce3.Case3,Sce3.Case4,Sce4.Case1,Sce4.Case2,Sce4.Case3,Sce4.Case4,AVE.
176,0.015,0.067,-0.011,0.116,0.109,0.079,-0.127,-0.055,0.107,-0.015,-0.045,0.096,0.144,-0.085,0.167,-0.054,0.032
177,-0.114,0.189,-0.1,0.066,0.023,0.038,-0.139,-0.051,0.091,-0.079,0.018,0.026,-0.071,0.031,-0.142,0.168,-0.003
178,-0.118,0.048,0.091,-0.076,0.12,0.073,0.101,0.179,0.003,-0.027,0.118,0.086,0.19,0.182,0.039,0.033,0.065
179,0.034,0.178,0.049,-0.125,0.006,-0.094,0.096,-0.026,0.038,0.121,0.13,-0.03,-0.124,0.013,0.081,0.141,0.03
180,0.132,0.071,0.185,-0.024,-0.107,0.121,-0.11,0.072,0.087,-0.033,0.154,-0.15,-0.015,-0.104,0.073,0.108,0.029
181,-0.03,0.143,0.109,0.123,0.025,-0.143,-0.106,-0.032,0.068,0.12,-0.093,-0.074,-0.026,-0.066,-0.124,0.037,-0.004
182,-0.064,0.082,-0.021,0.177,0.128,0.137,-0.108,0.054,0.127,-0.039,-0.036,0.048,0.072,0.048,-0.052,-0.112,0.028
183,0.133,-0.021,-0.001,0.082,0.117,0.086,0.048,-0.082,-0.122,0.076,-0.059,-0.07,-0.079,0.122,0.141,-0.123,0.016
184,0.164,0.007,-0.023,-0.102,-0.099,0.072,-0.124,-0.13,0.036,-0.034,0.037,0.029,0.073,0.156,-0.123,-0.113,-0.011
185,-0.092,0.054,0.109,0.171,-0.009,0.138,0.075,0.025,0.15,0.079,-0.076,-0.05,0.04,-0.024,0.057,-0.076,0.036
186,-0.023,0.12,0.189,0.036,0.039,0.059,-0.14,0.146,-0.006,0.091,0.088,-0.14,0.116,-0.024,-0.1,0.107,0.035
187,-0.129,0.01,0.132,0.063,-0.123,-0.089,0.085,0.022,-0.118,0.128,-0.057,-0.118,-0.07,0.126,0.109,0.073,0.003
188,0.029,-0.021,0.17,0.147,0.187,0.139,-0.041,0.151,0.142,-0.041,0.16,0.014,-0.031,0.017,0.166,0.166,0.085
189,0.077,-0.149,-0.041,-0.045,-0.015,-0.061,0.005,0.006,-0.095,0.139,0.091,-0.148,-0.039,-0.018,0.034,-0.017,-0.017
190,-0.009,0.043,-0.14,0.1,-0.102,0.05,0.129,0.008,0.084,-0.062,-0.074,-0.098,-0.03,-0.109,0.061,-0.111,-0.016
191,0.138,-0.017,0.143,0.123,-0.065,-0.077,0.047,-0.079,-0.067,0.02,-0.044,-0.007,-0.14,0.079,0.184,0.189,0.027
192,-0.014,0.099,0.017,-0.066,-0.138,-0.057,0.065,-0.085,-0.09,0.139,0.134,-0.063,-0.08,-0.136,0.174,0.145,0.003
193,-0.145,0.153,0.184,-0.003,0.176,-0.138,0.093,0.062,-0.044,0.07,-0.113,0.164,0.187,0.131,-0.127,-0.048,0.038
194,-0.013,0.135,0.016,0.092,-0.009,-0.032,0.014,-0.074,-0.12,0.066,0.188,0.081,0.013,0.166,0.095,0.083,0.044
195,-0.133,-0.046,0.068,0.006,0.095,0.026,-0.027,-0.076,-0.013,0.183,-0.11,-0.051,-0.043,0.175,0.008,-0.007,0.003
196,-0.047,0.146,0.084,0.118,0.002,0.071,0.172,0.006,-0.013,0.071,-0.083,-0.001,0.025,0.027,0.09,0.093,0.048
197,-0.025,0.128,-0.057,-0.022,0.14,0.088,0.182,-0.086,-0.137,-0.147,0.177,-0.059,0.082,0.112,-0.135,-0.038,0.013
198,0.116,0.122,-0.129,0.174,-0.097,0.098,0.153,-0.099,-0.005,-0.071,-0.021,0.015,0.084,-0.064,0.106,0.073,0.028
199,-0.109,0.135,-0.054,0.136,-0.057,-0.107,-0.006,-0.009,-0.147,-0.056,-0.08,-0.039,0.091,-0.031,0.176,-0.127,-0.018
200,0.034,0.144,0.057,-0.053,0.187,0.015,0.132,-0.001,-0.12,-0.096,0.142,0.176,0.038,-0.058,-0.054,0.083,0.039
201,0.065,0.048,0.124,-0.078,0.075,-0.025,-0.062,0.016,0.124,-0.055,-0.124,0.131,0.036,0.079,-0.011,0.006,0.022
202,-0.123,0.006,0.074,0.033,-0.051,0.168,0.129,-0.098,-0.137,-0.05,0.109,-0.076,0.005,0.023,0.1,-0.109,0
203,-0.101,0.107,-0.041,0.067,-0.032,-0.028,-0.033,0.088,0.14,-0.14,-0.047,0.158,0.031,0.126,-0.127,0.015,0.011
204,0.057,0.079,0.094,0.076,0.021,0.169,0.014,0.161,0.015,-0.118,0.06,0.043,0.091,0.047,0.14,-0.048,0.056
205,0.042,-0.133,-0.088,-0.149,0.047,0.127,-0.064,-0.105,-0.122,-0.075,-0.08,0.021,0.111,0.12,0.122,0.001,-0.014
206,0.016,0.169,-0.126,0.058,0.05,-0.03,0.087,-0.107,-0.078,-0.088,0.164,0.142,0.15,-0.074,-0.028,0.143,0.028
207,0.098,0.087,-0.101,-0.048,-0.059,0.036,-0.033,-0.057,0.169,-0.026,-0.045,0.043,-0.122,0.033,0.031,-0.127,-0.008
208,0.042,-0.028,0.015,0.016,-0.024,0.096,-0.047,0.009,-0.008,-0.105,0.082,-0.031,0.115,-0.054,-0.096,0.063,0.003
209,-0.057,0.106,0.046,0.114,0.088,-0.049,0.008,0.02,0.122,0.142,0.034,-0.065,-0.111,0.019,-0.098,-0.108,0.013
210,0.113,-0.037,0.042,-0.149,0.132,0.153,0.15,0.136,0.077,0.173,0.128,0.036,0.013,0.015,-0.143,-0.121,0.045
211,0.034,-0.043,0.096,-0.089,-0.034,0.132,-0.037,-0.023,-0.099,-0.06,0.057,0.001,0.054,0.073,0.039,-0.003,0.006
212,0.176,-0.043,0.109,0.033,-0.086,0.15,0.155,-0.144,-0.093,0.073,-0.013,-0.037,0.121,-0.026,-0.026,-0.077,0.017
213,0.13,0.02,0.076,-0.114,-0.033,0.139,-0.082,-0.055,0.157,0.13,0.172,0.178,-0.079,0.147,-0.078,0.02,0.046
214,-0.011,-0.063,-0.069,0.061,0.06,-0.128,-0.019,0.015,0.071,0.111,0.049,0.14,-0.104,0.064,0.169,0.017,0.023
215,-0.066,0.01,0.085,0.11,-0.095,-0.069,0.155,0.063,0.176,0.157,-0.093,0.054,-0.022,0.131,0.033,-0.029,0.038
216,0.034,-0.092,0.054,-0.11,0.162,-0.018,-0.067,-0.127,-0.116,0.074,-0.086,-0.11,0.044,0.122,0.139,0.035,-0.004
217,0.17,-0.148,0.13,0.103,-0.012,-0.145,-0.043,0.007,-0.048,0.001,0.092,-0.144,-0.024,0.028,-0.102,0.157,0.001
218,0.172,-0.062,-0.002,-0.04,0.037,0.124,0.125,0.029,-0.065,-0.144,-0.138,0.062,-0.135,0.008,0.076,0.096,0.009
219,0.141,-0.059,0.058,0.156,-0.045,0.078,-0.141,0.145,0.013,-0.054,0.056,0.169,0.143,0.143,-0.016,0.139,0.058
220,0.121,0.168,0.115,0.172,-0.041,0.123,0.127,0.021,-0.045,0.144,-0.127,-0.129,0.07,-0.045,0.02,0.084,0.049
221,0.05,0.069,0.148,0.108,-0.049,0.014,0.055,0.104,0.178,-0.05,-0.078,-0.102,-0.073,-0.057,0.099,0.049,0.029
222,0.062,0.102,-0.092,0.157,0.051,0.095,-0.093,-0.047,0.093,-0.113,-0.053,0.157,-0.131,-0.121,0.008,0.006,0.005
223,0.13,0.168,-0.104,-0.117,-0.101,-0.024,0.102,0.039,0.147,0.102,-0.015,-0.046,-0.057,0.129,-0.082,-0.009,0.016
224,-0.118,0.01,0.158,-0.143,-0.043,-0.033,0.084,0.108,-0.012,-0.059,-0.003,0.002,-0.132,0.044,-0.029,0.137,-0.002
225,-0.042,-0.079,-0.111,-0.037,-0.066,0.085,-0.065,0.143,0.158,0.105,-0.045,-0.135,0.167,0.168,0.128,0.145,0.032
226,0.067,-0.102,0.033,0.134,-0.102,0.016,0.038,-0.028,0.158,0.033,-0.091,0.153,-0.071,0.055,-0.039,0.174,0.027
227,0.087,0.171,-0.115,0.048,-0.006,0.046,-0.05,0.063,-0.063,-0.04,-0.13,-0.032,0.1,0.124,-0.108,0.052,0.009
228,-0.102,0.123,0.024,0.043,0.086,0.106,-0.024,0.153,0.177,-0.04,0.015,-0.057,-0.08,-0.016,-0.136,-0.054,0.014
229,0.032,0.177,0.026,0.161,-0.03,-0.114,-0.097,-0.129,0.163,-0.117,-0.074,0.037,-0.11,0.097,-0.125,0.004,-0.006
230,-0.103,-0.018,0.151,0.146,-0.091,0.006,-0.023,0.01,-0.023,0.141,-0.058,0.142,0.106,-0.023,-0.135,0.092,0.02
231,-0.091,-0.039,0.092,-0.114,0.017,0.008,0.068,-0.041,0.148,0.167,-0.06,-0.028,-0.129,0.112,0.007,-0.017,0.006
232,-0.047,-0.032,0.143,-0.002,0.134,0.092,-0.142,-0.128,0.054,-0.039,0.092,-0.016,0.005,-0.114,0.041,-0.122,-0.005
233,0.13,0.152,0.085,0.012,-0.091,0.021,-0.042,-0.002,0.06,-0.03,0,0.058,0.106,0.075,0.032,0.016,0.036
234,-0.04,0.043,-0.03,-0.016,0.044,-0.067,0.174,-0.049,0.173,-0.123,-0.098,0.098,0.007,0.133,-0.133,0.027,0.009
235,-0.061,0.028,0.12,0.074,0.143,0.069,0.148,-0.03,-0.062,-0.018,0.074,0.063,0.15,0.108,-0.094,0.007,0.045
236,0.162,0.106,-0.14,0.097,-0.015,0.056,0.105,0.086,-0.005,-0.085,-0.145,-0.026,0.169,0.034,-0.078,0.074,0.025
237,-0.141,0.048,-0.022,0.123,-0.087,0.02,0.053,0.138,0.151,-0.072,0.086,0.079,-0.004,-0.077,-0.005,-0.031,0.016
238,-0.034,-0.137,-0.06,-0.047,0.014,0.039,0.022,0.039,-0.077,0.042,0.144,-0.07,-0.081,-0.14,0.097,0.078,-0.011
239,-0.133,0.061,0.17,0.014,-0.012,-0.087,0.031,-0.009,-0.029,0.148,-0.017,0.027,0.08,0.101,0.141,-0.056,0.027
240,0.054,0.012,0.079,-0.081,-0.039,0.076,0.03,0.179,-0.144,0.057,0.04,0.012,-0.056,0.065,-0.033,0.025,0.017
241,0.059,-0.054,0.11,-0.011,-0.002,-0.071,0.065,0.134,0.155,0.159,-0.048,-0.069,-0.076,0.048,0.079,-0.136,0.021
242,-0.13,-0.096,0.096,-0.086,0.052,0.09,-0.038,-0.12,0.121,0.092,-0.049,-0.083,0.007,-0.08,0.003,-0.003,-0.014
243,-0.048,-0.087,-0.045,0.12,0.079,-0.14,0.128,-0.121,-0.016,-0.068,0.144,-0.128,0.14,0.085,0.001,0.113,0.01
244,0.126,0.074,0.095,-0.004,-0.038,-0.133,-0.091,0.137,-0.123,0.088,-0.043,-0.101,0.087,-0.121,0.049,0.1,0.006
245,-0.134,0.048,-0.048,-0.01,0.066,-0.114,0.086,-0.029,-0.133,-0.079,0.097,-0.14,0.029,0.102,-0.029,-0.117,-0.025
246,-0.109,-0.134,0.076,-0.014,-0.001,0.065,0.023,-0.018,-0.04,-0.027,0.051,0.16,0.096,0.15,-0.071,0.118,0.02
247,0.022,0.123,0.043,-0.134,0.086,0.079,-0.081,0.103,-0.01,0.091,0.124,0.067,-0.04,-0.125,0.102,0.03,0.03
248,0.003,-0.07,-0.021,-0.058,0.135,0.084,-0.032,-0.037,-0.033,0.112,0.043,-0.098,0.118,-0.026,0.006,-0.127,0
249,-0.02,-0.081,0.038,-0.091,-0.047,-0.1,-0.11,-0.116,-0.055,-0.132,0.145,-0.088,-0.09,0.028,0.027,-0.134,-0.052
250,0.105,-0.076,0.155,-0.016,-0.003,-0.102,0.157,0.16,-0.015,-0.043,-0.001,0.046,-0.073,0.042,0.134,0.031,0.031
251,0.11,0.055,0.148,0.142,-0.016,-0.122,-0.114,-0.039,0.113,0.058,0.062,0.086,0.038,0.148,-0.031,0.058,0.044
252,-0.057,-0.032,0.046,0.055,0.009,-0.017,-0.063,-0.098,-0.044,-0.018,0.053,0.067,-0.039,-0.039,-0.033,0.13,-0.005
253,0.058,-0.062,0.067,0.019,-0.006,0.045,0.106,-0.05,-0.068,0.129,0.107,0.073,0.063,-0.013,-0.064,-0.003,0.025
254,0.049,-0.121,0.139,-0.014,-0.065,-0.128,0.15,0.148,0.108,-0.123,0.131,-0.074,0.129,0.078,-0.025,-0.061,0.02
255,0.072,-0.058,0.026,0.079,-0.123,0.097,0.121,0.031,0.067,-0.079,0.027,0.016,-0.104,-0.114,0.035,0.09,0.011
256,0.109,-0.069,-0.139,-0.054,-0.135,0.129,0.141,-0.109,-0.06,0.083,-0.133,-0.062,0.073,0.049,-0.125,-0.099,-0.025
257,-0.084,-0.094,0.047,0.051,-0.077,0.061,-0.062,-0.097,0.112,-0.109,0.078,-0.066,-0.076,0.099,-0.029,-0.029,-0.017
258,0.126,-0.089,-0.103,0.068,-0.135,0.156,-0.127,-0.046,0.015,-0.046,-0.123,-0.119,0.02,0.087,0.052,0.048,-0.014
259,-0.133,-0.119,0.045,-0.107,0.051,0.106,0.076,0.083,-0.006,0.106,0.122,0.085,0.056,0.071,0.103,-0.134,0.025
260,0.035,-0.112,0.13,0.123,-0.04,0.047,0.072,0.051,0.139,0.147,-0.094,-0.02,-0.007,0.065,-0.087,0.146,0.037
261,-0.079,0.039,0.066,0.006,0.138,-0.031,0.106,-0.078,0.01,0,0.154,0.141,-0.129,-0.056,-0.05,0.027,0.016
262,0.028,-0.123,0.007,-0.135,-0.01,-0.128,0.103,0.009,0.027,0.074,0.052,0.013,-0.032,0.004,-0.098,-0.126,-0.021
263,0.16,-0.01,0.119,-0.136,0.073,-0.058,-0.023,-0.044,-0.081,-0.083,-0.123,0.064,-0.097,0.062,0.053,-0.074,-0.012
264,-0.056,-0.069,-0.03,0.043,-0.084,0.131,0.075,-0.125,-0.087,0.103,0.144,-0.032,-0.011,0.139,0.068,0.098,0.019
265,0.031,0.071,-0.063,0.119,0.111,-0.104,-0.094,0.017,-0.104,0.034,0.129,0.115,0.134,-0.039,0.113,-0.058,0.026
266,-0.077,0.07,-0.071,0.15,0.091,0.157,-0.094,0.08,0.01,0.143,0.019,-0.012,0.06,0.037,0.043,-0.135,0.029
267,0.067,-0.021,-0.102,-0.109,-0.071,0.019,-0.113,-0.069,-0.042,-0.074,0.01,0.148,0.016,0.046,0.028,0.043,-0.014
268,-0.018,0.067,0.142,-0.002,-0.064,0.009,0.094,0.096,0.054,-0.012,0.04,-0.115,0.135,0.039,0.139,0.056,0.041
269,0.135,-0.023,0.008,0.095,-0.066,0.026,0.117,0.103,-0.073,-0.038,-0.056,0.11,0.062,-0.104,-0.059,-0.034,0.013
270,-0.024,0.142,0.139,0.07,-0.047,-0.108,0.158,0.083,-0.02,-0.072,0.028,0.018,0.135,0.127,-0.134,0.008,0.031
271,0.025,0.032,-0.132,-0.053,0.148,0.135,0.03,0.024,-0.05,0.13,0.036,-0.046,-0.106,-0.03,-0.006,-0.025,0.007
272,-0.055,0.058,0.139,0.015,-0.063,-0.061,0.13,0.073,-0.017,0.067,0.074,0.087,-0.092,0.065,-0.007,-0.038,0.023
273,-0.081,0.017,-0.009,0.153,-0.068,0.031,-0.128,0.07,-0.028,0.049,0.124,0.027,-0.034,-0.021,0.079,-0.09,0.006
274,0.151,-0.12,-0.098,0.052,-0.012,0.087,0.014,0.158,-0.034,-0.049,-0.035,0.027,-0.06,0.002,0.135,-0.074,0.009
275,-0.101,0.132,-0.093,-0.092,-0.085,0.095,0.069,0.134,-0.06,-0.035,-0.071,0.154,0.123,0.107,0.067,0.007,0.022
276,0.091,-0.032,0.009,-0.074,-0.135,-0.109,-0.093,-0.078,-0.032,0.135,-0.056,0.079,-0.133,0.122,0.083,0.045,-0.011
277,-0.07,-0.054,-0.013,0.123,0.046,-0.096,-0.035,0.129,0.064,0.028,-0.077,-0.093,-0.119,-0.096,-0.13,0.133,-0.016
278,0.11,-0.053,-0.081,0.047,0.013,0.05,-0.018,0.069,0.103,0.089,0.111,-0.059,-0.101,0.081,0.026,0.024,0.026
279,-0.106,0.101,-0.056,-0.027,-0.044,-0.058,0.001,0.088,0.127,0.025,0,-0.01,0.085,0.037,-0.067,0.136,0.015
280,-0.058,0.063,-0.05,0.011,-0.09,0.065,0.122,-0.019,0.122,-0.099,0.145,-0.028,0.005,0.095,0.072,0.006,0.023
281,-0.126,0.055,-0.082,-0.122,0.037,-0.093,0.051,0.068,-0.105,-0.048,0.066,0.089,-0.003,-0.104,-0.048,0.066,-0.019
282,-0.026,-0.125,0.119,-0.003,-0.071,0.107,0.093,0.14,-0.004,0.054,0.082,-0.03,-0.064,-0.093,-0.073,-0.1,0
283,-0.109,0.076,0.132,-0.01,0.087,-0.04,0.047,-0.09,-0.115,-0.021,0.02,-0.05,0.034,-0.004,-0.104,0.121,-0.002
284,0.111,-0.139,0.077,-0.139,-0.047,0.041,0.142,0.058,0.082,0.084,0.068,-0.065,-0.03,-0.049,0.073,0.067,0.021
285,0.079,0.105,-0.118,0.054,0.044,-0.069,0.08,0.077,0.134,0.143,0.105,0.011,-0.087,0.076,-0.066,-0.14,0.027
286,-0.029,-0.085,-0.115,-0.124,-0.084,0.036,-0.098,0.037,0.007,-0.137,-0.061,0.065,0.019,0.007,-0.016,-0.126,-0.044
287,-0.129,0.135,0.123,0.127,0.034,0.043,-0.001,-0.076,0.024,-0.072,-0.015,0.045,0.008,0.043,0.038,0.12,0.028
288,-0.122,-0.125,0.052,-0.083,-0.063,0.018,0.056,0.069,0.048,0.068,-0.136,-0.007,-0.077,-0.12,-0.037,-0.125,-0.036
289,-0.026,-0.05,-0.027,0.016,-0.072,0.086,-0.104,0.149,-0.127,-0.047,-0.11,0.028,-0.025,-0.121,-0.074,0.051,-0.028
290,0.121,-0.132,-0.022,0.095,-0.13,0.08,-0.09,0.128,0.139,-0.078,0.037,0.092,-0.029,0.026,-0.108,0.099,0.014
291,0.141,-0.008,0.042,0.118,0.088,-0.104,-0.092,-0.095,0.113,0.068,0.056,-0.08,-0.13,0.095,-0.113,0.005,0.006
292,0.005,-0.136,0.082,-0.128,0.021,-0.016,-0.101,0.136,-0.043,0.058,0.104,-0.02,-0.016,-0.117,-0.016,-0.018,-0.013
293,0.13,0.028,0.023,0.099,-0.133,-0.002,0.148,0.075,-0.032,0.057,-0.021,0.115,-0.135,0.131,-0.03,0.014,0.029
294,0.099,0.112,-0.109,0.085,-0.033,0.136,-0.009,-0.068,-0.016,-0.119,0.002,0.063,-0.048,-0.101,-0.054,-0.114,-0.011
295,0.096,0.123,0.1,-0.137,-0.022,0.085,-0.018,-0.105,-0.001,-0.021,0.128,0.053,-0.121,-0.109,0.103,0.146,0.019
296,0.04,-0.02,-0.087,0.079,0.035,0.098,-0.098,0.089,-0.022,0.137,0.062,-0.119,-0.133,0.02,0.115,-0.061,0.008
297,0.059,0.046,-0.076,0.085,0.117,-0.13,0.141,0.13,-0.078,-0.091,0.019,0.072,-0.05,-0.073,-0.117,-0.127,-0.005
298,-0.094,-0.033,-0.04,0.099,-0.024,-0.11,0.044,0.128,-0.014,-0.073,-0.018,-0.093,-0.12,-0.051,0.035,0.032,-0.021
299,0.042,0.129,0.114,-0.08,-0.119,0.075,0.032,-0.012,0.123,0.064,0.068,0.068,0.086,-0.122,0.048,0.089,0.038
300,0.149,-0.009,-0.125,0.056,0.014,-0.103,-0.017,0.14,0.046,-0.106,-0.035,-0.019,0.017,0.064,-0.092,-0.038,-0.004
301,0.025,-0.074,-0.071,0.137,0.11,0.015,0.088,-0.057,-0.029,0.114,-0.042,-0.029,0.053,0.114,0.038,-0.105,0.018
302,0.023,-0.117,-0.11,0.145,0.074,0.005,0.021,-0.012,-0.037,0.104,0.083,0.016,0.058,0.056,-0.066,0.007,0.016
303,0.039,-0.025,-0.003,-0.007,-0.086,0.104,-0.021,0.141,-0.026,0.013,0.113,0.015,-0.093,-0.057,-0.011,-0.03,0.004
304,-0.024,0.005,0.074,-0.033,0.073,0.129,0.033,0.083,0.034,0.092,-0.066,-0.029,0.061,-0.036,-0.048,0.113,0.029
305,0.019,-0.089,-0.07,0.001,-0.105,-0.077,-0.02,-0.112,0.109,0.086,0.109,-0.091,0.116,-0.007,-0.087,0.112,-0.007
306,0.065,-0.093,-0.006,0.127,-0.025,-0.063,-0.079,-0.136,-0.139,0.069,0.102,0.14,0.022,0.01,0.075,-0.081,-0.001
307,-0.094,0.092,-0.003,-0.073,-0.043,-0.109,0.115,0.088,0.108,0.084,0.09,-0.086,-0.062,0.135,0.043,-0.107,0.011
308,0.06,-0.012,-0.08,0.089,0.015,-0.015,0.108,-0.018,-0.05,0.139,-0.011,-0.016,0.037,-0.015,0.005,-0.024,0.013
309,0.092,0.001,-0.067,-0.103,0.146,-0.119,-0.113,-0.126,-0.039,0.148,0.108,0.143,0.107,0.099,0.114,-0.011,0.024
310,0.11,-0.04,0.048,-0.045,-0.095,-0.108,0.111,0.017,0.072,0.126,0.015,0.015,-0.092,-0.043,0.147,-0.116,0.008
311,0.01,-0.111,-0.069,-0.078,0.111,0.095,0.073,-0.083,-0.107,0.002,0.076,0.06,-0.116,-0.036,-0.117,-0.046,-0.021
312,-0.062,0.094,-0.096,0.049,0.043,-0.108,-0.06,-0.044,-0.013,0.129,0.101,-0.068,0.049,0.114,0.1,-0.011,0.014
313,0.082,0.025,-0.023,-0.129,0.142,-0.055,0.006,-0.076,0.106,-0.124,0.007,-0.105,0.028,-0.079,-0.035,0.12,-0.007
314,-0.064,-0.024,0.061,-0.016,-0.098,-0.07,-0.094,0.074,-0.049,0.126,0.112,-0.021,0.052,0.147,0.105,-0.041,0.012
315,-0.001,-0.003,0.004,0,0.047,0.047,-0.094,-0.027,-0.006,-0.109,0.017,-0.138,-0.116,0.089,-0.005,-0.119,-0.026
316,-0.034,-0.046,0.068,0.089,-0.019,0.14,0.003,0.146,-0.029,0.065,0.013,0.143,-0.11,0.052,0.1,0.132,0.045
317,-0.068,-0.059,-0.005,0.089,0.07,0.124,0.082,-0.1,0.051,-0.046,0.119,-0.016,-0.074,0.056,-0.101,-0.031,0.006
318,-0.027,-0.087,-0.028,0.05,0.065,0.024,-0.126,-0.095,0.135,0.009,-0.036,0.125,-0.086,0.003,-0.106,-0.012,-0.012
319,0.019,-0.093,0.137,0.091,-0.051,0.055,0.138,0.017,0.065,0.047,0.023,-0.005,-0.13,0.066,0.099,-0.077,0.025
320,-0.066,-0.04,0.117,-0.061,-0.112,-0.109,0.112,0.018,-0.09,-0.004,0.026,0.141,0.075,-0.093,0.137,-0.022,0.002
321,-0.133,0.09,-0.019,-0.108,0.029,-0.066,0.122,0.021,0.024,-0.087,0.135,0.025,0.024,0.049,0.04,-0.131,0.001
322,-0.007,-0.07,0.008,0.049,0.085,-0.11,-0.059,0.087,0.136,0.096,0.115,0.126,-0.079,-0.127,-0.11,-0.099,0.003
323,0.097,-0.109,0.102,-0.133,0.02,0.067,0.048,-0.089,0.132,0.029,0.059,-0.065,0.049,0.126,0.05,-0.102,0.018
324,0.111,0.03,-0.019,0.095,-0.069,0.057,0.126,0.091,-0.03,-0.035,0.032,0.096,-0.069,-0.104,-0.069,0.076,0.02
325,0.131,0.094,0,-0.042,-0.056,0.032,0.09,0.107,0.083,-0.013,-0.091,-0.07,0.039,0.1,-0.082,-0.078,0.015
326,-0.064,0.132,-0.094,0.112,-0.015,-0.019,0.085,-0.011,-0.13,0.046,0.123,-0.103,-0.021,-0.014,-0.032,-0.108,-0.007
327,0.089,-0.083,-0.12,0.036,-0.048,0.049,0.071,0.102,0.003,0.012,-0.059,0.138,-0.044,0.007,0.089,-0.072,0.011
328,0.073,-0.043,-0.027,0.063,-0.089,0.01,0.005,0.079,-0.014,-0.113,0.036,0.092,0.101,-0.132,0.074,0.104,0.014
329,0.134,-0.055,-0.016,-0.11,0.128,-0.113,0.085,0.02,0.057,-0.119,0.064,0.055,0.005,-0.059,0.018,-0.132,-0.002
330,-0.037,0.033,-0.112,0.058,0.106,0.083,0.01,0.065,0.06,-0.095,-0.001,-0.008,0.103,0.113,0.078,-0.023,0.027
331,-0.003,0.078,-0.07,0.016,0.026,0.061,0.001,0.091,-0.112,-0.12,0.075,-0.104,-0.07,0.102,0.055,0.073,0.006
332,-0.043,-0.016,-0.091,0.13,0.088,-0.135,0.12,-0.05,0.004,0.074,-0.118,0.074,0.106,-0.076,0,0.09,0.01
333,-0.037,-0.074,0.139,0.043,-0.11,-0.018,-0.024,-0.018,-0.081,-0.138,0.037,-0.139,-0.053,-0.015,-0.1,-0.056,-0.04
334,0.104,-0.093,-0.125,0.015,-0.128,0.03,-0.067,0.075,0.009,0.124,-0.119,0.123,0.106,-0.061,0.111,0.071,0.011
335,0.135,0.123,-0.1,-0.108,0.076,0.106,0.084,0.004,0.099,0.012,0.104,-0.104,0.011,0.098,-0.033,0.039,0.034
336,0.114,-0.053,0.121,-0.03,-0.105,-0.089,0.068,0.076,0.133,0.079,-0.002,-0.088,0.131,0.025,0.044,0.115,0.034
337,0.137,0.126,0.087,-0.022,-0.026,-0.107,0.09,0.102,0.135,-0.032,0.135,-0.052,-0.093,0.097,-0.122,0.009,0.029
338,0.09,-0.06,0.05,0.126,-0.097,0.11,0.109,0.139,0.06,-0.066,0.054,-0.133,0.043,-0.015,-0.017,-0.086,0.019
339,0.131,0.046,0.088,-0.094,0.12,0.05,-0.081,0.005,0.029,-0.072,0.111,-0.14,0.015,-0.069,0.086,0.109,0.021
340,-0.112,0.056,0.012,0.114,-0.1,0.131,0.026,0.065,-0.063,-0.098,0.112,0.132,0.079,0.068,0.012,-0.054,0.024
341,0.016,0.102,-0.016,-0.04,0.1,-0.106,-0.043,-0.106,-0.117,-0.125,0.102,-0.03,-0.125,0.125,0.131,0.105,-0.002
342,0.003,0.1,0.044,0.087,-0.081,0.11,-0.017,-0.05,-0.031,0.123,-0.135,0.053,-0.08,-0.087,0.013,0.061,0.007
343,-0.135,-0.103,-0.041,0.132,0.061,0.061,0.074,0.01,-0.069,-0.024,0.037,0.015,-0.022,0.007,0.012,-0.09,-0.005
344,0.084,-0.083,0.061,-0.098,-0.093,0.049,0.131,0.112,0.013,0.054,0.097,-0.106,0.101,-0.098,-0.068,-0.059,0.006
345,0.113,-0.089,-0.109,0.126,-0.111,0.001,0.093,0.109,-0.059,-0.108,-0.126,-0.119,0.002,0.058,0.048,0.006,-0.01
346,-0.121,0.003,-0.137,0.067,-0.004,0.064,-0.124,-0.11,0.047,-0.024,-0.057,0.001,0.004,-0.109,0.011,-0.106,-0.037
347,-0.072,-0.012,-0.097,-0.007,0.129,0.1,0.111,0.002,-0.122,0.128,-0.005,-0.135,-0.019,-0.136,-0.113,0.064,-0.012
348,-0.018,-0.098,-0.012,0.074,-0.118,0.134,-0.088,0.015,-0.008,0.075,0.119,-0.095,-0.102,-0.057,-0.046,0.036,-0.012
349,-0.04,-0.002,0.06,-0.136,0.084,-0.051,0.048,0.018,0.002,0.031,0.025,0.119,-0.081,-0.041,0.059,0.123,0.014
350,-0.108,-0.111,0.11,0.035,-0.045,-0.021,-0.092,0.098,-0.099,0.087,0.002,0.02,0.061,0.017,-0.047,-0.009,-0.006
351,-0.104,-0.065,0.06,-0.076,0.139,0.017,-0.093,-0.064,0.123,0.035,0.007,0.139,0.03,-0.064,-0.033,0.071,0.008
352,-0.045,-0.086,0.091,-0.054,-0.047,-0.121,-0.072,-0.005,-0.074,0.095,-0.041,-0.009,0.095,0.068,-0.049,0.096,-0.01
353,0.106,0.128,-0.127,-0.086,0.046,-0.061,0.118,0.133,0.048,0.028,0.012,0.031,0.023,0.065,-0.088,0.091,0.029
